a,b,d,e,i,n,c,g,f,j,m,h,l,k
0,1.461178866720329,0.11395095419267082,1.77760399249544,2.8842983603768975,-2.3307103844731047,-4.842241009805644,-2.0759146269622613,-0.8847336203546506,6.598883889477843,1.0225811477182083,-5.264690456810483,-3.0879135589697464,-1.4121291963868547
1,1.9325869829192963,1.4387142340743462,-0.8005302155012166,3.060921526806496,-1.864807503214422,-6.079523924243559,-4.945732183156527,-4.675370392692395,3.5096115478301293,6.866958538541141,-8.647596474266932,-0.7898406465577147,0.7529232441172589
0,0.7673172404612268,-0.9866472922336929,1.1507276933001067,3.229281971320933,-2.129550715700444,-3.3346639930190047,-2.9956209012692554,-0.06803144546286011,4.9009267517479,-1.2060374565769156,-6.729990839306135,-1.39798476107833,0.22281547353879608
0,-1.1401609191262305,0.14954037061616637,1.7532753145856963,4.835863766417625,-0.11874438557309563,0.033212183829273156,-3.175481053572695,-1.9996408246718402,5.739633233821405,-7.247024085814816,-5.18125235052262,-3.481226422959015,2.7632995684101624
0,-1.1195358752705262,0.15618775857483297,1.7175232323395984,2.927289531210847,-3.2244303611772134,-2.064211962630705,-3.2095651287296008,-0.46710499643897385,5.050805385507305,-4.303449511852315,-7.691013302056257,-2.0912924845741374,-1.5980897422344682
0,0.4478137167227104,-0.9595526211300829,1.589129070374037,3.1350817670641296,-3.1296100024788274,-3.2702949608594065,-4.359684883419832,-0.35592985509160235,6.1584582542657875,-0.8693376883686154,-9.421708232203622,-1.366332473713293,0.49319959090267396
1,1.7082743309354465,-0.4127684322709948,0.10916748591581557,1.8324386711326748,-2.2619345701635045,-3.338796123498664,-4.7505644264958224,-3.3309012338353226,6.071204319928417,-0.8740795372106176,-6.750630425744125,-0.5402004597193412,0.14928942694768116
0,0.5487388188641266,-1.5941283318982722,1.4656248902948859,1.3630925594636254,-0.23258171337189903,-4.039010114819793,-0.8738248548771019,-2.6201839669881504,9.045412086551913,-0.7756022421694989,-3.1395771278779323,-3.6123891503929397,1.2542847876069811
0,-0.18767099092845213,-0.32349445807853816,0.23802126435998705,4.232829446773334,-2.4223397055212867,-1.0556227156259261,-3.9033192435018638,-1.650896953375417,2.30045902958907,-1.3090719452916582,-6.861240973670347,-0.4388789744583601,-0.9754405767866554
0,0.278143726454627,-0.08299013121068516,1.1634892578391671,1.7265202200666963,-1.9856390603476741,-3.066913415850018,-3.4214538042566547,-0.774297314747936,4.7319124745254735,-2.0322755765916374,-6.859073107989101,-2.404453720998801,0.9908445121552039
0,0.15811908490510918,-1.2025258304579145,2.5946240539868466,1.6060559285313578,-2.3627829411062398,-1.867154149866251,-4.10658413891595,0.22745594133538238,7.414008181950604,-5.959973914129938,-8.92268940748458,-1.7839692398605225,0.41087677438179215
1,2.4277673890849254,0.7365853413260989,-1.2283342975511176,2.8709010787834472,-1.9044228784030914,-4.765824511406877,-5.76753210036302,-5.35595341199932,3.3378164480012167,4.382372269147891,-7.134096236584593,-1.44543940117897,1.9122170062588195
0,0.8070082819444706,0.1605370361384854,1.4904444884607213,2.5598075866226115,-2.1951506466144353,-2.5865999105566817,-1.9114699664605541,-1.4047852731104067,6.075607723118935,-2.4067412158203636,-4.668786164620793,-4.309254132686941,2.1040386901819383
0,-1.6198719943917699,0.20819071466530087,0.860246071229156,1.7474934935567084,0.49824360573656,1.0031791143062718,-4.12174241052767,-2.42805527103814,5.395972488903623,-8.579460637717215,-8.857909003417959,-2.605037785596579,-0.838426210049482
1,-0.5972685553408557,2.2618801201224885,0.25135042939811125,2.6050267812869,0.43207092097425503,-2.7494448703773497,-5.524798455347987,-3.2326753762335114,3.924752942172677,-0.7012018379085525,-6.2600583310276905,-2.1022470571896785,-0.597081249546376
0,1.0017453976515072,0.8669808321980434,1.2913668189331817,3.8793757176501042,-2.8129378177922724,-2.4888013039473265,-4.937445698901595,-1.8267069734711956,4.067853394862014,-1.7434444893582333,-6.954886576240151,-1.0795087152282188,-1.0040551379192346
0,1.1877250932619365,-1.411291432756544,3.157393664974669,1.8440063911682023,-1.3124258969383142,-4.717385496134151,-4.449305439455729,-0.5790961972815191,7.991589601087467,-2.469464002696483,-6.2026353546226805,-2.5042300387902987,2.0783810321602125
0,-1.0206230195133374,1.2735862095380226,2.1865831541902536,1.2563275156338283,-2.7915227726663763,-0.49137977691465573,-4.997361961522644,-1.885886849050703,4.63036965353197,-6.622710475142367,-7.1843908577695474,-2.6219512979740602,-0.4871793587641212
0,-1.8598354065456286,-0.9409765045557148,0.3681968342227886,3.592593620899792,-3.736367638846221,0.6906141102265632,-2.989341776471428,-3.662291862638313,5.156476131930435,-5.707247638239034,-5.527897294601109,-1.4739801742290275,2.301302734698952
0,0.09903482100720092,0.6348728124544276,2.3512280116136983,3.1422969119380366,-0.9404890823353704,-1.8445165387505722,-0.5850718562945265,-0.42746782421093255,5.2907888248799555,-4.317818327870514,-3.7614858677709373,-1.7499176720656204,1.9113965631753664
0,0.9308382263505294,-0.3420133739489111,0.9053481437379369,2.0294813793513384,-0.7999071533564492,-3.165525223094056,-3.8979807997428586,-2.324858952573959,5.391594771156375,-0.6875696743653841,-6.030932510295662,-1.2741004855917146,0.9900044782993485
0,1.7975945224343146,-0.8221493784569676,1.1030036286224663,1.067832983873082,-0.9139477489521006,-5.568418255157106,-5.270080339758782,-1.8572320700816394,6.515645637478961,6.183794341234146,-9.802121237533356,-2.1003687764738164,-0.8535471085709725
0,0.516297572101451,-2.2176968597749327,1.9938190201071218,1.9053766435614368,-2.4298652492195725,-4.2678469889587625,-2.9126548645365067,-0.5562331835317704,6.618997448083057,0.369701335801655,-7.622056776605354,-2.483749316147835,0.8116147444885373
0,-0.37171669658569495,-0.5815645102163481,1.1882525802698651,2.5952955631507284,-2.126775734001986,-0.7935307778524014,-4.294159635462609,-2.6027129844092327,4.559786485205002,-4.985441655873176,-7.948394012205233,-0.06380996553550178,0.031043153257523194
0,-0.8931306215848627,-1.9693832353056089,2.572855816322955,3.815672089883819,-1.2102344463418766,-0.7448512460464282,-2.476060554742301,1.0687157989535165,6.37108677190472,-8.470518043756305,-5.905908009918971,-2.3308515846275277,0.33089614535711886
0,0.011451291670654416,0.5572992358427724,0.9054899384866045,1.613418025130343,-1.5685039626518928,-1.0567694802978047,-3.6784341624135286,-2.5654522971727456,5.16031236514874,-4.510280011561574,-6.337826064998508,-2.6927662027965855,1.2579004458486778
0,-0.2992647038852564,1.1067926571392481,1.0610534474086366,2.5654801184885265,-2.353637471297044,-1.8127697017096565,-3.9457967905118934,-2.5538260547356635,4.1630546947250835,-1.9490395115732817,-6.612497811275547,-1.6134027828354767,0.33002859117069416
0,-1.0150679057288161,-1.2069109892966903,1.023629106451891,3.3251446598948977,-3.5790718201181644,-2.16391861359933,-3.83899420414019,-1.680676581312392,6.560321168484805,-1.009374020513377,-5.735699609814718,-1.6225630653048835,-0.043758653879536924
1,3.6987556508632866,1.0119707425192712,-0.425638748355039,0.5287326598780795,-0.8461248058579877,-6.689115786713129,-4.480427627685922,-6.481738375499817,3.1289435525995337,8.73659154773706,-5.421042527291527,-2.4282951116491454,1.2750931667273626
1,3.435168402072131,-0.015391522007975222,1.2391915555478128,3.9437861679389,0.1190096392361133,-7.653958056582811,-5.619729359056852,-3.537856076398413,8.757512806894233,7.0366064295993755,-8.341971301948707,-0.6442897987175081,-0.3234164722521518
0,1.1360486835554284,-1.0384847301367897,2.3087962936103033,1.4675494277935626,-3.157588289034157,-3.4498251863921325,-4.132497412314224,0.28310057340757855,6.405977513624189,-3.8319434962693286,-6.846096845677766,-1.3257670032525009,0.8881590211409189
0,-0.9208503978091276,0.36449470386537136,3.389943954012071,2.9819954934569344,-1.321240618324023,-1.5390603675686494,-3.6241573973990664,-1.2028858214883504,6.804832025468309,-7.056446444186818,-7.5309158916671,-3.179775742793039,-0.27375294368765873
0,0.8550193242972788,-0.4485382618434125,3.9476442038992543,2.896683149610744,-1.6284583048663073,-1.7512755370254722,-4.819135923777397,2.2878885893783054,8.740461084203531,-9.310988249309508,-7.815364418137711,-1.9104306404070384,-1.1200379184850238
0,0.6396264094979018,1.3296480419310117,0.6492829680676602,3.7345863914638446,-1.2098517367676664,-3.9684380615752386,-2.883521191416368,-1.078680850043733,2.3580272670076416,-0.5434864079304329,-5.7761903721704355,-3.730484926512767,2.476693043419736
0,0.44254562420405297,-0.892232478702921,1.7504191273272889,3.2009243808935404,-1.0880245002809927,-3.1514190842338894,-5.400561465650348,-1.7039775326706392,5.845238812242821,-1.9565952846755383,-11.495155634335466,-2.1635804969268104,0.9366114107635739
0,1.2496652670437771,0.5893363324744891,0.503799683356567,0.27270950827001883,-2.6544652419253527,-3.844579323834409,-3.835721004494342,-2.4638555935472035,4.093501346595068,1.4879428012513043,-4.438975553910846,-3.633848389150616,2.0533127840104903
0,0.6353711428612774,-0.312586587042218,0.9023940722517328,1.8652207528440086,-3.576959400164946,-4.178055638521359,-2.7675027792255893,-1.1821836727819979,7.966387310143399,1.8012651090868594,-5.439918518190741,-2.2533081659356777,0.4614153888046896
0,0.7400142363043355,0.3857780097442332,1.0499174897443306,2.78820512935328,-2.4935195256828795,-2.902900544601518,-3.119085015605648,-2.599883249734983,4.881921629770013,-1.0073016424848116,-6.879780437741868,-2.5628972798058993,0.08815228676152947
0,0.6369062833722101,-0.8571576573299466,0.6228451258617256,2.455020113880213,-1.0708726824729926,-1.476127382087326,-3.018253075613102,-1.7521810359914516,6.983964608020569,-2.719321214828941,-4.277050174504122,-3.7742210656370045,2.6036713900551454
0,0.3407914080021059,-0.45955883755158267,0.6281127271015863,3.1276107297567703,-2.502003903525971,-3.1609780459766794,-3.6139794983515463,-3.2851002862348633,6.214116525068823,-1.3796891429235436,-7.0224749741839165,-2.1408039454525087,-0.011022029306266556
1,-0.13361112971418354,0.5945011207010654,-0.004284378520254956,3.6993665556697053,-1.6540433238576417,-1.8564654880712759,-4.131078650909323,-4.64248648484627,5.6854515737228954,-1.7321731931162918,-6.161032748390308,-2.7522115938137253,-0.19408651583219627
0,0.08362107741055723,-1.246057114845787,0.4632815816135929,3.258451736429679,-3.7813503419246386,-5.057341105187441,-2.742209370457076,-3.601195461285478,4.615152892328187,1.5837453784185496,-6.473461213058718,-1.950219969726126,2.3907270874576634
1,1.0938080411508748,1.3720815345817527,0.9821269591376327,2.695725057445535,0.792647554550939,-4.021198538507574,-4.738046765565063,-2.6977280673882955,6.504447422761128,-1.518913478966156,-5.12106510735306,-0.8274511015416495,0.7235814840331481
0,-1.2798409576400205,0.2402490055783642,0.7622464625824857,0.8036629888795195,-1.13428635857469,-0.6984665356537767,-2.516416871849702,-1.3030699800904169,2.9692100155550536,-4.053936055051658,-5.912954035067145,-2.6487996690651823,2.466280037292359
1,3.331816619300824,1.303554694905567,2.949568970096392,2.4545187511451827,-0.19010401872523552,-7.956359035624546,-4.444043241360588,-0.9816043062072778,8.82165871444972,3.292871304317508,-6.391310059935355,-1.7296035729221875,-1.033611129869316
1,3.3789953408857034,2.246965653917645,-0.31138445096439527,3.3263681481389553,0.007725386779473764,-6.122932961020309,-5.492418665259244,-5.786227434011814,3.696953121196646,6.986585812910968,-6.165228592529357,-1.2303819253244492,0.9553117331751074
2,4.659220600295612,3.279344801236304,-1.327982358082948,2.0795527474495223,0.6167083615434017,-9.58574472804064,-8.151997191505888,-7.586606710501376,0.8418476880075341,14.705605564901013,-8.094938323828575,-2.0961903887298288,1.710702335591471
1,1.9052134168558745,0.3350553101508648,-1.1553411844660353,3.5412747301215766,-1.204328855179529,-5.30382840486037,-4.919379577634746,-5.08248952892074,4.219395082940898,5.444183446940429,-6.970657931465521,-0.7931588467038557,0.20914020658989488
0,1.3506251209526567,-0.03694768156582173,3.3860917581276393,3.5583932972673042,-2.1237641041222015,-4.471574295332317,-2.9394529214034444,2.3742610176597774,7.66457847116586,-1.9618984988027086,-5.031776835551258,0.23268992783229114,0.715826920355801
0,0.012053180601825543,-1.0336006892582126,2.7995006808029164,2.7768669762958424,-2.3875643645921247,-4.123810856413651,-2.5445681122501664,0.2551557754297219,7.200126367161491,-2.8718843551870723,-3.2917255792496793,-3.5834895241698295,0.3688958970416827
0,0.20279727689777938,-0.38664468388544454,1.9769158707361125,-0.41377986631239594,0.6747407544150001,-3.6079306005028298,-4.47431797762811,-1.4632124580120847,6.82836862138631,-3.625693088242432,-7.037300753526786,-2.306442777517223,1.4204068133066756
0,-1.093471370461983,-1.0097494491188648,0.3331974512204343,1.3719116372881965,-1.4040879687005574,0.31288811847161213,-4.537893476644993,-2.1839709387584207,4.419022097021216,-5.708384344399772,-7.288175758676979,-1.358413241950144,-0.5123443254173209
0,0.39699130449884,1.2100703091360512,1.8906668777246203,4.536189158556081,-2.4238004413514345,-4.8597083862233355,-2.838589187321822,-1.4141383949806794,3.2314317202449248,0.014470041281763157,-5.891858374365158,-0.931435484517884,0.6097967608131609
0,0.0603859284244171,-0.04630184965703715,0.558568953982745,2.103462206971622,-1.49450322583372,-3.0414595086941336,-3.5581122663016425,-3.0715166098238775,4.488033325594998,-0.9277324826396696,-5.32047918954678,-1.7960692311199598,-0.3470556204475812
1,0.34734788316553544,0.4919708718955781,1.6023552634733607,0.9258567768710042,-1.9708689178563175,-3.329480571553169,-7.201965979786792,-3.291774105335633,6.8431621269298955,0.2977152205632696,-9.318750859064487,-2.6872315865016247,0.9848943251967965
0,-0.051197111816596905,0.7836185718563771,2.4891947318531726,3.8852473883102725,-0.45549328141077305,-0.37419020504703315,-2.987349050467353,0.9161308385589724,5.110613608104944,-9.61755325779926,-6.45832330958087,-1.8207712370797569,1.6782218516598042
0,-0.07972956385680847,-2.5806154097954117,1.775439038487736,2.663355591543673,-2.6210690958071403,-1.308977549465531,-5.719515226458267,-3.8452074136196446,9.22770159533421,-4.984815101732626,-9.875859978028672,1.3497225377714233,-0.6018599421823059
0,1.79756116664464,-2.42410259486529,-0.7563756632473224,3.7549404889577254,-1.4589145673775343,-5.281731772022042,-4.78887194110317,-3.3944090558226776,4.800402237009145,4.416774079855962,-8.787076696111477,-0.9699528765626327,-1.376013478342601
0,0.8942133285134095,0.38583865521977395,0.6965840213409693,2.9269586752193653,-0.8940223702568655,-2.1463270960883563,-2.070442828856927,-2.9996391534688316,4.586505369992405,-1.3205511213146108,-5.973449837494942,-3.7036289685234687,2.21440310124425
0,0.011445439091466015,-0.3495315518826319,2.367761131599872,3.1085591362121687,-1.5752314557950071,-2.946653889620087,-1.7075507149752795,-1.041093041427759,6.486481814425188,-3.2269973507145835,-5.224902058890893,-2.5217036755584825,0.5520996141077668
0,0.248787309801083,-0.15955369973923933,2.8928836917231555,3.0130092477145167,-1.8655300081803619,-1.5316903030855213,-4.719589423432848,1.6602025646822096,5.140073337417947,-6.386467205413817,-5.77939231874183,-3.895693862968845,-0.3646103828149043
0,0.044212378104198057,-1.7363961033185487,2.7891698114921315,3.347488311921,-1.9491979151439849,-3.611216699049935,-4.0698509529104765,-0.8644775070990219,6.769759889449078,-4.010601229489859,-6.499189447874052,-1.1374718984539627,-1.2518586357922405
0,-0.20291398479554773,-0.43323371085036616,0.08798699775854457,4.927430448556098,-2.016441096887107,-0.8306334496491206,-3.502362533548849,-3.9097639765836694,4.525699392497909,-4.263410375320904,-7.498944911693384,-2.986241318052175,-0.45562750363565785
0,-1.0824271973882869,1.593509410401342,1.981552306812904,3.621006335959188,-2.5366984889275024,-1.0699112971535012,-1.4597466608582306,-1.20142460915282,6.237251659836929,-5.174568455325679,-5.701180347442118,-2.567355047177657,-0.6890158337114174
0,-0.15105187760692926,0.4141996197958629,2.6955152164829297,1.069660682154465,-2.409483429769704,-3.0055210935154992,-3.910739004855022,0.1567347326027777,6.565020407630849,-2.175685613503947,-5.534735130604813,-3.555970057586211,0.19606392168363518
0,-0.7460982566525134,-0.24029345485718787,0.021664434417754785,3.096661515278903,-0.4804096263490649,-1.3551450711962703,-3.992928041261856,-3.747158327056629,2.5490890803645705,-2.020392012466383,-5.847802803967674,-3.1381951041989815,1.4631118364280593
0,-1.2503155389231464,-0.8490539101049377,1.6720954846267635,3.7914807681032174,-2.0685366326851566,-0.14971091039814877,-2.058632528052879,-2.9976700780613754,3.172345682004588,-8.071543993651133,-5.418169786937572,-1.2516716265807306,0.4807855042047436
0,0.5112218145475347,-0.8045728518693938,1.9538423983084563,3.852700806536146,-2.7457962693827733,-3.405571189037736,-3.9754750804986667,-1.9683178468101257,7.2191949602899665,-1.7481998694842258,-7.403151779132779,-1.9594712302011577,0.5766848127912216
0,0.39126465993323495,-2.5391978892000178,1.379235415153265,2.2233950169409002,-2.4762975968615084,-2.1877296645105373,-3.138677974413545,-0.47633777026075874,7.520567344103158,-0.8163718360881687,-5.1746227640820575,-3.3798307339378204,0.21078605596150957
1,-0.13670751136807802,0.9676404209211608,-1.7121618554012017,4.074944445188128,0.14037068069722314,-2.8302362926350773,-6.721996901974254,-6.037087726021858,4.622103159645434,2.8461618582864543,-9.333704679284347,-1.6717683799300445,-0.5116164310067602
1,1.5273153625048728,1.5554831084818541,-0.18569811007372877,3.8377423995512054,-0.2843933668355215,-3.973142267200512,-5.327910277820048,-3.9206085617802287,3.375570601551472,3.721442708651699,-6.847018721420316,-3.243715121116529,2.1398548312315198
0,0.9957013858999235,-1.985619327170615,1.352694569744976,5.22251743696973,-1.3996708217677432,-3.1517168920822924,-5.437439737401997,-2.0493493976637653,7.423538941077033,-2.3031950151933263,-5.842918401654245,-3.8446883769602436,0.37178003344374494
0,1.0592237388963208,-1.071416892306816,1.5319275954522458,1.8999982637514883,-2.2175211989097914,-3.744428526551747,-4.696146314801727,-2.2431002373577096,7.2160823498397235,-0.8823224332674873,-7.3245999064419065,-1.9776767903653738,0.6305574675582483
0,1.0258368428852387,-1.567464632233422,1.1165285745749305,2.1425994235995747,-1.386637529827055,-4.077812260834136,-2.87591833968275,-0.3795879751091682,6.027332975973124,1.0065656159694352,-6.867584967610976,-1.2647873422896045,-1.173154417103951
1,1.6889132069014596,-0.25535119480876334,-0.3030121532414674,2.603880951540046,-1.603561124950648,-4.669826825965792,-5.4782080703080265,-4.693625711746353,5.430323979569096,4.027823236058644,-6.947415672871803,-1.898230163645788,1.7069331070978935
0,-0.8450453279691511,-0.35651837317809976,1.6402937176530221,2.1597778499612246,-2.2196140313457744,-0.44823234452979765,-3.8525834965296895,-1.9034350414026817,5.817445636243934,-7.38246070547881,-7.333549681273802,-0.5160495076478926,-0.23394252695248235
1,0.5663011726419394,-1.3744021549884742,0.582454604969711,2.019979250236397,0.009804487391745442,-1.1766855006935257,-6.344909947229189,-2.39985938397919,8.221349878573143,-4.525254927853446,-9.436594702064474,-1.2090582235263057,0.44082334524586897
0,0.3446049047503575,0.204270438357064,1.3755732371433327,-0.11267550567374318,-1.0857223210809357,-1.7364724938998228,-3.670015507487723,-2.4842068685239864,5.020400499747149,-3.016873804325542,-6.018276224043195,-2.771797806705193,0.5409713125472722
0,0.379280034365163,0.34385506993368226,1.2703510716319981,2.2153005262768657,-2.941909845950803,-1.7487948986390385,-3.127308572409254,-2.476527122113519,5.785978004341664,-2.6253560635583666,-5.172739371653588,-3.900845333975032,1.546302766091658
0,1.2873311116050654,-0.6611025880369125,1.772354038254458,3.019358059699904,-2.8155264529085757,-0.916624672502858,-2.596249181743775,-1.2992697123730201,5.7314492567690465,-4.517637419447809,-6.181943525650155,-1.4873774667110915,1.2827904990029508
0,1.0999796503420836,-2.8907085099845418,-0.24091592589518163,2.156778154494089,-1.8512978471865904,-3.225012830214493,-6.538752960594484,-3.6043740514323273,5.209273938393551,2.8995086167908446,-9.362850512965915,0.7008797884529789,-0.8585525036618098
0,-0.1322286565311721,-1.4064186260023896,2.157035127226458,4.58538118352911,-0.2338676253304901,-1.518914082979345,-4.522723968163168,-0.6113686070586238,9.205629437242445,-5.482912474902585,-8.354517325970733,-3.5012810701061485,1.0084608914512174
0,-1.2442058788608694,0.8229019341026966,1.679436902877041,2.6633758127158624,-3.875565164468994,0.2683453635154799,-3.19746846769559,0.6762271586753146,4.112948550904045,-8.207691037782403,-6.495935689947082,-2.7175439340526903,-0.24768428477616622
1,1.3308934029891022,-2.0679942807285725,0.17969352659756171,4.201029055184136,-0.6816670604294957,-5.325525675802887,-5.799062258071571,-3.618901133326409,7.41180590830699,5.328671880353254,-8.173627566799732,0.3438132197619439,0.5723733986516283
0,0.21723119481052466,-0.7575234121935193,2.640734307594464,2.911420412729968,-3.336043331573148,-2.940197621101596,-3.1902522693023028,-2.697616852093112,6.973707533996907,-3.2573623113508985,-7.351331979452074,-3.527492648411896,-0.15263152759119508
0,-0.2020832453894041,-1.590000778467259,-0.2728155300482482,3.4764073098932577,-2.5943309935255456,-2.411231890693274,-3.450959830643535,-3.3147107608234423,5.354432330271229,-1.2195843517123104,-4.654089435808786,-2.4309256848539262,1.4502493291732483
0,-0.5778941080776558,0.3945703015848366,-0.29383386985896376,2.9292415539335623,-2.324428418064241,-0.7275553303909434,-3.7256823177556817,-3.6270906171496198,3.016784807244673,-4.099595750778555,-6.296796214277481,-1.217617086938086,0.11303220907694506
0,0.2528848149698989,-1.0851139521434614,1.9538038453235194,4.0187846319035625,-2.3805083434368908,-2.720742151328756,-4.169620288808696,-1.0592135919797303,6.732382563497307,-2.759356255449201,-6.541604920129517,-2.2776255127991267,0.5466624002651501
0,-0.5039577414106104,-0.006045979264388435,1.6728831448714843,2.7059393501324007,-2.4937959396592086,-1.3411961591367363,-3.726408386625159,-1.1769659054503374,5.451329325118543,-5.327125391297208,-5.880463056501449,-2.0303794898493748,-0.36644187977223086
1,1.021933916274626,1.2754604191690933,0.3101769431919321,3.406120708088786,-0.9527929396236298,-2.7934722017987577,-4.049938587301893,-3.8350765724359968,5.1257404735788406,-0.5607085513579807,-5.45841526720869,-0.08323642302143774,0.9108640991820132
0,0.31145283430343956,1.42622583973002,1.2178729248275544,3.0163329336500437,-2.4952555666305782,-1.765997757663711,-3.998074056946211,-1.9942369587519773,1.3914096962664377,-2.6316883977373084,-7.391588457784222,-0.118433370252218,0.26887952846863483
2,2.898007419870795,1.6270580563246302,-0.7356463257600689,2.881714541872681,-1.4224573848541526,-6.937911465059068,-7.11874801469526,-5.215592601595692,7.4414294306514375,8.91316429354396,-7.591258308637789,-0.30093938809763493,-0.7393562128365653
1,1.894104388978352,1.0860443696226114,1.07263884299112,3.314982318924677,-0.18013038747722354,-5.780682285337699,-5.043751130558187,-3.4792725161846243,5.645025772422462,4.661537373136641,-7.283593877401628,-1.7559559309826795,0.02422199284118287
0,0.2732040228521227,-1.8950554791274359,2.163982293951527,4.884386246197682,-1.2071278328511195,-1.4399429405683044,-2.2039073919946572,-1.810746520534435,8.274639365564605,-7.694364954790177,-5.122623214899119,-3.758288218007996,1.0847650474001918
0,-1.1394290010915746,0.7804135632937441,1.419171541595417,2.379603057904558,-1.116825689977331,0.19048607244898597,-3.6632462237422514,1.3116370100411663,3.152989150157869,-7.096911157078788,-6.372273630798214,-1.4364628150998946,-0.06548461512054093
1,1.1687588761345877,-0.050508848071364465,-1.967689387614403,3.3294648928532484,-2.500734496264082,-5.694206833645151,-4.4387696711997435,-7.1190233456616525,3.744588288713302,8.713466265900866,-6.919288301111999,-2.7192175354128887,0.06706916791449083
1,3.0877769399164623,0.1492458359122546,0.909236208037128,4.167778950869443,-0.6610818474158491,-7.106919424190492,-4.13563372134814,-3.023327810377598,5.858428548914367,4.319491593657118,-7.62644936278683,-1.3595812546436803,-1.036015736986707
0,-1.1620795127342871,-0.4322477948492107,2.9017286662175925,3.79025328094428,-1.2840211441930767,-0.38595242502789284,-3.60859143421803,-1.5176895713873122,8.43054063127611,-9.382525098048527,-6.524550176066735,-2.2589631691828442,2.847876982619652
0,-2.116654448970531,-1.9728843453398495,2.32455841198398,2.661716417719365,-2.991202068439585,1.5733124901694802,-3.9866516308777395,-0.5635349952868411,7.321063496209638,-11.981164270671563,-7.173724276200713,-2.643936258810512,1.3535268918239567
0,-1.8618451532425115,-0.18122997107106198,0.8003575726324934,0.2666112970426382,-1.9508267518178708,1.3453031610117125,-3.8362381677088755,-3.3508179178882926,5.654747247937158,-8.30788574314566,-8.74100040019877,-1.328239598913294,0.06597397756794454
0,0.029109946576669203,0.5574662729250108,2.3537943936677577,3.1667028186484663,-2.0762666453103655,-1.94713902349763,-3.652203193303831,-1.0891473340687674,4.903362373268244,-3.5745427772917004,-6.1975787538213085,0.09169009459200339,1.778887726253876
0,0.03091727803269891,-0.1170661765027084,2.5405297079614453,0.4305257413769472,-0.11784934143173631,-1.6483458306672496,-2.6433200658985734,0.611268532847171,5.897684112185059,-3.9846649188594725,-4.942880739817097,-3.0210191388087293,-0.9709743134252491
0,-0.11761085542512094,-1.998897564178725,3.2388162477990856,4.119937230941231,-0.035503962987426974,-1.960031891472426,-3.5488246573712945,0.8342600908690309,8.481183680712519,-7.401951171570705,-4.0952150041143724,-3.623032526028503,-1.2781485391506056
0,1.2141898289285016,-0.5338092943296595,0.8038900757720423,2.8194738711932605,-3.624356393330201,-4.5758593469697475,-3.3247816849795795,-1.845155789045053,6.515010229420858,2.257332919864598,-6.837775034454528,-1.2398246639036077,0.0026209272246446313
0,-2.672834433102938,0.33202890297949067,1.4535454154558614,3.649674019871989,0.5339270057279895,1.3174321596338883,-4.555419174932911,-3.444163064772181,3.0926246836157594,-8.761974029810116,-7.9574930447460686,-1.6348687206408146,-1.334961917920851
0,0.3959338744308236,-2.287988765965908,2.427272051143455,1.7478888618189488,-2.875225721153324,-2.729275576307353,-4.790688392270121,1.2739853081325512,6.976772569228328,-3.6019683100808457,-8.714064860332636,-0.17788217627552738,-0.435106279754773
0,1.5614382018035733,-1.484766013817714,1.7374100714381577,1.0974925266999456,-0.9793267056725742,-4.426307114561627,-1.5592680772956768,-2.5412338295023753,4.989921649450032,0.39121971590733007,-4.8431798745765775,-2.768631222824245,1.2458390807303938
1,0.5222192351082859,1.5865436040815202,-0.9773276020512749,3.1707543841411674,0.010497980863730882,-5.061902025946154,-5.329844184676462,-3.7455926520445884,2.450871878617312,5.672926833821316,-7.038258725336051,-1.5554152413567761,1.0781717062330747
0,-0.3798065117898951,-0.13990456580271343,2.094616285026703,2.616396560043858,-2.955690226841807,-2.051956153305679,-4.275757680448767,0.07940643091192734,5.172226408635676,-2.9245443117663834,-8.009144902341276,-3.6406156212985215,-1.1111903530244223
0,-0.7528919172286209,0.001971582126753857,2.2586616338151666,2.158459173842834,-1.466732206160901,-1.0722167436184926,-2.0486050970916896,-0.17779299566603024,4.378701080129657,-5.436037019246619,-5.6133279087062755,-4.291203204851606,1.1933657553740633
1,0.7556539539224711,2.569494807623312,0.2279628963310019,2.994661280732764,-1.067533744266064,-3.786842066936385,-4.722767230172951,-4.755107079091039,2.92885485402739,0.22501661102729398,-8.739651778725989,-2.5642170856602666,-0.3722988760400842
0,-0.32626200502304,0.05855277850620261,1.899584927179944,5.41743589203226,-1.4056699953676093,-1.9767943684290994,-2.893062166359548,-1.0128833381953408,3.612884793917306,-3.6340685270060926,-5.179142363590796,-2.43975243009489,1.2801837535840297
0,1.4274852836845047,0.24788801043317937,1.4212940983142697,3.4845255473690577,-1.7293276976193743,-3.714762879190564,-3.580863873716557,-2.1806461385665923,4.015522411958545,0.17761265281572225,-7.419561719908247,-3.419598495098656,-0.30403170112423883
0,1.8373866754875203,2.300745527218326,3.1582789357160594,3.699498605863319,-0.763660514629753,-5.859672399486037,-3.4535612614940554,0.2994775582215994,5.815422278397946,0.4847468584895164,-6.582969747993283,-1.0862129197629007,1.8665848205042697
0,-0.3359392250401477,-0.6238045580904907,0.7793078162873234,3.4939368915533553,-1.8846004568539376,-3.344367906644603,-3.7431570562108636,-2.691461348518011,5.6979621550561355,0.8077503839017104,-8.203787495704361,-1.7604656866045632,-0.13872064705512183
