d,e,f,g,h,i,j,a,c,b
2,1,1,1,2,1,1,0,-3.541885646163825,-1.6887908449684033
1,2,0,0,2,0,1,2,-0.5686509684432619,-0.5079151947936279
0,2,0,0,1,0,2,2,-0.3150802185115722,-1.3268827558354075
0,2,2,1,0,2,0,0,-3.6705951755268678,-2.227773131871008
0,0,2,0,1,0,0,2,-0.6728484171529538,-2.136939897147432
1,2,0,2,1,2,0,2,-2.1995317502966985,-1.5433848350857382
0,2,1,2,2,2,2,1,-6.579985527753235,-2.366350439654788
1,0,0,1,1,0,1,2,0.1789702850511083,-0.3725342812058507
0,1,2,2,2,2,0,0,-3.944684895321725,-2.3784991492188636
1,1,2,0,0,0,0,2,0.21868560482718682,0.35132309115565397
0,1,2,0,2,1,0,1,-2.2528006105756595,-2.9433792766880584
2,0,1,2,1,1,2,0,-2.5845823074840575,-2.092429703398431
0,2,1,2,2,2,1,0,-5.094921891792949,-2.2951354785452054
0,2,2,0,1,1,0,2,-3.7161361744128185,-0.5018443333503606
0,1,1,1,1,2,0,0,-3.1610796485557975,-2.1475632700979492
2,2,1,0,0,1,1,0,-1.8143027246583356,-2.9462267812763248
0,1,2,1,2,2,1,0,-4.329521559948691,-2.9351877965768023
1,2,1,2,2,2,2,2,-5.8452613491288385,0.8295147694165994
1,1,2,2,2,2,0,0,-3.079597199712876,-2.6803143279464896
1,1,1,1,0,1,0,2,-2.2915999123793345,-0.03668601688268891
2,0,2,2,0,1,0,0,-1.1194877585345688,-3.533936127560893
2,1,0,1,2,2,1,0,-2.4865275063857837,-3.996782882966321
1,0,0,2,0,2,2,0,-1.5251642678648318,-2.898838821046546
2,0,0,0,1,2,1,0,1.1601554878347486,-3.908223100860251
0,0,1,1,1,1,0,1,-1.401364889794499,-3.3067496025250307
2,2,2,1,2,2,1,1,-4.78551504229811,-1.7405560616749418
1,0,0,1,2,2,1,0,-2.059292271065233,-2.0733589714223752
2,2,0,0,2,2,0,2,-1.788245323558157,0.15723811699351206
2,2,2,0,0,0,2,0,-3.1010840093453194,-3.0771712779642937
2,0,2,2,1,1,1,1,-2.839521328390553,-2.44685393548188
2,1,1,0,2,2,0,2,-2.737996693936956,0.8661382919663401
1,1,1,1,2,2,1,2,-3.768245353889291,-1.9454571635085887
0,1,1,1,0,2,2,1,-5.132974890778971,-0.6480836601475395
1,2,0,1,2,0,2,2,-3.8785868999464834,-1.4017269126125096
0,1,0,0,1,0,0,0,1.8537177045833046,-4.283541766839502
2,1,2,0,0,2,2,0,-1.1062717284282058,-3.6408090110789626
0,1,1,0,1,2,1,0,-1.5119969925922256,-0.8079478978133143
0,2,2,0,2,0,1,1,-2.179334081545112,-0.3661281710591162
0,1,2,0,0,1,0,1,0.06909674588427017,-2.2162778399634333
1,1,0,0,0,2,2,1,-0.889573349367994,-2.1293653645487036
1,2,0,0,2,0,2,2,-3.1209650027648825,-1.544019298447759
2,2,2,2,2,2,0,0,-3.2505408041771533,-2.3568083829797746
1,2,0,1,0,0,1,2,-0.5243302777819318,-1.0766728724850827
0,2,1,0,2,0,2,1,-1.059175265601271,-3.23196691889145
0,1,2,1,2,2,1,1,-4.64986189472365,-1.367124868280068
0,2,2,0,2,1,0,1,-1.4535775458143658,-2.739248765823512
1,0,2,1,0,1,2,2,-1.7056355450317273,0.8149080540910495
2,0,0,0,1,2,0,0,1.7590041095896682,-4.833369103101036
1,1,0,0,2,0,1,0,1.2015491923743418,-3.014633812977295
2,2,0,0,2,1,1,0,-3.263257129550702,-3.389949776518776
0,1,0,1,1,1,2,0,-2.8693276555446983,-3.008184454640769
0,1,0,1,0,2,1,2,-1.9889441763778541,0.33677260028840206
2,1,2,1,0,0,2,1,-2.6579102709934315,-3.036298426851056
0,0,0,1,0,1,2,0,0.432945973202149,-3.271050842085996
0,1,2,2,0,1,2,0,-3.150222565576055,-2.747577505751851
1,1,1,2,0,1,2,0,-2.1073057225571303,-3.454300407271649
2,1,1,1,0,2,2,2,-1.5696055940032363,-0.5693357161691379
2,1,0,1,2,1,2,0,-4.103666387107599,-2.5006344331511596
0,0,0,1,1,2,2,2,-0.7601968678508153,-1.1812652236631367
2,2,1,0,1,2,1,0,-3.857651293658492,-2.384476518958091
2,1,0,1,2,2,0,0,-0.7822003346399613,-3.541509896913406
2,0,2,0,1,2,0,0,-0.5872822914704943,-3.966914692932154
2,1,0,2,1,1,2,2,-0.8933181493979787,1.2354558863556115
0,1,0,1,0,0,0,1,1.006749030646992,-2.0213566680732837
2,0,2,2,1,2,2,0,-5.681336106788798,-2.477897937703081
0,0,1,2,0,1,2,1,-1.6572482517442668,-2.053997192404645
2,0,0,1,1,0,1,0,0.24036802598799875,-4.571306713167825
1,1,2,2,2,0,2,2,-4.618059524769955,0.16596196795482576
2,2,0,1,1,0,0,0,-0.8071084823129053,-3.5722070018876337
1,2,2,0,0,2,1,1,-3.0895710247261636,-3.065367906132186
1,1,2,0,2,0,2,1,-3.932684251500704,-1.2601226796280502
1,2,2,0,2,2,2,1,-4.218753134324223,-2.10110574223436
2,0,2,2,1,1,0,0,-2.3414314038881656,-3.085065858610957
2,2,0,1,0,0,2,0,-1.328128751753343,-3.6113604254560046
0,1,2,0,2,1,1,1,-3.656315889875966,1.2586885163619967
2,2,0,1,0,2,2,0,-0.8618442693563657,-3.8905567655413305
1,2,1,0,2,2,1,1,-3.9896226932138985,-3.7055893257548997
0,1,0,2,0,1,1,1,-0.7797066174211318,-4.134393867783746
1,0,1,2,1,1,0,1,-1.8716338532969568,-1.3733876480788316
2,1,2,0,2,0,1,0,-1.5322405361500968,-1.634758709130482
2,2,1,2,0,0,2,0,-1.0526864764406292,-3.8297064839642316
2,2,0,1,0,1,2,0,-1.0253048082136889,-1.8800563625442472
1,2,0,0,0,1,0,1,0.9054202947904209,-1.7375049563555711
2,0,2,2,1,0,0,0,-0.4200599584221024,-3.631709500429155
1,1,1,0,1,2,2,0,-4.358888320131854,-2.5614277631887843
2,0,1,0,0,1,1,0,-0.6855756236552918,-3.1271532713652896
1,2,1,0,1,0,2,1,-3.132794137926654,-0.9315970767525914
0,2,0,1,2,2,0,1,-3.612413676182077,-1.3117788580673588
0,0,1,1,2,0,1,1,-2.9345092835354496,-2.5303048525447682
0,1,1,0,0,2,0,1,-2.4225292767081683,-2.152522986051026
0,2,2,0,1,0,2,1,-5.068258107041436,0.5259028049374812
1,2,1,0,0,1,2,1,-2.5470636369892974,-1.6952766463763642
1,1,2,2,1,1,0,1,-2.7396423958586507,-1.02986191247417
0,0,2,2,2,2,0,1,-3.751294437380031,-1.1420107953573453
1,2,0,2,2,0,2,2,-2.9986572072276787,0.564363867193628
1,2,1,1,0,2,0,1,-2.4595634430439057,-1.8600464687256526
0,1,1,1,0,1,2,1,-1.0583274959823092,-1.518247796132754
1,2,0,2,2,0,2,1,-3.2392081839357423,-1.0673492077203433
1,0,0,1,2,1,0,1,0.4364245987273705,-2.439522542968366
1,1,2,1,0,2,0,1,-1.1754760260926913,-3.0633705215490057
1,0,1,0,0,1,2,2,-1.8063507750133998,0.36279600987635996
2,2,0,1,1,0,0,2,-1.0452573124830193,-0.3580085633813993
0,2,0,0,1,1,1,2,-3.613981324559819,0.11288886616330795
1,2,0,0,1,1,0,1,-1.2782522581261084,0.3478769071768384
1,1,0,2,2,0,1,1,-2.2341417255004474,-3.567522079932881
0,0,0,2,2,0,1,2,-0.6617516942355108,0.4990638423131425
2,0,2,0,2,2,2,0,-4.215348193439236,-3.188767095619729
0,1,2,0,0,0,2,2,-1.1936079179520307,-0.10156640198191347
0,2,1,0,2,1,1,1,-3.2683614737738327,0.7888222968793006
2,0,1,2,2,2,1,0,-2.0177351521826834,-3.7817408374773955
2,2,2,0,1,0,1,0,-3.5748459419614886,-3.1704264456873688
2,0,2,0,1,1,2,2,-2.1219220710067312,0.05280519565495023
2,1,0,0,2,0,0,0,0.7119882968416908,-4.142824552804236
2,0,2,2,2,2,0,0,-0.9639007862067297,-2.3002913621887506
1,1,0,1,1,1,1,0,-3.0855947576570575,-3.0839838865492117
2,1,0,2,0,2,2,0,-2.210689742988433,-2.1108846175891203
0,0,1,2,1,2,2,1,-0.7227553669468167,-3.8897793097413595
1,1,2,0,2,1,0,2,-2.2586085212229077,-1.6987372525160602
1,2,0,2,0,0,0,0,-1.9148927511754334,-3.0786524738373457
2,2,0,1,2,1,1,2,-3.4897269797218535,-1.1723128943117815
2,0,0,1,0,0,1,2,-1.3405273002732123,1.3400231363877837
1,2,1,0,2,1,1,1,-3.2836285778640355,-3.3063235427977666
1,2,2,2,1,0,0,0,-2.2337495773887013,-3.796264530553322
0,2,0,2,0,2,2,1,-3.78319756689717,-1.2621357218513327
2,1,0,1,0,1,2,0,-1.0191551506406267,-3.7478792270869628
1,2,0,0,0,0,2,1,0.5377884238732163,-4.168878870964702
1,1,0,2,2,2,1,2,-4.414799702920066,2.608504363926401
2,0,0,2,1,2,0,2,-1.8924840632802227,-0.9981188265092693
1,0,1,1,2,1,1,2,-2.5332757631621745,-0.01631510341591491
0,2,1,1,0,0,0,1,-1.918719075814948,-2.3277162501275313
0,0,1,0,2,1,0,1,-1.3563875706281525,-1.5921326407121998
0,1,2,0,2,1,1,1,-4.457487361995403,-1.0917358453025992
2,2,1,2,0,2,1,0,-2.8994272544439594,-3.4183707444196454
0,0,0,1,1,0,0,1,0.3352125264515614,-3.085040685774814
0,1,1,0,2,2,2,0,-3.0548465202433075,-2.7832116869373325
1,0,0,2,0,0,0,0,2.0627589030854856,-2.0574325983020945
2,1,2,0,0,0,1,0,-0.09056896090541505,-4.806852217152306
1,0,0,0,2,1,1,0,-1.931342041505871,-0.8266491664926354
2,2,0,0,1,0,1,0,-0.6871359894023843,-4.066469098241395
2,0,2,1,0,1,2,2,-1.7487243266572943,-0.04948662817484317
0,2,1,1,2,1,2,2,-5.138082113320413,-0.4747527663009863
2,2,0,0,2,0,2,0,-0.90446385062533,-4.507663840838377
1,2,2,1,0,2,1,2,-4.114857781520465,-0.35858278380792696
1,2,0,1,0,0,0,2,1.6542841155947887,-1.041434600449064
0,0,2,1,0,2,1,0,-0.3809163477699622,-3.877888159363363
1,2,2,1,2,2,1,1,-4.340486112642761,-2.553131243268035
2,1,1,2,0,1,1,0,-2.5454699127014973,-1.9813389756316835
1,2,1,2,2,0,1,0,-5.953294810674844,-2.8406323546663153
0,2,1,0,1,2,0,1,-1.984937772253481,-2.9927495840955225
1,1,1,2,1,0,1,1,-2.221718534766946,-2.424837201606437
2,1,0,1,2,0,2,0,-2.240060935530225,-1.7640171254616182
2,0,0,0,2,2,1,0,0.3953562451426482,-3.2408065320314146
0,0,0,1,0,1,2,1,-1.0956797582006104,-2.5004200147756435
2,1,2,2,0,2,2,2,-3.3546930991783355,-1.0646891759620802
2,2,0,2,0,0,2,0,-0.7238579011072269,-4.432786278762128
0,1,1,1,2,1,0,1,-3.604517086339417,-2.9890510694302086
2,1,2,0,1,2,2,0,-3.434835140507568,-1.1680845877580779
1,0,2,0,0,2,1,1,0.24684293779084188,-2.280051303221312
1,1,0,0,0,1,1,1,0.6624004350826596,-3.450666488435184
1,1,0,2,1,2,1,1,-1.1079943296115033,-2.9602354853043127
2,2,2,1,2,0,0,0,-1.7611109934086668,-3.72204376257338
2,2,0,1,1,1,2,0,-3.0541120446433276,-3.442314303658322
2,1,0,2,2,0,1,2,-3.6947664551440265,0.897339513281548
2,2,2,2,2,2,2,0,-6.858892858477338,-2.2294671184754007
2,1,2,2,2,2,2,0,-3.865052053566467,-0.309004219986722
0,2,2,0,1,2,1,1,-5.983716529666749,-0.07317596147828986
0,1,2,1,2,2,2,1,-5.075293621629918,-0.14479798018078927
2,0,0,2,2,0,1,0,-0.2580205185313289,-2.8626080754773273
1,1,0,2,1,1,1,1,-0.46169272955335705,-3.112617428937166
0,0,0,0,1,2,2,1,-1.9551129332585861,-1.5099188957063268
0,0,0,1,2,0,2,1,-1.824040822725573,-2.4960491953457207
1,2,2,2,1,1,2,2,-5.203231346481523,2.3253850547526134
1,2,0,0,0,2,2,1,-1.2105260914898317,-1.951958550635736
0,0,1,1,2,1,1,1,-2.7756351748594668,-1.628228989039768
0,2,2,0,0,2,2,2,-2.4593491214609706,0.288179439171556
0,0,2,2,2,1,0,1,-3.3332272531576104,-0.02578304539824039
1,0,0,0,1,1,2,2,-0.5195472962879736,-1.963653858405464
0,2,1,0,1,1,1,1,-3.086400774451196,0.019011913995854224
1,0,1,0,0,1,1,2,-0.3406754313451299,-0.8123675292773419
1,2,2,0,1,2,2,0,-3.741364521134729,-3.819963620149056
1,2,1,1,2,2,0,1,-3.5746195858967433,-2.468808763818915
2,0,0,0,0,0,2,0,2.42022415501705,-4.359721942737398
1,0,2,1,2,2,1,0,-3.0129080980809495,-1.9120306506931444
2,2,2,1,2,1,1,0,-4.161722907916468,-3.3739359543920986
2,1,1,1,2,1,0,2,-2.6760924160739363,0.38402384152512536
2,1,0,2,1,0,1,0,-1.6796332123390498,-1.788412640156268
2,1,1,1,0,1,2,0,-0.47729100792742285,-4.083757243802574
1,1,2,1,2,1,0,0,-2.0168704277502982,-3.087726480541664
1,2,2,2,1,1,1,0,-5.7099136318783525,-3.394540976423447
0,1,1,0,1,0,2,0,-1.9384366883784587,-3.231007501977371
1,0,0,2,2,2,1,2,-4.2768363450431455,3.118670407580094
0,1,1,2,2,1,1,1,-4.283851186137014,-0.8060985703590785
2,2,2,0,0,1,1,0,-1.2123818427765292,-3.3502654232187603
2,0,2,0,2,0,0,0,-0.46673096124477453,-4.028984581854013
0,1,0,1,1,0,1,0,-1.051163704573806,-3.1911565862730393
2,2,0,0,2,2,2,0,-6.144682803340589,-1.9020013313447262
0,1,1,1,1,0,1,1,-2.7145862518430683,-2.324286429236159
2,0,0,2,2,2,1,0,-1.433802238197387,-2.4749645141410634
0,0,2,1,2,2,0,2,-2.1659520574431688,-0.8708037317496188
1,1,0,0,2,1,2,1,-0.7480400365377414,-3.5072933252173866
1,1,1,0,2,2,2,1,-3.4980670002329304,-1.3618225916894708
2,2,2,2,1,1,2,1,-5.185455563127053,-2.6061240019572267
1,1,2,0,0,2,1,2,-2.9359356220986585,1.0057548285284312
2,2,2,1,1,0,1,1,-3.6820693582541617,-1.7096307613857937
2,0,0,2,1,1,1,2,-2.300328711663269,-1.7085635720984664
0,1,2,0,2,1,0,2,-4.149609123089188,0.6315941077875376
2,0,1,1,1,2,0,2,-2.4823497522503883,-1.518141357206922
2,1,0,1,1,0,1,0,0.7868221290640922,-2.567882868178154
1,0,1,0,0,2,1,2,-0.6351610640728668,-0.7209657712927945
2,1,1,1,2,0,0,0,-1.0724072075172943,-1.288908617720567
2,1,1,1,1,0,2,0,-2.8524524037350867,-1.531169905423597
2,0,0,0,0,1,1,0,-0.44675155194097127,-4.488586549309312
2,0,1,2,0,0,2,2,0.4203669439157586,-2.6028959171622037
1,1,1,1,2,1,0,2,-4.34688462856329,-0.19825170755404387
0,2,0,0,0,2,0,1,-1.0766243504732487,-3.629566659978986
2,0,2,2,1,2,0,1,-2.2564783749607473,-0.1966528163061929
1,1,0,2,1,0,2,2,-1.4131948075311627,-0.16265656127975603
1,0,2,0,0,1,0,0,-0.25260857022596217,-2.6037602126574115
0,2,0,0,0,1,2,0,-3.29147106925143,-2.789888053156359
0,1,2,1,2,0,2,0,-4.374120995574168,-2.47802041132004
0,2,1,1,1,1,0,1,-4.055243068016464,-1.6575010316165781
2,0,0,2,0,1,1,0,-0.4231623910557988,-2.334013225355081
0,0,0,1,0,2,0,2,1.6676156253996677,0.24502845254140265
0,1,2,1,1,0,1,1,-4.013629795408988,-2.689825171629818
2,1,2,0,2,0,0,2,-0.8021300446617329,1.2280625610972535
1,2,0,1,2,2,2,1,-3.76785998408928,-1.9715183197225303
1,2,1,2,0,2,2,2,-2.7481086067069884,-0.22277111784187392
2,2,1,1,2,0,0,0,-2.5501508395886665,-5.50521951658593
1,1,0,1,2,0,0,1,0.5211168266408581,-2.0246058621040746
0,1,1,0,0,1,2,2,-1.6542515864465577,0.03009070519231867
2,1,2,2,0,2,1,2,-2.0323082000325208,0.14468076629640345
0,0,2,0,2,0,1,2,-3.183738094585924,-0.0708636333742178
1,1,2,0,1,0,2,0,-4.91904480687049,-2.783813437639029
2,1,0,0,2,2,0,0,-0.27018515230826734,-3.8963588103392506
2,0,0,2,0,2,2,0,-0.10688012531187735,-3.164689563121417
1,0,1,1,0,2,1,0,-0.5559671644114056,-2.73217073064622
2,1,0,2,0,2,1,1,-1.3606825983419917,-2.5319323460969794
1,1,1,1,0,2,1,2,-0.30327119191919216,0.3013557595760119
1,2,0,1,1,0,2,2,-2.901297935601168,0.18979551561984775
0,1,0,1,0,0,1,2,0.6404873987972843,-0.9739002619950271
1,2,0,0,2,0,0,2,-0.13324267785999921,-0.5525040657093714
1,1,0,1,1,0,0,2,1.7578895908312218,-1.397243190826209
2,0,2,2,2,2,2,0,-4.183891839174513,-2.098966926534855
0,0,0,2,1,1,1,1,-2.1391601509945812,-3.596927067519517
2,2,2,1,0,0,0,0,-2.6950104108264243,-3.667679739757032
2,1,0,2,1,0,0,2,1.3955035388197572,-2.1772782158962642
2,0,0,2,0,0,0,0,2.4147561391368533,-2.8854533511611336
1,1,1,1,2,1,2,1,-3.077460536448581,-0.21162430576547342
0,2,2,1,2,1,2,1,-2.3324739479098056,-2.1190546606004337
0,1,0,0,0,0,1,0,1.2115227553149122,-2.442274972269221
2,0,0,0,1,2,0,0,-0.8793658927690644,-0.8680068554807545
2,0,2,2,1,0,1,2,-2.1141917786045346,0.4721951627957489
1,2,1,0,0,1,0,1,-1.9094853348601681,-2.8864981582095304
0,2,1,1,0,1,1,1,-3.2056667609199336,-2.420771721577192
0,2,2,2,2,1,1,2,-5.714929406066209,0.7700935023999225
1,2,2,0,0,2,2,0,-3.7794140953969926,-3.039376463873208
1,0,1,2,1,2,0,2,-3.2484374453862737,-0.2121958986953243
0,0,1,1,0,0,0,1,2.3123757392015185,-1.0220822019008085
2,0,0,0,1,1,0,0,1.1459607978896786,-2.084850805179684
1,0,0,0,0,0,1,1,1.7387576920114893,-3.8206787419538846
0,2,1,2,1,1,1,1,-3.7678440185941167,-2.4968754110371716
0,2,0,2,1,1,0,2,-2.009160274488279,-0.4259601966507321
1,0,2,2,1,1,2,0,-2.988836503366623,-1.9720329144454984
2,2,2,2,1,0,1,0,-3.119548474722084,-1.398885415931555
2,1,0,0,0,0,2,0,1.0037892390571557,-0.465844755722288
1,0,1,2,1,0,1,2,-0.9013581925401577,-0.8166029096776631
0,2,0,0,2,0,0,2,-0.2909943680031406,-1.070424574222881
2,2,1,0,1,1,0,2,-2.029683114860344,0.632566335219794
1,1,0,2,0,2,1,0,-1.187130406566548,-3.777359213188296
0,2,1,1,2,0,1,1,-2.225832801202895,-2.1717037269434183
1,1,1,1,2,0,2,0,-3.2570070934323954,-2.9272236607698456
0,2,1,2,2,1,2,1,-4.9071689336513975,-4.102122190354945
0,1,1,0,2,2,0,2,-1.8342934501020918,0.10907116176824419
1,2,0,1,2,0,0,1,-2.0043063901314113,-2.275636979640259
2,0,2,2,2,0,0,0,-2.143276121256753,-1.5123609107977984
2,0,2,1,1,1,0,0,-1.8045595454522734,-2.877733526873189
2,2,2,1,0,1,0,2,-2.44049796827063,-1.098501141106241
1,0,1,1,1,2,0,1,-2.9862867732617953,-2.0997981007431745
0,0,2,2,0,0,1,0,-1.6283121282660398,-5.030361835557009
1,2,1,0,2,0,0,1,-1.6149121776965951,-3.4245899966745004
2,0,2,2,1,1,0,0,-0.5117626688417707,-2.758308802376384
0,1,0,2,2,1,0,1,-1.1102653884917735,-2.6423093537893703
2,0,0,2,1,2,2,0,-4.526282503086097,-1.3499600306231494
2,0,1,1,1,1,1,0,-1.2237074655672755,-5.048147964320101
0,2,1,1,2,1,2,1,-5.529635591566514,-1.6292145121529873
2,0,2,1,1,0,0,0,-0.24621136121073817,-4.016503963200363
2,0,0,0,1,0,0,0,1.5843935829245779,-1.9979017137585595
0,2,2,2,1,2,1,2,-5.620021098879935,1.4288230485786164
0,2,0,1,2,0,1,1,-2.705210071151865,-1.2652301884329638
1,0,1,2,2,1,0,1,-1.7625855788191516,-0.6248813565754243
2,2,2,0,0,2,0,0,-0.3611637491213977,-3.842694389740641
0,1,1,2,1,2,1,2,-3.844564879004189,1.800938470629718
1,2,2,1,1,0,0,0,-1.6309994760777726,-3.982606415925761
0,0,2,2,1,0,1,1,-1.425595933265859,-3.358772535220793
1,2,2,0,0,2,2,2,-2.52534415674629,0.9306852718477485
1,1,1,1,2,2,1,1,-5.277460589262806,-2.928408259809343
0,2,1,1,2,0,1,1,-2.639597946495197,-1.350716202244799
2,1,0,1,0,1,1,0,-0.5424954081946365,-3.2767868125425763
2,2,1,0,0,0,2,0,-0.6924088804048834,-2.2329438235839607
2,1,2,1,1,2,1,0,-4.5009195848145405,-2.3361805320490925
0,0,1,0,0,2,1,1,-1.865901671879684,-2.0783797512915636
0,2,1,1,2,0,2,1,-2.2436789801556762,-1.516605286482899
0,2,0,0,2,1,0,0,-2.752505824402951,-3.2887555646423365
1,0,1,1,2,1,0,2,-0.2670559030896771,-1.3749212029407865
0,1,0,1,1,0,1,1,-1.0506560528033162,-1.9442984918901194
2,1,2,0,2,0,0,0,-1.5232293774600634,-3.0035473262394703
2,1,1,2,0,2,0,1,-1.141837188079488,-2.789923980168415
2,2,0,2,0,1,0,1,-1.9454236970042713,-2.1933615042155936
0,2,0,0,0,0,2,1,-0.7158478771217645,-0.9692466403282385
0,0,2,0,2,0,1,1,-2.763537321234643,-2.336489461771647
2,2,2,2,1,1,2,2,-5.415243544816889,0.25455803253321574
0,1,2,0,0,2,0,1,-0.10274835543094807,-4.607989201102713
1,2,0,2,0,1,1,2,-1.4131223927035332,-0.19472032281232082
2,2,0,1,1,2,1,2,-4.504341004735714,1.2406310641625202
0,1,0,1,0,1,1,2,0.3196804173548634,0.19804678416813826
0,1,2,0,1,2,2,1,-3.7796675883096005,-1.5682155442766528
0,1,2,1,1,2,2,1,-4.981622729813495,-0.5129518104643562
0,2,2,0,0,0,1,0,-1.1225307223035406,-2.388919060237199
0,1,0,1,0,0,2,1,-0.4114355721821591,-1.6039553378754294
2,0,0,1,1,2,0,2,-1.409575462578443,0.8306863165767205
1,1,2,0,1,2,0,1,-0.25269519529883366,-1.23714929570848
2,0,2,1,0,0,2,0,-0.683729279059919,-3.478590374288843
2,1,2,1,1,1,0,0,-2.2936166756309158,-4.069421290882639
2,0,0,2,1,2,0,2,-0.9760180228112671,0.34433025140048024
0,0,0,0,0,2,0,0,2.5443924096533515,-1.8966093797064216
0,2,0,2,1,0,0,0,-2.253689968795789,-1.183152476956668
2,0,2,2,0,2,1,0,-3.250156638862649,-1.2323582952412782
0,1,2,2,0,1,0,0,-2.27643670358783,-0.8015170344137461
0,2,1,2,0,2,1,1,-2.2341797354106325,-1.4086064144238553
2,2,0,1,0,0,2,0,-0.08961737555915672,-3.4103463038632125
2,1,2,2,0,1,0,0,-1.4055610988517553,-4.399922161707859
2,0,0,2,2,0,2,0,0.3129168950900414,-3.1938383033826305
2,2,2,1,0,1,1,0,-2.09233692557825,-3.350459289334391
0,2,2,0,2,0,1,1,-3.8336447148506423,-1.4546126724447916
2,1,2,1,2,1,1,0,-3.5793029371937006,-2.3911502108541964
2,0,2,2,2,2,0,1,-2.1817093338040636,-1.5711558122567943
2,0,1,2,2,1,0,0,-2.4410623907300675,-2.80084577124787
2,0,1,1,0,0,1,0,0.2795947272334208,-2.5862343816550633
2,0,0,0,1,1,2,0,-0.20020903557060693,-6.291997703530541
1,2,2,2,2,1,1,1,-6.683078275903303,-1.043380105251684
0,0,2,0,1,2,1,0,-2.736527088072007,-1.4274452359912964
1,0,0,0,0,0,1,0,1.6611735413460393,-1.0585378819862745
0,2,2,1,1,0,1,2,-2.8966933946205993,0.9996670327053151
0,2,0,2,2,1,0,0,-4.633888114787515,-0.569676338375239
0,0,1,0,2,2,1,1,-2.7601819732837027,-1.725335775970052
2,1,0,1,1,1,2,0,-2.418870629118459,-2.706403841123895
1,1,1,0,0,0,0,0,1.9015185239050822,-2.3242599843277576
1,1,1,1,0,0,2,1,-1.124803798020291,-2.392453124598653
2,2,1,0,0,2,2,1,-0.7876148456315244,-3.31324458784795
1,2,2,1,1,2,0,2,-3.229895557156824,-0.17332149812243391
1,2,2,1,0,0,1,0,-2.6300718893888506,-3.767979090382382
0,0,1,0,1,0,2,1,-1.1181174699080547,-1.863503804831842
2,0,2,0,0,0,1,0,0.1101961037953802,-3.61430133908457
1,1,1,2,0,1,2,1,-1.3002759552568464,-2.6830817443789563
0,0,0,0,0,2,2,1,-1.3236061967304322,-2.8809662387100934
2,1,0,0,0,0,1,0,0.5099956330572373,-2.8896695256104103
2,0,0,0,2,2,2,0,-0.7863532943881049,-2.48100834552892
0,2,2,2,2,0,2,2,-3.799004380234131,-0.673334017351001
0,0,1,1,2,2,2,0,-5.711351299052961,-3.3786576598829905
0,0,1,0,1,0,2,1,0.016695049523402172,-2.003871269849019
0,0,1,2,0,2,0,1,-0.9228330811109686,-3.846795369106439
0,0,2,0,2,1,0,0,-3.424090018654657,-1.9296608036708007
2,1,1,1,1,0,0,0,-3.984848840791187,-0.7508846396369309
1,1,0,0,2,0,0,0,-1.1325305713612823,-1.4970025059554921
2,2,0,2,1,2,2,2,-3.8327112044386125,1.201479759250914
2,0,1,2,1,1,1,0,-2.257907946541435,-2.043193524891635
1,1,1,2,1,1,1,0,-2.451319250072637,-0.4489605161112351
1,1,2,0,0,2,0,0,-1.2613073309446496,-5.401574485046342
0,1,1,0,1,1,2,0,-3.9787567481633825,-2.833255516670378
0,2,2,2,2,1,1,1,-5.725426190972495,-0.5105117867701293
1,0,1,2,0,1,2,0,-1.3645378122694123,-3.3668065532155866
0,1,1,0,0,0,0,1,0.8559925889219209,-1.2607214311628179
0,2,1,2,2,0,0,1,-3.980395991032046,-1.6779707947455935
0,2,1,2,1,0,0,2,-1.980621019785469,0.1614516299384825
2,1,2,1,2,1,0,0,-3.142791814511544,-2.811538145117968
1,1,0,1,1,1,2,2,-2.9378191735618957,-0.24534191513799386
2,2,1,0,1,2,1,0,-4.050948639786864,-2.9027673887284395
1,1,0,0,2,2,1,0,-0.5958756989597438,-3.080212007262535
0,2,2,0,1,0,0,1,-2.4986901932127727,-2.733297515100334
1,0,2,0,0,2,0,2,-0.6448097098871811,0.48561788345792534
0,1,1,2,1,2,2,1,-3.3626340558006294,-1.106666972692364
2,0,2,1,0,1,2,2,0.724890615095894,0.6697255659259476
0,0,1,2,1,1,2,1,-2.8933779842536316,-2.99189274649095
1,1,0,0,2,0,2,1,0.27486280167724875,-4.49350514195234
2,0,1,2,0,0,1,2,0.9841688838909124,-0.3201902699631965
1,1,2,0,2,0,0,1,-1.8397349002413446,0.756397578092435
1,1,0,2,1,1,2,2,-2.368466359168706,1.4036623363087906
1,1,0,0,0,1,2,0,-1.2950920525725294,-3.6091434102830955
2,2,0,0,0,0,1,1,0.004014945955860466,-2.5426813453642576
0,2,2,0,2,0,0,1,-3.301247681036649,-1.0452010779343206
1,1,1,2,2,0,2,0,-3.508990239242544,-3.828191564838507
2,0,2,0,2,1,2,0,-3.1987316462330546,-1.1550748657618435
1,2,2,1,1,2,0,0,-4.179205747258778,-2.49994465508528
1,0,1,1,1,1,0,0,-0.5717662842376984,-3.4540397658367223
0,1,2,2,1,0,2,0,-3.7103547704478603,-2.396046137559319
0,1,0,1,1,0,0,1,-2.1414515326901125,-0.9095627771340518
2,0,0,0,0,0,2,0,0.8852578769662898,-3.972953242062827
1,1,1,1,0,2,2,0,-3.776229911017889,-4.1140634146105155
0,0,1,0,2,2,0,1,-1.2426176882931137,-2.0211959156492525
