a,b,d,e,i,n,c,g,f,j,m,h,l,k
1,-1.9190472478647822,0.311339846754487,1.058474200851541,2.742532313097641,-5.201837219044685,-2.562426702979984,-0.33315950923414245,-3.0602091433839864,0.6960331344648535,2.813211501257128,2.2769558795452145,-3.3570404035292123,3.5341992236071826
1,-0.26515596339186476,-0.8392039971882941,0.5806795972992655,1.5591803776173072,-4.778937434133123,-2.416855832337368,1.9408087382237638,-2.6752326953687278,-3.0645768198324674,4.066240505905744,4.853994599706152,-1.916267689787007,7.0894678723258115
0,-0.9219811426506972,0.6005637623211741,-1.3976861631184037,0.5816443404520876,-3.4000703013817595,-2.951928629607151,1.8456508116891839,-5.149957424122595,0.062123156314106365,1.1789139560669073,6.377010983247656,-4.202040758268418,11.5382552374636
1,-1.457078236350325,0.2038180693774238,1.7950439217080252,2.103302712174063,-5.903232656623022,-4.797805799522499,-0.25835601037001965,-2.7158683419187972,0.463950115845819,1.5894589185024237,3.7873777365993946,-2.4261340208631776,6.134887781501399
0,-1.5679331644744745,1.1117419477471466,0.001999356415087233,-0.3592261039101554,-4.961376492931725,-4.341652137356955,-0.6414169624887998,-5.792942759124905,2.4449180025553767,2.1019092040105507,4.100292116841706,-5.187092748137921,8.29113592920516
0,-2.0385487083293454,0.2772992358427724,-0.7745100615133954,0.3134180251303431,-4.2985039626518935,-3.0714847898712887,1.3036169838223124,-5.548887467646315,1.1026219760446907,3.238987219837358,5.686017754895782,-3.7392377178335474,10.220967690463759
1,-2.3003155389231464,-0.1290539101049376,0.6620954846267637,3.551480768103218,-5.578536632685157,-5.36099029153832,2.0429483371045274,-5.256875910682221,-2.2955285130419734,1.528795805555672,5.490483045518557,-2.138139181450639,7.707322964743706
0,-1.410373590502098,1.0496480419310117,-1.0307170319323398,2.434586391463845,-3.939851736767667,-4.431560830115421,0.9400067456871142,-3.939136674716209,0.7525019694206979,1.323678379805988,5.430594876805794,-4.432746579134192,10.930541353593751
1,-2.272374312539903,-0.2860888996561666,-0.7164422532701932,2.605103973142888,-6.303262591537247,-4.370556469802447,0.6566297066538858,-2.316313197615237,1.6439574246889492,2.565336640140476,4.807219122647682,-2.995512102541809,7.584481690871702
1,0.13772509326193672,-0.691291432756544,2.147393664974669,1.6040063911682025,-4.822425896938315,-3.9067045157771667,0.4956317096790872,-3.551245156469359,-0.6510634608088837,2.712678918877625,5.790044431580471,-3.8371527183102927,9.942381662378278
1,-1.4437411722245719,1.8982761071492624,0.1783443850345156,2.2799739385015103,-6.1675572065963085,-5.267462632124159,-1.190817884123985,-4.23335238577671,6.270179690565319,2.4697612460213074,3.785731397264598,-2.4660128531132286,4.502014328942254
0,-1.781086552321399,-1.4398133382845173,0.7618547740424635,0.5408740150589603,-3.152642448102198,-3.2602992609516703,3.0203228505964628,-5.267160629942371,-3.231765464715523,3.4852837839847295,6.853166032735412,-3.2275772675229826,12.449490230923985
1,-1.606191958849125,0.9720815345817527,1.5121269591376327,2.195725057445535,-3.7173524454490616,-4.941492676864913,-0.5461690674376913,-2.779349007774359,3.774841504004404,0.8545976497012036,5.76798392237574,-2.659403591467134,8.393021578250831
0,-1.469222904670203,0.04558309242837366,0.32994353865726456,1.0979371845966437,-4.725824746665956,-3.3580886374155074,3.208502518088646,-5.919991163283265,-0.190904832473651,5.53143212999119,7.705365725196743,-3.9788077665619466,13.85381561362766
1,-0.43082888302460653,-0.6897122286693813,0.4792395396654513,1.0696437919787962,-6.377617506100601,-3.537554686639805,-0.05798354368432079,-4.472040272175504,-0.8808567766726714,2.499351184129735,4.639034346111811,-1.808828521988762,5.245367079284325
0,-3.065067905728816,-1.4869109892966903,-0.6563708935481088,2.025144659894898,-6.309071820118165,-6.714136340749506,3.7893722798048457,-4.720818552409299,-2.598850965235385,3.9212811738445885,7.707579396954552,-3.6772485708146183,11.334442643332546
1,-2.0201495196514125,0.6498753611927038,-0.598013916843997,2.4246801398897113,-5.6852444565761555,-6.5667502902996056,-1.2846994782692822,-4.319308269178239,1.475123469745887,0.8225838826024062,4.4103591465966065,-3.0720499876008214,7.754642670808821
1,-0.7947865831441252,-0.06494468984913532,-0.6253411844660351,3.0412747301215766,-5.71432885517953,-4.21995126522636,0.8280374571389566,-4.138125760377042,0.8524661249449935,1.7214288559412547,4.776231412578186,-2.658921390949044,7.191089266884721
0,-1.5088683891954684,0.010723156859585803,1.3581210958672605,0.837938580680873,-5.587492970854663,-3.61474221158373,2.7516239550396957,-3.097887776277698,-0.5018241852550426,3.092081249650026,4.789720725273506,-2.759220587662899,7.0244326120771925
0,-1.6250341025638506,-1.197105280428242,1.0437433977204944,1.6739902562721445,-4.5638348035690255,-4.306951041688725,3.5864276917604814,-4.44374030794139,-3.543054032015444,3.5195160934563767,6.46359598064489,-3.2039340893607977,12.176613538005777
0,-3.9098354065456284,-1.2209765045557148,-1.3118031657772113,2.292593620899792,-6.466367638846221,-5.946179343941139,4.240122980362144,-6.387826343065251,-2.551448223535064,3.050320817477168,7.478546658599633,-3.320593249553184,13.317555058564833
1,-2.2658909241041307,-1.0680092768478662,0.7965967102776936,2.423898209332511,-5.402444515919176,-5.135515607379962,0.9011294805800939,-2.2144138414623336,0.6592484298121377,1.8314487570009255,4.627217875200283,-3.3948835053765696,5.822810153279695
0,-2.411770477444171,0.49763439272112087,0.5553602285085755,2.65824660687991,-3.541743575484012,-4.716311286586272,2.849380103002969,-5.627765659226601,1.2930674142271397,4.437022829133942,5.382592174673082,-2.9428745560601404,8.843080731187825
1,-0.657172531740081,0.38571328795683374,1.4154989065249826,3.1424278097628386,-3.647944778657158,-4.208242317594205,0.5917944729308812,-3.9413114404340392,0.137928864335072,4.1153969246952045,6.995183126577205,-4.355078739165854,9.761471707703599
1,-1.461638322216209,2.0813412422676834,-1.6742978937886774,4.616525307140402,-4.116926422457942,-4.792019717776658,-2.4435007122672325,-4.214972913035599,4.897992811208018,2.270388464387649,3.5316950209776548,-1.6672767845387755,6.065537340267455
0,-2.334363838040095,-0.4668779815938338,-0.013415786924808768,1.454690029888126,-4.362253530048051,-4.56516950058303,3.685807686647485,-4.544258838476936,0.47057330060986,4.1135148557652865,7.010291887873493,-4.466054719822403,11.396998790414823
0,-2.3473233626976353,0.7523047911862444,0.5481283796421961,3.127182840257724,-2.9832323595810273,-4.901406456287102,-0.44944662013605563,-4.151776358577617,0.6953648244803347,1.9424420294573366,4.398648889434511,-1.9946129166031548,7.177328567508801
0,-1.534589597099189,0.4400993164045137,-0.05493486620291775,1.6066587307122617,-5.233782804352724,-4.702681502333363,2.3341115152252003,-4.2413163581471105,1.1409786473163612,2.188158650553726,7.523560608358119,-4.898733260911886,12.778744822540766
1,-1.9376956557145597,0.6260478706442862,-2.0796760196305755,1.620013646132397,-3.687706207295289,-3.7527215312302236,-0.48482821981509566,-5.130773228351196,3.101264427312107,3.074777091351894,4.788191693361886,-4.911002721430457,7.9295691073786045
0,-1.87803966756294,-1.2331708310561138,0.6483940112387127,1.7442376494420309,-5.646836712879647,-3.7955286958606997,2.9773704162241366,-4.722684799648814,-2.907022564314098,4.681357361400504,7.9179865358828465,-4.853733004486452,11.360286989966434
1,-1.1811375302033447,-1.413463407405418,0.34445498848046824,2.4664115671695708,-6.005087153376713,-5.621681783039964,0.6468648184863215,-4.619654080010237,-2.3048450085797456,3.361591469502932,4.53669990644003,-5.325197573985143,7.652761237222853
0,-1.5012611811358734,-1.8741283318982722,-0.2143751097051141,0.06309255946362557,-2.9625817133718995,-4.726625232225401,7.335367642970307,-5.8724839143296945,-1.6786484420167431,2.460872775496804,9.805135681819538,-6.042926782963158,14.507574498075124
1,-2.530536512565016,-0.26144921919673725,2.071186275033896,3.5389911009620176,-5.90573008816674,-6.526824468201633,-0.30548443412583903,-2.087183960670912,-0.41144090661332894,1.2312767573997614,4.201024036451235,-4.054981370404785,6.624260330675668
1,-0.8898094066829245,1.680540988614132,0.5557901082221631,1.3854710870869937,-5.380407232631566,-5.161315582602586,-2.7948324708064094,-5.755992267099201,6.707455073642953,4.517929809145785,3.5167213112646905,-2.3102504642969706,4.872232311958455
1,0.7475611666446402,-1.7041025948652897,-1.7663756632473224,3.5149404889577256,-4.968914567377535,-2.9647556904097807,1.6752819511947654,-4.487948737463963,-2.5106451208363376,1.3482394597875555,4.087278751981304,-2.1599262044293175,5.118440654468953
0,-1.7012241059537048,-0.2382313990590158,0.5098982484765356,1.5953710089953321,-5.093162676930049,-3.108435659836884,2.9858027338528386,-2.049606118023613,-1.2367405357535397,2.9439465936114555,5.302270403946043,-2.5459850945069773,9.34551007528776
0,-0.6461786079334428,-2.797953341777443,-0.42446270978189776,0.016525681265799008,-2.796951114577457,-2.915358981644432,4.816781255150248,-5.937535410458506,-4.5760061309511535,3.0822215894363163,6.964349616732867,-5.5750198578917,11.383690314676887
0,-0.6993748790473431,-0.3169476815658217,1.7060917581276394,2.2583932972673044,-4.853764104122202,-3.178530246579255,2.9339686009452883,-1.7998630262414885,-0.7231321720463321,4.760313530994611,7.256054644849013,-1.3117469831645443,11.28630599958743
1,-3.360103436632644,-0.5230367227960115,-0.0019120236796767998,3.43451267542669,-7.430845598469533,-7.579268041160568,-0.04760283694318512,-5.3367647944742815,0.3894625806033093,2.0433350858480894,5.979656520824898,-3.0890825063659637,8.643474989849768
1,-3.0535222920665137,0.08903268221364596,0.8472613669488558,4.218914542082771,-6.169021853103927,-6.973927423603922,-0.0794150402001057,-3.241253491090393,1.0555834958143968,2.5532829008956837,4.042081374034088,-3.4022964638291797,6.899239529158981
0,-1.7535819991913404,-0.5803522454259913,-0.5817213492022466,2.5089495823769,-5.123627485154188,-4.822331365719093,3.7772849727240643,-4.7548328851752295,-2.103170069164629,3.9384055720617006,7.144716461089358,-5.54388423207685,11.148363877534154
0,-3.132427197388287,1.313509410401342,0.30155230681290407,2.321006335959188,-5.266698488927503,-5.78650647470257,1.967989223539756,-4.701369716423013,3.950287228878906,3.77111174282558,4.915373910876558,-2.9349807118339117,7.0761942225008205
0,-2.2241727338049575,0.2726575724868413,1.2728827687546636,2.0814924079409347,-6.5878144998997765,-5.326620792346972,1.8486067761858496,-2.475379331662885,0.8099140222249241,3.2476576885164867,4.1510222403742745,-3.352052123979761,7.070404094716968
0,-1.4958834986759064,-2.5819462533119104,-0.02429738377081549,0.2855272538738278,-5.044697302959678,-3.5286562745725742,5.437347558041492,-6.06474624106561,-4.413543947618928,2.4112027718682,7.52321228014593,-5.853317456009053,11.234266897616445
0,-2.0675628264774457,-1.0532606475688056,-1.1001355537243058,0.40604647527799786,-5.390084029645889,-3.704949563449608,3.7843426275614087,-6.824021979451483,-2.5587102602231235,1.5391560347678088,6.832099909562505,-4.795829273117337,13.447509185662
0,-1.7674130170807034,0.03871423407434593,-0.9405302155012165,1.5009215268064962,-5.594807503214422,-4.8480340764328975,2.1361964657319543,-4.99351588925181,-0.5006469814939138,2.7583683447962026,4.020354112607341,-2.5022359153728764,8.486410921146147
1,-1.3033775689480147,-0.45232345802765217,2.03385032493269,1.0308507486514122,-5.5155581267545415,-4.380729925808965,0.6642395931448218,-3.7402892606303757,0.49757183713463665,1.0929164938517104,4.680242970294616,-2.3615802304651945,6.604058101902189
1,-1.6275388873556502,0.9240991771126237,1.8026898205195887,0.6955141045038786,-4.058683014123289,-5.447429700139496,1.4902716470144037,-2.759286347328771,2.6109073855334075,4.403963093153708,6.517123551220709,-4.9487856175513425,9.101411519773206
1,0.7036910267010812,0.748991029388895,1.5489540277008926,0.3552386923247064,-4.889604035141398,-0.7665344722102156,-0.3951048126323909,-3.1787974982667717,0.7522273706662197,4.328083423265086,4.183254650470326,-2.2176940420119897,7.139225839062274
0,-2.3892584838840154,-1.7315876326212718,-0.1627989966326071,2.1198568930553545,-4.653519244385769,-4.27461529850301,4.908385459834911,-4.58134674815425,-3.1502299565702407,2.5449450011037085,6.111168249778733,-3.7229955990697654,9.200847933133
1,-0.4627408331972076,1.0078168390000046,0.4335535800354866,2.6342973071815945,-5.490706364106234,-4.298745012526327,-0.41726166639803564,-4.5190974443556025,3.1434779883482213,3.3476237436494762,3.634864808629319,-0.7474265746178488,6.112011577862223
1,-1.9443460460775286,2.1694948076233116,0.757962896331002,2.494661280732764,-5.577533744266065,-5.542376800747882,-2.327009441607919,-4.47472926932992,4.382909912450956,1.3415725398782612,1.2112894234745253,-2.892472344511818,2.5769530494343704
1,-2.212079512734287,0.2877522051507893,1.8917286662175927,3.5502532809442804,-4.794021144193077,-5.379288821481581,-0.13221974194421354,-4.3671193311717555,2.8223521769485105,2.1958369689920794,4.477482791154517,-2.9137999037382443,9.121685839550334
0,-2.6348741349330007,0.5556349601718731,-0.37077816946206166,0.4668003688448755,-4.625410343056779,-4.54986469807865,1.524935839884142,-5.151940293681216,2.8322172861864114,3.0095939439302173,5.873708646858217,-4.526344009965702,8.32461730360144
1,-0.22048095797592682,-0.9670164449702281,1.3217481414030399,2.5573223304864707,-5.824587547251359,-3.4136725245881707,3.2965934292730554,-4.295486445543813,-0.6475642610259799,2.318159511551249,6.144981131756893,-4.882366339460644,8.677990954022588
1,-0.25919827882101065,-0.006197704581187902,0.13168379713842027,2.2881947759466663,-7.226476720746315,-4.455849543018486,-0.8843518978579863,-3.6335639378435074,-0.13113624664397716,3.1467252177003346,5.472764905506975,-3.384476108520012,8.879207648278438
0,-1.8207886258849313,-1.552317959475543,-0.18249984265026167,1.8030187563121718,-4.87329755642726,-3.9114182739062393,3.795400614728863,-3.099551324916257,-3.786269614515149,4.529629624127135,7.7692937228900245,-3.047601738462968,10.945300499398156
1,-1.9708503978091274,1.0844947038653714,2.379943954012071,2.7419954934569346,-4.831240618324023,-5.936560850157194,-1.342899453197123,-4.286658919414143,2.9210670595757398,3.330442729679593,2.853860736615658,-3.2026035879292474,4.227620491880012
0,-2.172684637495127,0.15548310848185398,-0.3256981100737287,2.2777423995512054,-4.014393366835522,-3.7426733218134776,1.5788650594571707,-4.533873468944838,-0.9632700547508104,4.740191057887481,5.833040228975252,-5.431525623784587,11.635522717464095
1,-1.429806511789895,0.5800954341972866,1.0846162850267032,2.376396560043858,-6.465690226841807,-5.11307823742672,-1.237900831744697,-2.3826093859008894,1.2520561080934507,4.341000784589215,2.9449952327060087,-3.8807220277181607,3.6607798659155373
1,0.06296589166026378,-1.012541133291679,-0.4579530235056689,1.8704648180788601,-4.612789646443389,-3.7069258456985397,1.6364564571623448,-5.231348262708649,0.17086039263045716,2.81584600249093,4.9723615849182154,-1.8229753368504051,6.629038851908764
0,-1.3005661002722593,-1.3121677002542582,1.2609373235629844,-1.5671598806970661,-6.131350799734054,-5.673635564187261,3.3733637257720743,-5.25820451329284,-3.911091463652162,2.127456889652428,7.301375623090269,-4.5943756960241995,11.294002603868455
1,-0.771135715352761,-1.2047547757935393,1.5419343665194511,1.30933873576564,-7.31354741745871,-4.272568033295381,1.9639558489943367,-4.6570333911770145,-2.5708524277829174,3.832656382573605,5.598487186745167,-3.064543886158738,8.117637429765592
0,-0.3681833806991759,-0.09644530509443328,2.809568970096392,0.8945187511451829,-3.920104018725236,-3.2687719859515116,2.8406247162810616,-3.0997974118535447,0.41764415608027905,3.774217710238295,6.246608953205661,-4.0106143652236055,8.8497336389453
0,-1.2591938783099192,-1.7350437095863023,-1.6823264817910268,2.9402188056217797,-4.56625998558861,-2.407498158025105,4.659065298249866,-5.709380125794572,-3.274123105488588,3.582357103767566,6.635407282771445,-4.908867999889915,8.822154259058417
1,0.38777693991646256,-0.25075416408774553,1.4392362080371282,3.667778950869443,-5.1710818474158495,-3.1021103825968304,1.8904975247834788,-3.0699611902354187,-0.2415809364128017,1.894471493694325,4.053759989965609,-3.014830031970568,5.223798446160715
1,-0.7305997362087711,0.4206131225786778,-0.8971770905854469,3.010959284699897,-6.055918210451585,-4.750910128529661,0.10010676170149585,-5.271837150936207,2.07636556706304,1.200068044668862,4.279533530100794,-0.803941267237759,7.895505965297991
0,-2.0178923260290653,-0.6868914498143632,0.04655747332786092,1.3942170029001832,-5.373091801585175,-4.0134525590060655,2.259726216038361,-4.006632501138121,-1.7825854024913463,1.899361648033061,5.9848141935026,-2.649179296086721,8.821152189480053
0,-3.301647214106139,-1.8619715929007947,-0.16465102754395128,1.4514474306500496,-5.207014224954361,-4.418933257591127,3.8047523104126535,-3.6428867851848663,-4.599591338376917,2.8399470576293577,6.977830121081692,-4.306552470344867,10.020310870491976
0,-0.2524054775656852,-1.1021493784569676,-0.5769963713775336,-0.2321670161269178,-3.643947748952101,-3.1713597847443498,1.7811437279266686,-4.935473811820422,-1.6434294923957269,6.614475215876457,3.727436969397949,-3.149552178873927,6.691525377963056
0,-2.4552692654493318,-1.3758526761766428,0.14593829414477413,0.9719607082685233,-4.7456850526499945,-4.610753322383445,3.1646048189926734,-4.32390890814939,-3.9522358461653146,3.1786912654634087,3.4936388752502627,-1.264285749643062,6.243036414310092
0,-2.336222949840669,0.5984442493182525,1.0845151609299661,0.998475264856707,-3.4825749716887993,-5.661325681933264,-0.13864627349525915,-4.6633231376095425,-0.731229669291714,2.8346734895904806,2.1979327225378493,-1.3992551956955401,4.844109773281917
1,-1.5887713176177432,1.2961363169607678,1.4192229272008547,1.94744428367542,-6.335342832101835,-4.744985856913216,-0.4922611061472788,-0.9844650145651035,2.4283366436521505,3.601380115512603,3.249741202921363,-2.58277051565846,4.020720965742289
1,-1.8565989043073725,0.41203129724057425,-0.008071528493499125,2.899383938938409,-7.3268104019401665,-4.880704077529451,-2.088970112965053,-4.933957678678264,1.4154162271771853,3.9918427357016837,4.084717130451321,-2.342013754909096,7.953033220907188
1,-1.5839002383735545,-0.8408645091855669,0.23001229547029128,2.3767052604830625,-6.453101927658276,-6.645896150806022,0.8037927973329632,-2.7684621046454367,-0.8597419921854267,2.1206013166705313,4.2287013955491455,-3.988786898607146,7.355671883113838
1,-0.04825460234849266,1.5869808321980434,0.2813668189331819,3.6393757176501045,-6.322937817792273,-2.1374901717481034,-3.40991694719866,-3.903163046559122,3.8465768454019904,4.173348067702291,3.392538713348806,-1.2296933791591538,4.007883506697573
0,-2.7546732628698822,-2.2256420699261192,-1.4098194289478103,0.2742640413547677,-4.10129672178485,-4.171405909040057,4.470276844217566,-5.379434813940718,-5.608839475402386,2.3160337529222383,8.132880497352073,-4.485196426542432,13.403077801393664
0,-1.5254926247139138,-0.6862037483785408,-0.20378186112454774,2.609114849334736,-5.275188448927012,-1.704826230252935,1.5403137324660423,-4.59916774099351,-2.2947561625987127,4.4420015574673535,6.005790777941955,-2.215761483491103,10.63903557548559
1,-0.5337024278985488,-1.4976968597749327,0.9838190201071219,1.665376643561437,-5.939865249219573,-5.1155919858681775,3.241890425125893,-2.969866313183188,-3.0526940479968747,3.6718809181017575,4.58472358744395,-3.5760827726600257,7.574966340804946
0,-2.7435061645722807,-1.0696865251425611,0.2898854759184008,3.8819046777421775,-5.776073582612479,-4.482427575256103,1.6883185245641412,-6.765082025911005,-3.3793614367427764,3.5487941015835935,4.890396591817937,-3.5176845975709163,8.209447205034525
0,-2.192003214407521,0.00010442476401240075,0.053457912617474034,0.6557362377519312,-4.846421479143299,-4.011197847211668,0.48255127225125105,-6.575753944965312,-1.2858755528151884,3.437818158723922,2.8830508319693045,-2.24106138808801,5.928785668376972
0,-1.6530086955011598,0.9300703091360512,0.21066687772462028,3.2361891585560816,-5.153800441351435,-5.922139864111202,1.1643053489741013,-4.870458496288497,-0.03958356715675526,2.2977747709722713,5.396065865085615,-1.6523068508534067,9.056116406570455
1,-2.0578929496235445,1.1391210710660529,0.10819345647441037,2.1715636490196975,-6.147511545691767,-6.917638840645202,-2.2442119000543648,-4.6384736502806945,3.490244262973211,2.0413316433420006,5.680812565564638,-1.6181172902962588,9.487049070212395
1,-2.3921751663709068,-0.8169879102008637,0.46096774397258,3.5293971619983804,-4.95986128438656,-5.705699137822221,1.8403044818029954,-3.3674515832217176,-1.3375710595412271,1.6954994079147365,5.069487198481721,-1.6602695201565425,6.953926957052235
1,-2.652259541058925,-0.8011049009175581,0.352561445162318,1.953190019261336,-7.002864878352708,-5.259011380809783,3.2798707482318328,-3.5635905506138044,0.08822682010561866,1.7221928785592677,5.436944931633064,-3.6431428242850896,8.741371873839412
1,-0.8918809150948906,-0.4825258304579144,1.5846240539868466,1.366055928531358,-5.87278294110624,-3.599600010150632,0.5252046067709222,-2.4745636045783033,-0.03776239770664056,3.074062692583716,2.8146184577798996,-2.2564547130732193,5.306995195312929
0,-3.0320194198303003,-1.067806532758272,0.6556180611713827,2.919998484998947,-6.158639430315292,-5.3298860170653874,2.186870491915106,-3.984829582438173,-4.174557053426045,2.612274239577157,6.956343124473062,-3.158170473404975,11.152818883872055
0,-3.3668302110582413,-1.6878519832440255,0.45002067342183205,0.13339628471059517,-4.204801768522294,-5.58952695769744,2.3060111564388244,-5.21918110909864,-3.5516488914351556,2.0023627956580983,5.515191124828046,-4.5706341408155495,7.658362862058199
0,-1.0979463468601098,-0.9466541163997528,-1.3819490313636327,0.35085510866898784,-4.7533198597109605,-3.137569291446711,1.2992304301361408,-5.105797168981786,-1.6780022524808256,3.4298962500309096,5.026573992444141,-4.402293063515829,7.44233322816874
1,-1.5539577414106103,0.7139540207356116,0.6628831448714843,2.465939350132401,-6.003795939659209,-4.708971780420944,-0.8893394177285766,-3.4365498149886493,2.359894698580479,2.4578634694863175,4.820943071713567,-2.672302772088008,6.144322860818735
0,-0.6873573601966587,-0.7884460023078795,1.5904522979160232,0.8262272214587647,-3.2237971803743184,-2.3757074065860575,2.098324062765145,-4.024611652865216,-1.4532845018238136,5.759606852051718,1.322013927773039,-0.3621537518550379,3.6446790541049445
0,-3.1197524112896895,-0.7778767424156205,-2.95561882434507,0.18806559361991249,-4.413585635746246,-3.945310577884863,3.1103032402545616,-6.250981084332697,-0.49321441759786655,0.6219749417176141,6.1611587462125685,-2.9925870240437664,11.230766400706925
1,-1.2950606511907021,-0.17619413069904682,0.17659865961732146,2.2331408064272043,-6.582044254359202,-3.4092684759556704,-0.33366737822832304,-5.992612455949841,0.33358309377317724,2.402510857060853,5.371086302148653,-4.384017480086497,9.663724329545637
0,-1.607454375795947,-1.172232478702921,0.07041912732728889,1.9009243808935405,-3.818024500280993,-4.101331392449879,1.7557872524040332,-5.092978713787737,-3.204205243939616,3.541379333557828,2.1242972947784065,-2.3181588737938545,6.476954921027719
1,-0.5258121571872288,-0.12133943823951043,-0.4165678595905903,2.609635017911515,-4.801444656743265,-3.615704189227437,-0.016809904365314043,-4.808540030074207,1.6561973878530984,4.199904364610083,4.127182879738175,-0.8314186424855468,4.818937972191592
1,0.561116148499621,0.03329990991428666,0.21447215499656952,2.8778197829096572,-4.845815727530468,-1.6358070918421963,-0.2719595992292819,-3.2238047605296547,0.7513011250863874,5.4919799756184,3.266048200903584,-2.9753355416151237,5.250925075847862
1,-1.1011971118165966,1.503618571856377,1.4791947318531729,3.6452473883102723,-3.9654932814107737,-2.623647071234027,-1.3347769082519187,-1.7352826327305495,3.372579617657033,2.0622941106210497,3.4275984479973416,-1.8231602311356578,6.576487308642253
1,-2.4737344353990602,-0.8422488412767675,0.6274213789555558,3.321238044568947,-6.072978312567004,-4.206176077360957,0.8775958501419369,-4.348685459530057,-0.9415950822437614,2.794196343408013,4.173274234864795,-2.6880925626362777,6.322475777264678
1,1.3326022826840735,-0.45197445831025773,1.6585318628514625,2.8910286647636556,-3.9042204687967463,-0.9243540623095269,-0.11704324135818811,-2.615433385537467,0.39063922026892245,6.310322682121467,2.693336342404729,-2.7137973651742735,4.337050894782577
0,-1.5199352943985331,-0.21112446147953834,0.5755465099998948,0.9000296181353509,-5.334208250386449,-4.5339314316357155,0.38677536088484143,-5.026635353248323,-1.9660924824667905,3.6487583091016162,3.0580375934261887,-1.4610534338412617,5.106859197623275
1,-1.1315877696851209,-0.6751580323108263,1.8613896402914145,3.0149933756788734,-5.892560982798747,-5.0443433425035575,1.0626207584166494,-3.1170498584762703,2.069133663355333,2.042121447757281,5.954594787686906,-2.2885107782372467,7.962480244246545
1,0.5147180216699045,1.3555322747896803,1.2872815804922584,1.9319169422461757,-6.011983400226193,-2.3814431421665123,-1.6221324710766523,-3.0739995518649206,4.912421474433565,1.7121818196956267,3.519038030056841,-4.643679587012661,3.1937708162699288
0,-2.490652421569742,-0.23968272195618695,0.57740257751925,1.9051456819448311,-5.374556024179801,-4.366542555227722,2.611845636721883,-5.034510901294967,-2.1120689821207015,3.5660381090594373,8.513152477195211,-3.1694256115711954,13.031682907841224
0,-2.7282644401551766,-0.13441791134987513,-1.5679304164304986,1.901858771531292,-6.39277861189331,-4.953080028562377,2.2708737172182003,-6.280583194156746,0.367298629581295,2.813147594325069,5.265824878645089,-2.645140643907818,7.980606326801568
1,-3.2972685553408554,1.8618801201224886,0.7813504293981114,2.1050267812869,-4.077929079025745,-7.846698202069263,-2.6676186355317206,-2.963523582344604,4.486309921462114,1.4869182908201246,4.147370758220724,-3.3490893446715275,5.346245694487219
1,-1.2091848713800606,-0.5492060185755699,0.4333411753480997,1.4156648915048806,-5.957113560815179,-4.855249960843711,0.4123683720357403,-3.983330061341751,0.09202309352067436,3.880376858045423,6.284711974246335,-4.160573363508244,9.067695731805324
1,-2.3298409576400205,0.9602490055783642,-0.24775353741751416,0.5636629888795197,-4.644286358574691,-5.982673701024628,-0.0487903802172488,-3.1255482821300093,1.5467084963227806,2.6494733874190635,4.26964429598115,-2.9709906185767014,8.27626647032953
1,0.7873866754875205,3.020745527218326,2.148278935716059,3.459498605863319,-4.2736605146297535,-3.444327311031862,-4.076679552321544,-2.6730963309221085,7.63976620393744,3.8746801751222133,2.2454702813798177,-0.42170480290850776,5.279791802842085
1,0.4011788490210644,-0.678627149434606,-0.09019008861890554,3.182539807582761,-3.812623879767504,-4.023493030745383,0.9706061771074819,-4.913101801989518,0.5231010502783588,3.2449019313799754,5.377398304334504,-3.9932345427085316,7.346733360434072
1,-2.5321853974428206,-0.4417558478135002,0.2511512560749617,1.6295665453555488,-6.371034029254953,-6.369106245551113,-1.2788133519739833,-2.6016462612339795,1.73760706115954,1.1843818170395268,4.512233593429655,-1.412842310101037,8.578892251738592
0,-1.771856273545373,-0.36299013121068513,-0.5165107421608328,0.42652022006669643,-4.715639060347675,-4.422898411507089,2.521031392559373,-3.881572158510736,-1.4074532013765677,2.3678132849890474,5.594811721504531,-3.5734256106178135,10.003055027452561
1,-2.8336111297141833,0.1945011207010653,0.5257156214797452,3.1993665556697053,-6.164043323857642,-5.808484978465309,1.2271696680390787,-4.250629983156547,1.8185290191165724,2.1303085897243452,5.170647613208379,-4.579351296191457,7.037579384691512
0,-1.6151157285363524,-1.0648414628976095,-0.043133589640907445,0.23906890478427956,-4.331203916093746,-2.71169546746884,3.8452510050068414,-4.328771449677646,-3.441323103193352,4.131845147241408,5.394199841020959,-4.718248646061275,9.256204114412007
0,-3.986966932705415,-1.1003399733451094,0.393376870254097,2.5592645684253776,-5.029605025606569,-7.305769456835184,3.0372857880269435,-4.958237677408756,-3.116353021507264,1.9605443078541365,7.3362572432245745,-3.3149025907846985,13.893274723403438
0,-0.6225147163154952,-0.0321119895668206,-0.25870590168573016,2.184525547369058,-4.459327697619375,-2.2318742284898376,1.8653041106336743,-5.411667305757441,-1.466618083816158,4.677626555804698,4.819278877857344,-4.313816806581866,7.887097801682374
1,-0.8601566071625568,-0.6028779867188272,-0.7835992799316308,2.4664966919932327,-5.543218323983822,-2.844142442788405,0.5255177861663984,-5.852973823263751,1.2578011350054996,3.9644645550050983,5.7980652139777655,-3.7293430652952098,8.021226457714034
0,-1.9505225269842614,-1.190744743756916,0.8956052433143455,2.008797368366193,-4.4737953236773125,-4.548706861260472,2.9418812976704407,-3.491946871641715,-1.5854823051537732,2.0363383849804846,4.6087052782872355,-2.0618843194407415,8.548703102096038
