a,b,e,c,d,n,h,f,j,i,g,l,k,p,m,o,q,v,r,s,t,u
0,-1.1994571503841058,-0.63619128123848,3.1247320486880366,-0.6252942568058869,-7.9162098519215895,-5.450398742833221,1.4340394445577611,12.973841162982122,-4.666250587352056,-2.9084242832022373,-4.230743279514181,-26.242982151889663,-5.538645049806651,-3.136896102446273,-5.638646544729911,1.7356912176810684,-8.221003902978985,-15.000810337114773,-23.246024281045106,3.1041280987407074,-22.431930390936866
1,0.38611651696160676,-0.3310967695358822,3.2958129739350186,-2.111720048979228,-7.632440176896834,-4.805837063146233,4.049284116494778,11.399564235863183,-7.843080477243415,-0.06416527872414324,3.6939966236106097,-30.229350067479448,-0.9823736256741643,2.725906596588948,-7.441590109858583,7.6830712310220335,4.930579065877134,-15.390135865817182,-19.121494221134025,1.20184132810622,-44.92669885407428
0,0.6386411398614749,-0.2490570372293242,2.6054123390145896,-1.5790237948489745,-6.133038799163829,-1.3310511032647137,3.1000062544584024,5.726583301340798,-5.694706832978737,-0.7872466590273439,1.6926341592244136,-23.10926328210747,5.662193162880337,4.904566160357575,-3.3130069161923714,14.710800908937884,7.38155958348258,-7.70035045813203,-18.887603077892315,3.74757280331358,-33.695655923485
0,0.950946780533205,1.758778135863319,3.222330548998343,-1.2601400538441192,-7.70263361917855,-4.365713170675295,4.479089675937815,15.150752749434046,-5.909524492792519,-2.2091946374350995,4.949550238617196,-30.39795197209581,-3.670591202443777,11.740437212354061,-3.223828084924287,24.859914705049064,14.798397033824005,-12.108210361921131,-21.5524336831282,2.582407707619687,-51.64420696366022
0,0.2310589704112478,-0.5761458337596079,1.7836789352791231,-3.0679149726467005,-5.322086238947802,-4.113440392136273,6.128510185824107,9.265990468970443,-13.867150725020075,-0.030929107591879612,4.263401210480899,-34.94134121421913,3.6447781755297424,-2.4724557930511,-14.673231700872002,-1.3478655617266575,4.63444593539454,-16.586353399866404,-15.812531878926434,4.1338920650715565,-32.659329817874024
0,-0.7381836922615671,0.14911386847325417,0.9536951983971695,-2.1355768992098465,-4.032495581653427,-5.611161053018067,2.86825589138404,14.660830266759598,-6.705280158197154,1.0328279536306517,1.0620782554529504,-32.16824675934703,-1.9299732227118314,-2.7304113760716966,-9.501292903387153,-1.595405768238735,-4.888926869870159,-15.9351276945019,-12.309607533012914,6.069754953238436,-28.61170523701753
2,1.9408967974716123,-3.67984105828544,5.7749842711106325,-4.386933023399989,-12.323613486723156,-6.359661527074077,9.788087075441052,7.946998830097586,-22.368011311989406,3.155328447866965,16.519861587086513,-29.955084261261764,2.7044297827089325,9.076771862227318,-13.39302091534817,3.7837087021924476,22.670087511860945,-11.5891136375268,-19.638410500395572,-0.9766590929228781,-50.808895320768386
1,0.9059396720355773,-0.5216932304578581,4.893233483443682,-4.501002871317299,-8.846841709157486,-5.378676128330997,7.188252697468929,10.96547005862285,-15.826632175636423,3.3380775999131513,10.147556239746347,-35.24935536380159,-0.6828458223161369,3.1942884156674682,-14.179865365245567,-0.2972153594907718,18.433445632260174,-13.031929679909128,-18.57504927924809,3.36074868262645,-45.99303148087855
1,1.2062715991545498,-2.80578262626063,4.023117110938407,-4.208157169159871,-7.39280687086205,-6.331758535552107,9.460895281755237,10.683079003302488,-19.840375295566442,1.4869380621425519,11.132466614495446,-33.1114858498801,1.8112904712365367,7.568587292570485,-14.028466394493964,11.570424806444603,21.79770687633614,-15.60438123168444,-19.790242328964197,1.8101434167732409,-60.296715750098414
2,1.3842880251564187,-4.933967718336263,7.098759995461914,-4.908915911615684,-11.252805595921503,-8.723920939542243,10.222062458968598,10.607896247402495,-28.978651279818884,3.9458967880512636,16.184177440219667,-32.093708623338664,1.3726955180586544,4.498893893838503,-16.984765940551863,-2.2700832569968865,24.53856724889556,-14.779365417114262,-21.66475368700363,0.09742231684288172,-44.18439485688292
0,0.8317987020486332,1.0424442692957674,2.9370297169253607,-4.819378666833495,-8.311377570213047,-2.5885150999104214,9.607930891257265,11.4928955351485,-17.485159268212954,-0.5538419689552743,10.739393621902963,-36.18245172501312,0.5046877688752397,8.015286477494586,-13.467359202112956,20.45343612621385,19.059098131465998,-13.950371464106446,-22.693960446539755,5.481218191863761,-58.54944980548426
1,0.8331016346611256,-0.8094111811025042,2.8716506997593725,-2.832527188614292,-6.769131201897102,-4.030779515822031,6.238160244833183,8.592822455109486,-13.538985453284445,1.3266047352937866,7.431996711169671,-33.49425804770535,2.9457344450828122,4.466090627945722,-11.38414042613853,7.885570397256662,9.190914375552014,-13.447710438456065,-16.942805258975543,1.881706505452934,-50.77376985745757
0,1.1674054412495762,-1.3280736958223585,2.3719367404283265,-3.0341756991402065,-6.272201300898613,-3.3542478342639366,5.73633067056341,6.355928535448442,-12.944063036786787,0.3326628278212044,5.325504998853111,-30.566376423849007,8.11377728138052,2.101882925808042,-12.186942844070568,3.160480865920293,3.6413233366111433,-10.234021176510796,-15.724731023284706,3.585224543799549,-34.259350784652995
0,-1.6191686838327424,0.4094790882904206,0.9117399505384509,-1.5181597163652523,-4.193380447003175,-2.5224054637336426,-0.2621665975404987,8.726554352343914,0.5269139450705875,1.0354205997674164,-8.520882516823804,-14.490610509419696,-5.997139883667559,-10.983470520280079,-9.86877412276185,-11.895559737589434,-17.9783551903975,-16.32384277455153,-12.578256833061232,4.080319856402226,3.0977299069601787
0,0.9048561698016127,-0.20794815592932792,2.5520352619073083,-4.394524829319844,-7.088275415983627,-5.256925908822064,6.800291287276614,15.105315468387285,-13.679033142830082,2.4870091685773392,4.104192581063449,-35.518346113758966,1.61339752908041,-4.893648274046889,-17.604652577539362,-12.147021508231562,5.744423630531119,-17.966270844080896,-16.139692415048373,3.208164213596444,-22.02543950148968
0,1.124427459070032,0.22460826926289332,1.3251615933056158,-2.281735370506884,-4.101603206599386,-4.2514582428571135,5.07770541417214,12.239013636850009,-10.773197494955266,0.2827932654006602,6.360187017026496,-36.015543150146925,4.318215925081477,2.984885051369101,-8.426598532631418,13.119900222854781,5.442032935920403,-18.135006831677842,-16.918899377899855,3.8282569963518704,-54.81711284595563
0,-0.6630867938316023,-0.24404117986424267,1.625960467527544,-2.155551877145767,-5.60229422060581,-4.5867920493926455,1.8256688250753603,12.409174263341127,-3.9049012449588565,0.5809169430051576,-3.7912277492319992,-25.99291706133255,-5.556482771901059,-6.9638876335088336,-9.644621328137438,-7.543716513407351,-10.795725320665953,-17.456174733293388,-15.36431285270577,2.8284241653443036,-11.802742688012717
3,3.1950743088844957,-4.5538007427308695,8.817169142546435,-6.458891121365127,-15.516119379863213,-8.78595570481985,15.313844400359114,10.960669554834416,-26.902696473085097,7.131332034119614,17.3703498898499,-31.256407337305184,0.4019418146217998,2.398911457492354,-20.08910518531346,-13.44768325920613,25.007770471546237,-17.09435455676272,-18.770234588154683,-0.8914863916885416,-35.5829711379798
1,0.3717269765468971,-1.2181418835616042,4.960930226810756,-4.290412424058091,-11.243427714394548,-6.4188809428127485,7.160478263712779,13.645138205161834,-16.03691150116064,3.7993832205068307,9.211457889534884,-35.47804050508825,0.221502811318187,-0.3593632807517537,-16.18109512810886,-9.689859092616592,16.228966003762054,-15.947297181465109,-21.012092700367752,1.2835106420098428,-32.04162894289532
2,1.8588617023149696,-2.4072926861957185,7.49703793144638,-4.140701482584892,-11.947995144453484,-7.074529186343605,10.56930985876696,11.22475524554851,-22.867070148368445,2.4565512808082732,15.170390994800677,-33.61741459504873,-0.36374556999962615,7.866225835732903,-14.035229294606085,7.096612649733242,24.844455125884124,-14.993446386797743,-20.45084043436387,-0.12494638610716058,-59.59255015532971
1,0.29735468185688996,-2.285459826988002,4.267162710088459,-2.2339440279782057,-8.524232556409968,-5.4814348864540605,4.1052585137965645,10.055114831748215,-12.32403806820413,-0.7407945830571245,3.852069963290446,-35.37600867361215,0.275754732161952,-1.2418467363417705,-11.252510003126396,1.4049168129815817,0.2477335223386664,-14.192535260939108,-21.417292412905685,1.715232857985133,-37.281276477400624
0,1.5282185749230301,1.1811105384860847,4.106338213757969,-4.849309979875742,-10.4382087595826,-6.318374300832251,9.801075232048177,16.349448431747238,-13.392060539402424,0.26235247483362545,11.437269057124801,-36.959464059253555,-0.7690509894921371,8.216238279666413,-15.700201420869107,10.913158060807612,21.123029218799278,-12.272512091572215,-22.721207788533672,3.610541647676259,-60.476941062398346
0,1.5582969415022776,-0.4716910094309462,1.7459085775606948,-5.112693506870608,-6.402084358120301,-5.328996122588852,9.812677537544841,12.62074012424899,-17.135830851009256,0.04954782728988216,11.246913475053873,-37.38319768828597,2.7734555886023062,9.001195849642988,-13.596430876046993,16.884346755424072,20.177758050934962,-15.930703910323459,-17.707471079430377,1.457742112169536,-59.92700859808613
0,0.2773952475294804,0.32841435521749457,4.050708871267137,-2.8152611486574903,-9.867520161717913,-4.841545642949638,6.1046773574466,13.544512470118965,-11.083074991095732,-0.4065560998998228,4.0017136152645305,-37.69763341300171,1.187006030445624,-1.447594944318333,-15.181657858822408,-2.467066279515481,-0.17572902776874333,-15.770228400875334,-22.666110112106544,5.971213600027432,-30.961150730218947
0,-0.27433422777496064,0.01920956235056105,2.132404741030407,-0.7136910036123412,-7.364700475125325,-4.921701714040467,3.2065718707788378,14.3297439345796,-5.7908364968108605,-3.4462990030296097,-2.2820831108325814,-30.593420115939956,-3.843396830887288,0.3012774158927425,-6.442596190132586,9.585578440135237,-4.9494036744156755,-13.120953952679356,-22.32685713511277,4.051397230692566,-37.43983419868763
0,-0.52494900183045,0.2272240543792465,4.40880451264875,-1.5505604705761815,-9.579439803848189,-5.740994506735091,3.4279517716625985,15.446356681171455,-5.711171200589704,-1.5513318041131696,-2.6441351633161934,-29.645303618687773,-3.895845124224883,-3.2153868832916674,-8.518398475766084,-3.6846844199880273,-7.267514154161218,-14.796382037362111,-22.117395305634403,4.806438567912234,-17.041736700956676
0,-0.13529202560422826,0.6923684326430517,1.4341610711203945,-4.209259117927685,-5.114013882702311,-2.388651928546098,9.03348037535303,10.356097252036545,-14.59034627544459,0.2565789404791661,7.442398838273926,-36.59259616269648,3.0808624129735467,1.626472179324234,-18.892233241307316,11.472022168146054,15.041125028852127,-17.557556403410086,-16.465536687030948,3.255465847783537,-56.71608784802835
1,1.1788235979020791,-0.1883646793840097,4.617758092875588,-5.449056588700381,-9.28507559736686,-3.933910126173814,10.784107764163902,10.248977128829006,-19.35796315842161,3.3709752739812755,14.39900836941381,-36.62916279122022,0.5851503384409935,1.5195738873398947,-18.707165874000875,-0.8641023193357675,23.92722829057159,-17.073436030492918,-18.47748860533675,2.368781900182178,-45.6296579596424
0,-0.11677780943028121,0.3847322557075334,2.812611085225294,-2.747322255549371,-5.474939833885621,-3.7686874639706645,3.9525564321314217,12.213789267949775,-6.567013825579484,-0.5558596701237818,1.2597916625594494,-31.006420797430895,-1.7395995725211355,0.888286012865068,-9.537941124374797,9.761881347572576,-0.9656996327370989,-14.94324678466874,-16.887370483296678,5.685756918023372,-44.22511106578587
0,2.111307548171462,-0.346646598225638,2.1563484632076375,-6.528540159587177,-6.4473746848036795,-2.6923799408839093,13.577072843326809,7.09692790887107,-20.018580588070357,4.510930746513758,12.96748093963265,-31.344602970777625,6.8154304977922,1.3486727082267547,-18.42812936467905,-4.861756575596136,21.86451605663244,-13.426173850814875,-13.603658042660333,1.8024660626881397,-33.21119473296837
1,1.040243482470991,-2.462435957831806,3.353643741306367,-3.40668317285831,-8.433807310913714,-4.091958573702447,7.503163491971133,6.581798114204738,-17.78701238965999,0.3559294352151412,9.147050162350052,-28.996530587126898,8.237367401327793,9.16282075019177,-9.463822126622281,15.48578895536194,17.53756220040235,-6.00443275339665,-29.06484440105525,0.9409766775734585,-50.36445906412901
3,4.1529176006069,-4.943772089880904,8.3284406686719,-7.37843072761376,-15.123325354652154,-8.548552460191553,18.498535178541214,7.564418373700157,-26.401623649178518,9.924377150625187,19.736525799982473,-27.559213867985722,4.687315997447882,-1.059940255941853,-22.61614741109341,-29.392224664394632,26.15345847267419,-15.772237562865763,-13.902856501319992,-3.6827670068800544,-32.5542632748959
2,2.0995540210761416,-3.281169422258743,8.475150037793767,-6.013743039306496,-14.449987001928406,-9.600443616917039,12.156487857981658,13.685067462591073,-27.301249169367377,6.081547607892271,16.88508967136846,-32.34195501620923,0.7662690539636905,1.9006402811705032,-18.776003254496448,-16.225912638118032,23.99889487373603,-16.23648623379765,-18.110585397592477,-0.9690228536203195,-33.690294168830015
0,-1.2942095259735789,-1.5327544142428036,2.326421759917353,-2.0896764153317506,-6.689770151916325,-4.118117070122585,1.9931847618235914,10.232188096771873,-4.990647645654129,-0.7014831345332098,-3.1226244501413576,-25.113108078477392,-3.413672234799959,-6.692934381851516,-11.520771317399442,-4.78896587655551,-10.83202239950713,-17.137674548716504,-16.491141167684987,6.398995528341201,-16.106811743157465
2,2.929564186406042,-3.349410821075282,5.333695259676231,-5.879105929200519,-9.769353393944186,-5.161307777640569,13.723123780522004,8.026700023780883,-25.94970183158323,6.40340815889875,17.325984424435987,-29.66306982247756,5.068126131843962,1.4789124659895476,-20.375578881947504,-11.094966645136527,24.655601351877888,-14.747477981416083,-17.64868919405818,-1.3791084550706236,-31.571093353481736
0,-1.8794300692453294,-0.5085512908501144,2.682242417288765,-1.3576094352889632,-6.560691866551894,-3.8595485053906007,-0.45913225129176716,11.916276552488009,0.11123324707518578,-1.3443721417407715,-6.061497062837631,-18.978942366740167,-10.000955484245859,-2.2789674393220616,-3.0186452977571583,3.865017304223734,-3.7558758084158326,-16.972333328274225,-18.178356158329375,6.223523087898722,-23.867207913801593
0,0.4954490136356181,0.4596171159971327,2.2022095929967493,-4.0171171553520555,-5.716143491663397,-4.5879746801226915,8.311934425499542,12.75752463341129,-14.178171696902929,0.4037239711274501,9.993383812637802,-37.00907617956119,3.516934588659607,7.576890889579626,-10.461541471348554,18.6089366073923,17.17446279195103,-12.93988766699423,-17.05314717412775,5.6629056853311734,-59.460441040298605
3,5.731441396002793,-3.0342803565853265,9.349380936888691,-10.123252524076724,-16.059986487374022,-8.988020922675865,24.13759450741863,13.390312003835641,-27.217744961121618,14.654262241967752,22.78144135738718,-31.85136836157009,0.36078014336739017,-2.396589363809618,-23.28038630695501,-29.175365930861005,29.606487264652667,-22.089737389395125,-15.040846109458597,-5.737648603372834,-37.06058215153494
1,1.1475158485072665,-1.0199287753866328,5.256138920659731,-2.825562986079765,-11.458459652461025,-6.398090909962875,8.25265319925721,11.736013512979728,-16.505076816817184,3.2166445330762095,11.73469043743398,-33.93623690965832,0.8318584221206748,5.625471331411055,-13.0730049189997,3.6994016395000275,18.327497508293302,-14.16547839079936,-21.00087203523684,2.332708967808765,-51.68248551952196
1,-0.5412902698891147,-0.8077501637165884,3.6852593739731776,-2.2143841736133734,-9.693564454730648,-5.84737775077234,5.042168350379482,12.615237937868885,-11.47599728029837,0.09598722347698171,2.4818937084797468,-34.612949385638814,0.6072433138242783,-2.699772524790533,-13.672451194386115,-6.682309364913572,-0.558908678282461,-14.795531140980412,-22.77435470250617,3.0189135431996834,-25.446424754842432
2,2.831239453101188,-2.4176827701387436,6.60628385224375,-8.850569472631882,-12.992609769691732,-7.757854110496879,18.289954509912832,13.02138208674976,-22.12031318384342,9.64953537494947,17.569520922664303,-33.796642238182635,0.7029174389992465,-7.19734059154062,-25.700238413677692,-34.33852141658177,26.529659228311452,-21.935236599778758,-15.323923205893172,-2.490696767935952,-32.89023464187945
1,2.3947137528015414,-1.4835248714861096,2.998589615748385,-6.529104817610332,-6.8461049280340776,-4.527630030851523,13.035681109441676,9.70286145965013,-21.270199657290778,5.839906624824688,13.871896018775047,-34.05310076883503,1.668539101601415,-1.0641656251731415,-21.26029593233845,-9.137657754186012,22.683122783412294,-20.3880434546845,-12.766669858066445,2.099788481467085,-32.28154651173578
1,2.97556683407218,-0.6806646718591838,3.722948535570344,-5.6310810499807245,-7.818896507176571,-5.207400183924905,14.215810111407512,11.781901186108119,-19.27603654135209,5.537652479272675,16.040188536914812,-35.92287445248487,2.1025218722066357,2.1104965838871137,-18.116978705274096,-5.37027646625114,23.147052134362625,-20.040334185991735,-15.863240294434084,0.677042861264763,-39.39455227483594
0,0.657604759027915,1.8749922933577001,3.483955481789409,-4.385790738983017,-7.48680408082117,-5.522744104774739,8.802002824626094,16.140765597534816,-12.215032941861924,0.9222448357775275,8.473852865418214,-36.755453713261744,1.6168289401922435,2.2125699051092935,-16.36293754874482,2.7286960062860124,16.98873482690857,-14.618215350119273,-18.817179744937118,3.578817571516598,-47.252472208569245
1,-0.619513768950511,-2.5159206920851305,3.013621106885447,-0.8556907760089063,-5.002466377958383,-3.821896336772631,-0.1886527059392622,5.381387461940568,-5.795747971802773,-0.21589003662946737,-4.922728076841693,-20.306360601167857,7.210543255505789,-7.433742938137552,-5.791522691015237,-13.993962134573492,-12.399034803667067,-7.3620442748603985,-18.68362614257033,3.030494014567405,4.788540284473722
1,1.445386873351276,-2.0032949243232516,2.7092217598463186,-4.907200295614169,-6.5876060682247095,-3.2001820247658372,10.341516032669881,7.26340257360636,-22.560866700579663,2.4078326297798993,13.773622630582606,-30.083321276533663,7.637067111577683,5.517060593456326,-17.3798879605176,7.177741513729583,21.51634061975478,-12.038913716351455,-14.430925430958688,1.1525141098142502,-50.63119901093537
1,0.6227649527975201,-2.3338982730212394,4.002933739055446,-2.7832791135124046,-8.276242020867079,-4.755175770416686,6.451310245667374,7.440026484556917,-14.263752077653352,1.3801513076601521,9.584552283366737,-31.52036951129232,5.783156651531934,8.56149099001265,-8.570820686918374,11.466279561303915,16.092784803263346,-10.19380943378292,-17.695919118609087,1.3709344413072582,-56.73826637096342
2,1.3167278104188798,-3.656460658898461,6.320405804758493,-3.5661918196401934,-12.407322307601522,-7.463198821735284,6.923404538211807,10.809583286040741,-18.06105152769741,3.2186403149915286,9.807849094404427,-33.49915562123243,2.587920125374503,6.151989995735486,-11.50231099469385,4.235353468846589,16.018795659046056,-14.216929253396986,-21.89895341564083,-0.9630011977151091,-57.48169951421364
0,0.879971382829587,-3.141972864300326,2.793096268293483,-4.157226863164804,-7.8757218458527545,-5.593880875863513,7.339039943388496,7.04158796551832,-18.984129063755702,1.9010779163710323,7.549718858179189,-32.92726989008134,5.99959691521016,1.1435550220067485,-12.706760351232926,-4.858765941038596,13.36258333847164,-11.079782414239919,-15.678890927748261,3.137459515465618,-28.00837950890846
1,-0.25543482266248985,-1.546990906809804,6.578521763479639,-5.0263851338169125,-10.939926046068472,-7.025774526359289,10.623042567046676,12.97755858840327,-20.28508967352781,1.781654332589727,12.48901411760779,-35.4763989420756,2.340461535239144,1.910171746595433,-20.435402476696286,-3.4403878460696578,21.768702446365403,-14.6416147258678,-22.32726125809483,4.15550497138217,-42.42175774192284
0,-0.36771026082251873,-0.401036204793467,2.175763741107082,-2.06354212727749,-6.322953103483682,-2.9791647713364684,2.4637086171379052,9.374084940110437,-6.823611245942624,-1.5655607587539195,0.15518163655432282,-29.138055150684366,1.612526177799845,-1.078189695914399,-6.880849278251537,6.161849656624844,-5.228928273558816,-14.042299078853627,-19.044063860306302,3.489808890579736,-35.699141680947925
0,-1.555475429632478,-0.40003894102857673,3.0886227972520404,-1.0053781393497732,-6.593425613594948,-3.793463903088486,-1.345525712432018,9.244288166592066,-1.592396454594179,-0.205078672704244,-7.200899250735696,-19.93754553679263,-6.358567013165947,-8.987217568810001,-4.476527855471742,-11.05461632801035,-12.217812738203467,-16.729104130983735,-14.776116649189506,5.387825528970105,-0.5331659703433786
1,1.707797930929007,-0.10034064805088172,5.866150941817914,-5.904753015409123,-9.734825066663936,-8.830042848907937,12.027158838031923,18.71661877197257,-17.570182261492096,3.7526611023738496,14.65977368565194,-35.58052688306965,0.1544062563700102,2.1047863289348996,-17.961663373419157,-9.879209809013492,22.582891800094885,-17.6835524576677,-18.825708111334624,1.5027429894450033,-31.880516222227516
0,-0.12315173992853318,1.4329482350488454,1.7538622715721313,-2.216375026667185,-6.28071381290912,-3.307049027866019,3.4900188050890577,14.17641766322982,-4.398553117109128,-1.9421531677122323,-1.5149692105376835,-28.259436574229294,-6.105374117943156,0.21978743155838326,-6.958155578452985,10.540563442401027,-1.0772313387360963,-15.634387092463866,-18.430800986221758,5.4198489410479835,-38.48129537832927
3,2.2450744518324512,-5.793106055229978,8.227805357317058,-3.521009272342962,-13.394904656424403,-11.639585751962075,8.886768239103844,10.182570769302234,-27.535791341939614,4.249937222331407,15.392136849733324,-32.71009882027772,1.9891495917614979,7.404553386577787,-12.553812765877156,0.6904313289251899,20.687195207705663,-13.924886848417716,-22.42146910444029,-5.052198595900002,-52.31490829191393
1,0.1461334918016557,-1.2452131178955723,4.504444325531849,-3.0313224691867635,-9.112327610366254,-7.177184078153348,5.265388799988881,13.6360720185609,-11.655116932302802,2.8908300604941584,4.928747379829078,-34.61369288270148,1.7838818018794094,-4.230782658182948,-15.117504195707816,-13.067217073922835,4.793376309377976,-16.544401140264288,-18.281745669459045,2.4098594095181514,-22.582964314056483
1,1.359206978470124,-3.3151586626915543,4.030661086845471,-4.363667555038033,-8.157484571981618,-6.53874947575683,8.967837218144236,8.751989993701505,-22.517123931582837,3.1841441266155464,11.041975475683005,-32.34279198355732,2.950929976544884,3.540229690677781,-16.372614138335706,-1.2436474336088965,19.836727639763456,-15.586826563416661,-17.74996035850957,0.7852809567085868,-43.75607434642193
0,1.7028320917809059,-0.0802989526254328,0.8421532816806352,-5.638376443080223,-3.243475430625229,-3.7750873829464195,10.66693605391213,11.193391497828872,-18.674678862805493,1.1174326691738778,13.243514987534628,-36.64119479451215,3.9782697196092047,6.565898825837826,-16.749294490378727,16.722538025279903,22.020970350384594,-17.279574154417872,-14.277926212018674,4.959970615216044,-58.52085533025901
0,-0.12281112884977222,1.4854773893727191,4.01258274661239,-2.817300731017409,-9.792463546270483,-5.962914201805219,5.9258588057227435,18.17407365324952,-7.800746082525201,-0.812082218104215,2.2471054045000747,-35.82978614966066,-0.5727515843293165,-2.470470287616923,-15.77798381569127,-4.063739367235124,2.999769456827012,-15.207938093307312,-21.806896761585822,4.615466821664156,-26.68899907270898
0,0.9111119225019614,-1.2948995292652945,4.042618980068766,-4.285451650569506,-9.082872806138806,-5.1399949497916415,8.432791495260005,11.525981259519657,-17.87801175157089,1.466062212300883,9.933651706874164,-36.32188984182715,1.1618185261296228,6.29417155141647,-12.55879414207448,6.881030297038126,17.87566196947329,-14.733820302679941,-19.233650146348086,4.808932253530632,-55.707306709757084
0,1.2430913135108783,-0.6938782958853168,2.4425971464976843,-3.4081676376132193,-5.485550904065092,-4.755157216120799,6.680057717583443,12.173358836488775,-16.461320958213378,-1.0984931258997255,8.721748928303292,-34.314071930823964,3.189433890266611,9.346031750603546,-6.7904447963556365,23.100877806334896,16.67550690923481,-14.687771690472594,-18.838372371006034,1.2967131315226725,-56.07553324578034
1,3.5432527205830997,-0.9987605912355838,4.819720792369744,-6.9125303967986085,-10.875141783364748,-6.320893926714591,16.060458362649392,11.185634597055277,-19.763293871157646,4.605448057433998,15.27753973139462,-35.42813047311865,0.11902750752153618,4.291049071818472,-16.17371207438563,-3.032317817811183,24.778722056088213,-18.82949906106672,-20.605798514549118,0.6965925067410733,-43.30260336151834
0,-0.1767071555792832,0.6170258473046033,2.201986011587053,-2.306005698838595,-6.677559415320433,-6.027431425676747,3.105340324466442,15.79366068063402,-4.556267944876662,-0.12624108440809734,-0.8129356229943251,-24.733776223819632,-1.9786890402679553,-0.6920876380747505,-8.615381828320285,0.6070119616390609,-2.900531820874709,-16.86379721172398,-20.19902783080432,4.238372535836835,-27.50353447421754
1,0.0913865403635924,-1.682510172915204,4.653924187308643,-3.135548815716111,-9.722329431837972,-5.53672268677365,5.999231784234393,10.03977536144309,-14.62991231050984,1.8688571565505754,4.383919264971596,-34.65615212575367,0.743471352334834,-3.850571726264192,-16.94309491802144,-8.930746472742628,4.2298669085830864,-19.954152017597522,-20.708020900849746,2.020532042957789,-22.851501072296404
0,0.5606393696511449,0.8458207256524902,4.369620195136096,-3.6568668177530785,-10.09861746226599,-7.907972763067444,6.951645930632596,21.208878691787323,-11.725640887517878,1.1207385368541676,7.49266615956582,-36.19375787234602,0.8259786927126973,0.46851510120883755,-15.841942100241162,-8.929343303838001,9.82115080685678,-13.810181197837743,-21.834106000270907,3.668685462043795,-28.94713305779223
0,-2.8518743173678915,1.6026027911710896,1.4794011050684341,-0.13546272146472937,-4.903944708939898,-4.243513474007956,-5.042416089840804,15.248349683679374,10.85652354399542,0.27926350193182914,-15.844866379889854,-2.1421380109830253,-24.25174931158326,-5.943959242553593,3.9456530092400888,-4.009610628733179,-7.9935267943684565,-19.6285609979402,-1.0652791414135954,7.990050416613151,-5.905771311554178
2,2.696214550675078,-3.7396485176323098,6.267786367464678,-7.895627084121253,-13.16632925330062,-6.227262269515155,19.329973839181534,6.873831249841851,-24.16359628779452,8.012761752077507,18.26150084012498,-28.739217616840914,6.011941500889539,-4.076124293581622,-24.58227799423257,-28.310344773085305,25.571520982333986,-13.939839094281972,-15.600867601787037,-1.020747966839363,-27.028536653671498
3,1.8646825745622073,-4.592300517045019,8.04033003847068,-5.075737906468451,-14.225350222489855,-9.484670878721355,10.46553634029283,10.209074093182219,-25.94992882533254,7.032042121972414,16.918365415320878,-33.77137686749483,1.4269856046144593,1.8189961706030418,-19.15350205658108,-13.431014294309419,24.831937750739343,-16.12705694873691,-18.238690543298933,-3.018260335576875,-33.32629709351693
0,0.32003954196281553,-1.2579952609193932,1.3384333820448495,-3.999935228044643,-3.6792614670390726,-2.9036239456787762,5.745711123130774,6.676858051771498,-12.165632689485426,0.06119284028779948,5.593077090476757,-30.408700010292424,10.043230043965531,-2.268237899770459,-14.04663342141378,-2.661238130139595,4.03611058282671,-11.662609698272346,-12.853945608289234,2.298983087549451,-29.020369215034265
0,-0.7007797577050698,-0.9326548450913703,2.0287578947671125,-2.283360578995136,-6.1763141663765415,-4.278795646180801,3.6094128518826323,10.759729737084994,-10.723559253473372,-1.222417362309216,0.4744632528431819,-34.6496447665606,1.634585506851539,-6.958599035536189,-14.524904154820309,-7.900296381260521,-8.35076811661953,-15.53575197046228,-20.42400904037776,3.1373108094043767,-17.30777630070121
2,3.107704063667688,-3.9261634219028045,7.644241588493598,-6.67161048264595,-14.037492830755575,-7.219927406265993,15.279666576098741,8.68889426930949,-26.560159689522333,5.940424945122061,17.636184954961298,-30.993721378469463,1.693916948413015,1.375287230264579,-20.692658129046983,-15.03044033416901,24.25963060881269,-16.40103257281963,-18.090306299522297,-1.850086247557133,-30.90244415320897
0,-0.3861213349052707,-0.9367283884428531,0.28167632284424315,-1.585346881846304,-0.945446303457838,-4.339238552684801,2.739825736743785,12.250650761643799,-6.620005844500991,-0.9795916184768654,-0.22451978135140793,-31.2939066543882,0.24903333917878623,-1.4770230333454435,-5.592631186934674,6.861930893963308,-0.3952995909304365,-17.307926531726043,-10.851541613922127,4.740321715793048,-36.336838641772104
0,-0.3066336605666038,-0.24494750176763389,3.3838524776332233,-0.41777364636804526,-9.25594520282921,-5.587006888218792,0.0667474297950319,13.610957508652922,-1.2148485000458853,-2.520611937294224,-5.328958518049875,-19.21960566796526,-9.318306244642875,1.5787744050425496,-0.17872748527753024,7.5292220928790785,-2.806541194054959,-15.467321165226455,-22.23914491836719,3.827599293905368,-27.618454925400233
0,1.4729866400697589,-1.138824298446955,3.6231030952117083,-5.533226611497838,-7.322965254869689,-3.51378249509953,12.37357754524714,6.7712986475568036,-18.419998943491024,2.993968185657935,12.374370346413027,-30.8587560372336,5.965784765946709,2.672344122427373,-16.272162842447838,-2.2200254138288624,22.243109827525657,-11.149074529606983,-13.827448155022667,2.8934734604896484,-37.83414588091439
