a,b,d,e,q,c,h,f,g,m,j,i,n,l,k,r,o,p,t,s
6.662855699366993,1,-15.50010892054107,7.275345783163411,13.68860565600746,5.6685866794552915,6.297713811724242,-18.396892082823157,-9.110757232956283,-26.002060046700915,6.311278618175234,8.522770576592903,-23.319727760065174,-9.818667140805601,18.66048606876469,11.36373176822375,2.5019391284680426,23.361043285796182,-19.66626791925197,-11.40526448502418
6.789092739083742,0,-13.83078358380313,9.295955251796775,13.470667428443543,4.852520605869603,5.610328068866768,-24.111425808887567,-6.3936922473205975,-27.6483783036385,7.770771892785903,9.441689896692788,-19.060642647161718,-11.832790276732153,19.27680884950059,12.475764063842627,2.4333691695035453,24.48107746082151,-19.304456406122892,-7.669912707398705
7.367747528923404,3,-19.40140613270907,10.487613619173219,11.619631203579123,12.030096560261397,4.325072522835665,-25.271569591367946,-10.242254913514893,-15.46300926999765,5.6211492473692175,14.10022849595073,-23.304402855330277,-14.442442649575554,19.353684082266938,10.892023011572288,2.940287855579528,21.78822407456435,-22.767353402549116,-12.47811359122094
7.976211711575173,0,-14.745457690711714,12.19191544942489,17.547633608412145,6.191172295355981,7.910249057200927,-28.54236880376189,-7.664464215998652,-28.44630751158608,11.544573097423443,7.969212127347913,-23.35490743625442,-17.7800813611317,20.322867355589274,10.666446671051578,2.28543613067723,25.562096947945772,-14.695326119512867,-5.657497127850673
7.023273364621906,1,-15.677527913364147,10.4795757940542,12.012007984449454,6.944896972787952,6.954585161505948,-25.215448479015958,-8.069615079657934,-26.336899708224674,7.743918502022445,13.020845866403398,-21.120598875804443,-13.052253923037808,17.92038522599947,13.514560047857943,2.2426653831369983,24.44752427923148,-19.53767694892452,-7.704905143399069
6.619748323600215,0,-12.64155744499855,8.708517758931563,16.675095643726937,5.0598039108563455,5.740870438640553,-23.056186793741475,-6.443055289938043,-27.143468978929143,9.770924063756532,8.973347053463613,-18.937540447013124,-12.962312215050042,19.99153856162587,12.729880352071346,1.4783640901467636,25.46533669806778,-19.767820644310028,-7.659052669014011
7.396833975762341,4,-20.525944652647343,11.603483495419452,9.828405067769285,12.504929697808683,3.1511655486865116,-22.858506632324918,-10.208242206137095,-10.339415833038904,4.885890253914756,15.504388720103558,-20.440985286766598,-11.587985731421913,13.8092929946413,13.09095907824558,4.424941431963136,23.569382929124007,-22.97608046686884,-17.44195395774459
7.822108115111892,2,-18.42554934838981,11.486185950589865,12.58240116594109,8.500879075728374,6.923740310476893,-26.713408925280046,-10.529456523175424,-22.512235750008,7.440105364210671,9.66362377528444,-27.58328297309979,-12.80548523288398,18.163598733192853,10.896734767790527,4.619802997541679,24.33090412211858,-18.830369245969475,-13.619604874760707
6.486205946118486,0,-11.516870855871296,8.824134933508613,14.571443979161527,4.46844855363732,3.889302371332183,-23.93319578017836,-8.288016306726764,-25.684969239438974,8.311765467537587,10.630805459894999,-17.873418775578976,-9.529070756657266,19.20434979107603,11.931637472761528,1.6190578639225925,25.135680144440148,-22.141733763909297,-5.033352190058112
7.422945524437738,3,-19.766736313169755,9.876218470628002,11.16548353912485,12.73842904532043,5.80934929027073,-25.06762889270897,-9.683230970827301,-17.042296170164434,6.551058603474563,15.969815530493134,-23.06718376710813,-13.939083691650174,16.614410698434295,11.700193317889045,3.9261187889272806,22.276720653809665,-20.12351759783684,-13.712865723271676
7.476937533017582,2,-18.894585610250413,11.118176118910803,15.012453261530842,8.809719866197346,6.900068340938982,-26.248754387557145,-9.835505317331814,-19.76351694177867,6.469465448553163,14.26699167503934,-25.84138210717442,-15.40588470600597,17.77975437875271,11.95636765960925,4.014037382631832,23.333415100694165,-20.440281295803437,-12.500472302179626
7.911897222232493,4,-21.943290621758763,11.156658236346486,9.536196099427906,13.820969888913268,7.305428709694409,-25.118969230140802,-10.49727061502235,-16.988106918076358,3.839079546639855,16.48519939383438,-26.051585003677392,-12.79331039067362,16.32542886983201,10.759156768637427,6.466140617762682,21.615560785285556,-22.991401291111558,-18.394495275650144
6.680653085473058,4,-20.258394789992444,10.51611790552989,8.983889637302056,10.549558366865528,5.606992883177369,-22.10916395849329,-10.13773218648387,-13.81419409688958,4.487903601061641,17.968538348971215,-23.58092354573951,-11.973920189996006,16.009966298877718,13.409715412015546,4.5649068448217,20.871079165369537,-22.61822190646674,-17.236003693728993
7.327723636619329,3,-18.655036339821756,10.43376265662901,11.678595792563224,11.875971918703776,4.557403599103521,-23.756955989581424,-9.39785198189843,-14.862018889210088,7.771376947307609,14.169305146777418,-22.844132195696336,-14.64602340313494,17.625522914253335,12.941423669822424,4.774455338694326,22.785148977941763,-22.44939312105465,-15.286228455498982
5.863531405625038,0,-11.447668771174968,10.235642249875312,10.424189392174847,3.4848654826433005,4.252708648995187,-23.50155443402121,-9.64168044684463,-25.976671781141746,7.860525521199555,12.323248697237283,-20.69041972494683,-5.799175506503572,21.106048426886964,13.094460268404667,1.1064214060287034,20.180418805094572,-20.96516293299621,-1.4498950933268628
7.645104583034528,1,-18.35853587832481,11.166557286855516,14.625869161706175,6.850708229703443,6.925410934979642,-25.558526289429054,-6.922413247422363,-25.496682568724477,10.794046284735114,10.35370500349198,-18.525074737011494,-14.323533790664495,20.27321708232309,10.828331958528839,-0.2631729867482653,24.44709996273713,-20.116845080946202,-4.631234490010364
6.939285583445105,4,-20.09641830694233,8.083100415067038,9.272620771930685,11.560909996785226,4.528219756966172,-20.231125158617555,-11.816034501552448,-13.017330289717925,3.9618484739439626,15.825830477155948,-22.422814236320878,-10.50191227892186,16.65723042255161,12.082287095560732,3.1624277755489247,21.10362001542962,-21.4265623024187,-15.67998705034841
7.276321396288594,4,-21.672418063293485,11.052470634550168,9.684373488649408,11.392662702846525,5.362697204511663,-24.344714444724005,-9.918100619705687,-15.251086710863595,4.120997738850225,17.393577231571932,-23.21458434690541,-13.883175093885365,18.40665123828908,12.217312049966479,5.744189463827752,20.44061092796524,-23.798325596857836,-18.70801493578872
6.647079615355288,2,-16.982366791672106,9.759340281725905,11.537543547424125,8.780521671186678,6.239521930412378,-23.74304958905607,-9.423064131219792,-18.182385281811463,6.983971964234007,15.686482962340953,-24.458044215566122,-10.889737439017404,18.29160707558268,12.308451365870832,3.3367720246680235,22.77158627435423,-21.74526554356056,-10.623247745310374
7.747659239417423,1,-17.862081318697854,10.74409463592629,13.012058673538927,6.3673275563076395,5.548145971775764,-25.658274811594914,-9.247938468729684,-24.803833177762893,8.616674685566483,13.392991003262404,-22.86447447936837,-11.400145653150032,19.953574816988073,11.464515210744358,1.7365927860361856,25.39232649884933,-21.324769933283612,-7.510891494775491
7.033712702653916,4,-20.25419635599836,10.912310398420697,8.277437257986913,13.167945230312617,5.024908435642479,-23.23233188218781,-11.019125175545712,-13.556411534122121,3.900401697833922,17.771022979891757,-23.091100433343023,-11.119367677446162,15.290927394866785,11.847390904005902,3.55390760110034,21.824301169798364,-23.97142648187216,-13.454790029494985
7.181486376101303,1,-16.0607343842263,10.483342678722916,13.324562673622646,8.031467029697001,7.063118325166345,-26.38766369256551,-8.831696802515923,-23.014515596854306,7.860012232576651,11.89047150181235,-23.810912316908304,-16.32227884506449,20.085477709140758,11.529435229166308,-0.9165128902042448,25.071436805363334,-18.059088530170346,-1.9800698085747754
7.725353471936328,0,-16.90375599314541,9.478495536383855,18.02037773345295,3.6479197192656434,5.375051502279497,-26.283008372838527,-8.550337319699208,-29.504525263758676,11.365876654720708,8.312603562964142,-20.184959620780162,-11.344565782121043,20.72850228239984,11.720086045649413,3.9363761738745002,23.844267057658634,-18.270646112530642,-8.484091140216853
7.320484852173838,2,-17.654816915448663,10.54859143298514,13.393296500971445,8.584810276257327,4.248214506361183,-26.421530596875055,-8.227706294382344,-20.206571161607663,6.889092227161495,13.776403702260183,-19.0597588194692,-14.520918947505347,19.05313002237034,10.031682221431788,3.713125977898855,24.291710598955312,-21.82407872087618,-10.557654521810313
7.3354849434677645,3,-19.5728167657472,11.34212153737053,10.421474182070412,10.519649048349535,5.9911448873158575,-24.12118801415987,-11.41509751489099,-16.955907507789583,8.242004635600958,15.32092146373553,-24.46362146008459,-13.659134418609312,18.42811867101662,12.047809483184112,2.731372119155396,22.5254934720411,-21.07555440125128,-11.66151032933045
5.926361139661129,4,-19.09652483049021,7.480479810358286,6.279826483009701,10.899252519761248,3.612330167695315,-16.767819847367374,-9.829293110618659,-11.328059091812209,-0.835092991754588,16.89426132881078,-22.467147799009997,-9.988327050762768,14.526931283329326,13.31957254756742,5.9863179213003646,22.292240589648504,-21.917596761717174,-18.490703896588137
6.663158929566407,3,-18.35208355235983,9.671404751512272,9.703369119816205,10.887265913374689,6.200776161585169,-23.342740876528197,-10.513587733215475,-13.057375773971351,4.667350915739289,17.121757266224417,-24.155460188807737,-14.27119185939529,16.510700588555043,12.614124789418694,5.224666084576491,22.6895699550852,-22.280400908692688,-17.80856482038675
6.66202251363093,2,-16.48158265053283,9.859054464971566,10.818656128471357,9.426148828475512,5.786115973873728,-23.607632946532085,-7.880029430237922,-18.152065059476012,6.849079126665999,12.92463156825038,-18.892690520245544,-14.879924449867518,17.952763752350506,11.734556057381676,3.9135467552346523,23.28245656256423,-20.790313616065607,-14.42267692147525
6.8806356246901155,3,-20.09237263853689,10.802760312136076,9.301239020428584,8.859951856010174,4.386963751208542,-23.452222578806648,-7.578850560161638,-15.799611871622105,7.130016616718913,17.06056778106375,-18.917176011663898,-13.123314326337688,19.017687811340664,11.766158552003592,5.380707915918096,20.695981947009656,-22.491020013116696,-15.137771107449595
6.677863667645745,2,-17.240591208238953,7.101948049341837,11.69028334668877,8.294035024408913,5.014450837044804,-20.885981369709828,-9.831610904753797,-18.303300488335225,4.606928521179659,10.15113755483291,-22.514963540452552,-11.50541463179126,17.728937089056263,13.163530349605574,1.2417278260662572,24.468184593871932,-20.859086563197753,-8.872141325064923
7.137626399782384,3,-19.825362071116185,7.933376054330541,11.53146025117523,10.65346826382301,6.521280441835791,-19.967831791824377,-10.31656364953802,-16.246034803404992,3.8900303573019426,13.701650193121083,-28.560012430495142,-14.446851396322536,15.913570561685386,12.868251999749297,2.104991853944945,22.124781600178306,-21.862548743842442,-13.09495480009643
6.880290043154551,2,-17.78004957707136,9.478265149957608,12.841044102905919,9.260471312327583,6.7884966596702885,-24.10576995006409,-8.568718282656985,-19.08237106055534,7.957779192968685,13.128357240328366,-20.964777956420633,-15.006412232773268,17.407401457438784,11.83076698983299,3.705218159029,23.421464790231116,-19.995324468595307,-12.996749310890383
6.631762810615122,4,-19.755120655602312,10.784642893939356,8.647943153364862,13.406332533264855,4.847626086629419,-21.50955173841493,-8.42222748056345,-11.250247790268949,4.320136375074207,16.716950542424883,-20.108102824370683,-10.871765554030274,16.8428297595404,14.439880751848934,4.4481131399956935,22.711563609302832,-22.597490023112474,-16.293805890150985
6.868484277540614,4,-20.511519245498558,9.109491884186905,9.270190677897041,13.447669397146104,4.940853892914162,-23.543421953233647,-11.005647078879612,-12.519037351446237,3.0030198275550726,16.629820496213057,-23.48929500509611,-12.655719191100966,16.145779271671074,12.872222986078159,4.240332098950857,20.14780817487259,-24.276145964345446,-15.506122317503417
7.559456174326519,0,-16.83471692988792,11.373542821030304,17.24050268209339,4.914806350035078,5.82522704460967,-27.91713941288114,-9.127945688463155,-29.32906675105892,11.766840237389923,9.00746937827974,-21.53069031977531,-13.602827101274828,22.08418034003739,9.650289287323611,2.0750487399582105,24.37280676321874,-18.548009222509123,-7.681593268763198
6.593831494260462,4,-19.24073309184027,9.741932258438137,7.756146378520818,12.009836763394825,5.109926654707645,-22.063234056652878,-10.383160566347176,-14.107273682737187,3.8477120868735084,18.24475838087961,-24.516903775739234,-12.4694942552338,17.323508048533437,12.678310653480722,6.217219809679455,22.82636729280803,-22.29300178836349,-18.041229570643946
7.144895563052435,1,-14.04427879179017,9.994087102696389,14.728638193391324,6.216232201230152,4.499473925407394,-27.20070631260192,-7.810043978435732,-23.278407227218324,9.210225868688838,12.44177011489288,-19.684088513908147,-11.678646929938658,20.0659113014462,12.566863952721368,0.7906510711197167,24.24293982721175,-21.683609897777586,-5.718389404432348
6.868534486079371,4,-18.484831702393,10.448981616953898,8.406749710609498,13.811442856969363,6.67667080434705,-24.363649855360766,-10.314354556036744,-15.360791379312356,6.251498860604623,16.362913178410565,-26.427677329490564,-13.115781811013594,17.232783930410214,12.849311859821812,5.969339046115493,22.21075581938541,-23.40867100678503,-18.968458454966928
7.2277734064359445,2,-17.875798322725345,8.503381823827503,13.638039663071849,8.570944349530373,6.700009349597109,-24.41572004255762,-10.285380516427221,-20.27287420529909,7.402153274604389,11.64286741769836,-24.60865184152011,-11.3626141777776,19.460563900286,10.159395180707872,3.678602164387279,21.729081304816056,-20.359725087028913,-12.37676328398763
5.964475853349442,4,-19.629203361217183,8.521251660064019,7.653723483859165,12.52020652614814,5.491072038260409,-19.907640971157576,-10.33061188712501,-11.97673993678198,1.6702242980090591,16.556215744084735,-26.46134605728817,-11.58110224902225,16.012287647468177,15.333988370934238,3.59543449162433,21.355932070811306,-21.382020221936504,-13.73246758384805
6.851294464838928,4,-18.947597369745147,11.092861564653496,6.77898698141118,10.591466072034521,3.7024726517344337,-23.621332676033393,-10.267754158888113,-11.786010365552883,2.1718676745065304,17.518313072163732,-22.469381505755248,-12.518478770920536,14.93984069154142,12.760066002473678,5.606727140177057,21.822092212239724,-22.350427678293077,-17.988815650220563
7.081543766061271,0,-13.453637463856758,8.959000406345053,16.657549851631526,5.923510738320347,6.0251728115967245,-24.06128503656068,-7.320706658400206,-26.65843880371393,8.988536072145592,9.62847374488042,-19.582561596140433,-14.53041481842559,20.047814575368598,11.06283129598126,1.7374216845252595,23.514659854568627,-17.60749541269623,-4.594954890478201
7.587956831488103,4,-20.769132941562155,11.741411481791065,8.925670817521866,14.87412425848608,6.232972788600555,-24.863978560325474,-9.478892403740044,-15.455430386537811,5.280342010471189,15.967422919476038,-25.31324980183486,-13.130209760060604,15.182564323301378,13.193874070494523,3.712014334719963,21.398743448462103,-23.13162005083244,-14.084458321945343
7.055262378371299,2,-16.67304952756494,10.592512166458874,12.841871787962477,8.056160913459466,5.508019377006108,-25.16427280694349,-10.03168364810086,-20.591581486554702,8.240241617915466,14.984250877385085,-25.010734595514872,-12.849111857247365,18.728339009390027,12.819485855694913,0.55789712420516,24.885903059099302,-21.47173714696409,-5.991063830136684
7.506379665116952,4,-22.522746491352788,10.125526350672995,8.726378231375636,13.819669412147563,5.084597128605885,-25.488735659538474,-10.523534630623539,-14.696240829723322,3.6558778214844194,14.661749685568402,-24.03837601938711,-11.62467281601665,16.64264872958093,12.229248337707373,3.2882892770348473,22.090208586257365,-22.708963932459703,-13.911453035526103
6.3212017524355435,0,-12.57251097578823,9.618762088201642,11.402080926834351,3.7854422785791195,6.579126828532234,-24.356988131555145,-7.956390801549978,-28.107441223837228,8.555883973072051,12.218130449685866,-21.991546691214204,-9.628463097743753,20.36743890229101,11.999352332668408,0.6056994773872616,25.62430136415336,-19.569908468557824,-3.868695494739068
6.889147355448347,3,-16.910790356814083,10.248151156266845,12.14742623505829,11.029385809232327,5.884855687389469,-24.364538635796155,-9.491812640970736,-15.566472082163306,5.116073461117378,16.027090570145145,-25.392189501269776,-13.92134784976275,17.48081386406943,12.602462784609937,4.890293328339101,23.974009797733203,-23.922009246072708,-16.96749018486826
7.417832002850598,0,-13.473235784533491,10.435743864294114,14.565770599448456,3.778233925739144,6.529954379382843,-27.178889924039137,-7.849837186321436,-30.612250522976293,10.014136608973883,9.937367554236973,-20.357241765654404,-9.535611696858167,22.415728052618547,9.864742200842876,0.7275172178591446,23.64663231797968,-19.01369011995438,-4.422909409636263
7.741733238589046,0,-13.709120184295447,11.642057888663329,15.609441277086578,5.854466591930685,6.22338632051604,-25.34538900391725,-7.851519372726332,-28.859104960745565,11.755363525965782,9.14263820828639,-21.181689599277615,-12.707862725581409,21.814619248352123,11.132001112254649,2.086969529173764,23.830076620209194,-18.819397857904907,-7.7652318202285855
7.163495596966106,4,-17.822766957013027,10.153430359064853,9.91787101189493,13.863532339150483,5.166711985986481,-21.51528886574308,-10.489947461161663,-14.453704908872128,4.3145086194203675,18.160742794355546,-24.531940223563165,-12.069270224243112,17.23106242461755,11.790907331996396,6.354358987770154,23.827868837512465,-22.648039887267483,-19.55769834153528
7.35174325679391,2,-16.855632815175714,9.93802980578401,11.327993838635198,8.633826565248082,5.785365918457765,-25.746854945037846,-10.449139238822312,-19.006948546302432,10.137151509641695,12.852397173579822,-25.83921793202973,-12.751829968131906,17.802498175896172,10.835267404988493,3.931391276234252,23.42579179317134,-22.233818149456596,-11.203064263602634
6.88454660176302,1,-14.52985298152067,9.038665683043277,13.303856295310693,6.320667293144316,5.9553459916598115,-24.538753448152022,-9.647148911089015,-23.94132465159547,8.746146529364056,11.340617482523118,-25.489966334634207,-8.884260980012519,19.451759438362274,10.475529525126946,1.3107357444087366,23.233483046561734,-20.402406511760567,-6.494994212718645
7.862238349654563,3,-20.608204042245646,11.179268550616257,12.932775197057495,11.129733921292761,6.33270405296055,-24.97841357859607,-11.177986650665288,-18.281210321612207,6.87283524393672,14.710610925759092,-24.006662578626234,-13.643114248539684,17.314633292779693,11.036536176320885,3.1934505264137814,20.603487260274445,-22.100242440246415,-13.069641872624674
6.2800482772596125,1,-13.07344258329673,8.37615122353983,12.868696726654628,6.73092098306642,4.607389081422465,-22.60127955773448,-9.174171765889724,-19.996244599645284,6.468926737814464,10.326186330976844,-21.997501284192428,-9.859696564111555,18.77858187154428,13.327482992275824,1.829909573537665,26.267478940283617,-20.464575400903936,-10.009444516220537
7.0604005473905245,0,-12.044692394431088,10.123610710574495,14.793289046469233,4.551366751034269,5.244921770479451,-24.522935085926242,-7.056886406879051,-27.577425069150177,9.879280039475736,11.689471919668348,-16.55124215087986,-7.372181948121451,20.447004341226155,11.154215291416918,1.088322696825598,21.796258757515037,-17.764480018079205,-2.4885063113234756
7.181276153150129,4,-19.74144131600396,11.556536464200672,9.22885173423368,13.338114537108792,6.042031890120088,-22.528532785075086,-10.498766538754072,-13.131384814409536,4.5085862641904875,17.001261893369378,-25.984822697066882,-13.161142182856565,17.26477751758715,11.086265847803153,4.386260129523279,21.564900806029332,-21.790951826395247,-16.82807566717781
6.685025947277425,3,-18.684197295808012,9.713726032043589,10.489378424689802,11.611829266576894,5.68933031921261,-22.307859168048946,-8.124792232553654,-15.409757794406135,6.4264295296775655,16.86092214259225,-20.314835666557858,-13.777705357218101,18.63574358225368,12.24201363265886,2.837749180244541,22.753807476620455,-22.398191745667525,-13.929888940719795
6.713285554559519,4,-21.11062862707553,9.57698519398057,7.7015271435278585,11.452370388806955,3.924212192431159,-23.78293094824031,-8.650177949547288,-11.644930791018846,3.5190493897484023,17.895518903087115,-20.006618766396315,-12.389780245440894,15.66288486684692,15.234474394562733,4.720358810460507,20.878231131440206,-22.45946479995437,-16.89797636759408
6.591429843280598,4,-20.1771956148863,10.596184655248281,8.434025757758535,13.648442938124077,4.464123084361594,-22.450202709679903,-9.712666068032593,-11.690781962595041,3.180669297777773,17.96385558907577,-23.447034654987345,-11.091187347932388,16.55132497729938,13.96526847049271,4.532121450840862,22.3000704432071,-22.120058879763796,-16.49746145159221
7.244459515022722,2,-16.611527637843864,10.135453015881646,11.417913138617266,8.404904254907308,5.821290630338958,-24.71547472873371,-8.388295540966883,-20.258235996270102,8.637513874254315,15.716273093103014,-22.693894111738565,-15.045712815118163,16.122566380600492,12.390254951880697,3.5179136425844075,22.664267023644953,-21.567150707401943,-10.064182701917973
7.46938685322352,4,-20.94384345327112,11.536812917866737,10.61991244941753,14.33011528668607,5.3097672056331335,-23.428886458445632,-11.265813616914723,-14.928095000117647,4.394158053126217,15.543666915333764,-24.449850579649294,-12.34901551028897,16.10766571680467,12.480999858342026,4.747354616752269,22.580350066215058,-21.46277315444872,-15.880632864825206
7.618209221004761,4,-22.523118898524892,10.364453141442587,9.53683226098635,11.773342786081788,7.1593139866620135,-23.378369677305457,-10.270862291469014,-15.350063677803904,4.066432086314048,16.111766868128502,-26.91380171447967,-10.734637304576669,17.632678247491082,11.826063086376232,5.717996274948362,21.40365354138199,-21.949366708843737,-18.1082565137462
6.376237634245716,4,-18.357758532018735,10.517110478579228,6.430373163607639,13.31296281287451,5.8296942405056775,-22.466282769741074,-10.240600443825585,-12.874788249910894,1.7176532219662701,19.3851449318535,-25.483624556662896,-12.683465773498638,16.899223638849367,12.088145493356496,3.9161821286855827,22.636258338252432,-24.08354358957768,-13.27462168644457
6.610135935837371,3,-18.388962715061442,9.534599529692944,8.758199900962463,9.461739257565695,7.445387211599211,-20.11204892210726,-10.248109445018757,-16.164935693366413,6.146477085464459,15.268370510036927,-27.248782019087926,-11.987577491434823,17.940928437998128,13.249514606119218,4.288619420801643,23.00616753585435,-20.48737788705943,-12.461613866954748
7.186824374895786,1,-16.99134868732594,10.794226718914203,13.482310823713327,7.232798621666952,6.398213996669789,-27.412882026014753,-7.165136371790821,-24.763473831851037,11.472604160560088,10.96007442726966,-18.211695748187022,-11.923483073778751,20.256773526431576,12.44231918838539,0.526176215451778,24.989462734799403,-19.627148154879386,-3.401861874903717
7.418074564074926,4,-20.618551484123977,8.670767286872824,9.603825751402368,14.011583226358095,5.917805477199364,-20.932435603907262,-11.074962115274236,-15.16229956743961,3.565443040000062,15.68987239495302,-25.922163454718785,-12.82258387425,16.20004158423622,11.22191604470413,3.823880160933207,21.485550445782724,-23.280972528790006,-15.495067900571229
7.670952778515194,1,-16.88771807800576,7.874584803099079,14.490309918114509,5.731011483461045,5.47801956639448,-22.59227614999258,-9.171041203151882,-25.573101748303873,8.420986748642976,7.651602012068705,-25.432488356756405,-13.179349566409988,19.75243625942083,11.695103435982235,3.598679891795323,22.480142263483785,-16.733538216761293,-11.982403512000149
6.984001067471102,4,-21.662557195107627,11.510596898528593,8.49341874207231,12.537735082983449,4.996607751204742,-22.966279017203377,-11.615177321295269,-12.350272018518208,5.3065158320565775,18.255895464183574,-24.219936194368927,-12.44770574707623,17.996263450423818,13.571326174779445,5.444923892331163,21.047687752041753,-22.40177917479852,-17.771347675516466
6.990463490838574,0,-14.323872641409409,9.818119642110506,14.974090404673944,5.65075078507678,7.314877431793034,-26.24810168857968,-8.290128301591281,-29.433034888192346,10.670269741235622,10.69649714488459,-23.47750924226619,-8.958203651736703,20.566332490937253,13.500045170372635,0.15241728466213056,23.891094053090438,-17.418742414215906,0.43893089726837164
6.965131383405983,3,-17.63435891416715,9.9161758083009,10.97908080681383,11.032010833085664,4.085190962434871,-24.542807220947008,-12.138373630189228,-14.874417039438558,6.638984838806643,16.70035225911437,-23.17007394946041,-13.126266755801192,18.485423371683776,13.842545405507119,3.416121514434462,23.551574761018916,-21.469250460398367,-13.063001579529052
7.216662573527275,0,-13.426583841692239,9.678222152270331,13.968654028090125,7.065371570903189,5.651193267627739,-24.85333309962417,-6.333934818845182,-25.478896329784288,10.157782341536095,11.07368131394874,-16.94183823397095,-15.290589392927577,22.090427927811962,10.231202670058247,-0.123884116512894,24.296253826503342,-21.29192136316319,-3.606513205736435
7.525510703543006,1,-14.689926139743958,10.563552347323892,14.188807313330589,8.550151334975167,7.141187583390375,-27.51283688894261,-8.527730319487517,-23.226716248653048,9.691147791254,10.942562956797557,-23.511287212808764,-15.556302586686819,18.337043835251997,10.815999050669925,2.610365026983297,23.635793976978555,-18.812066289187136,-7.506719919969785
6.125035776786026,0,-10.164703732594049,9.491152040153805,13.841116028014174,7.561923389077689,4.146044603403636,-24.105404587217272,-8.864394038362198,-22.516708059655603,7.662771181098862,11.719382768239637,-20.51435875888133,-13.221591142989757,20.44512736843955,11.939353685693487,-0.4936133580953288,23.16632914534519,-17.952039570512913,-2.9231906574891005
6.084306567151301,1,-12.373080970202192,9.049307782008626,13.121853878311034,7.207391366088568,5.791547876522493,-22.483135040616528,-9.19696791150766,-21.82102206065793,7.56592872563571,12.971010533774756,-21.93606562230251,-9.135382265896357,18.341336308216047,14.519145786890551,1.2825151029228399,24.097054079918976,-20.070681150738224,-6.214298191977106
6.023744817373798,4,-17.64700078425212,8.274886554175326,6.46222823855188,11.552069238686121,4.555277791117883,-19.87194065350586,-8.862611121472098,-11.482723771356724,1.7603401459284478,15.98822769871384,-20.832446691847586,-12.368956834328989,13.951418477640726,13.89827963353082,4.05691377734102,21.90819235297532,-23.343987385538384,-14.902838580581212
6.776180179489624,4,-21.64097675314468,8.948940036378335,9.022002711626804,11.165271979325109,7.2815178573592885,-22.357739919850676,-9.968674460523562,-15.769251183261233,1.7553393337970236,17.882730908363218,-25.775654693280334,-12.119554442616854,17.45154453398603,12.154781829983614,3.400716999979232,22.56380574781048,-22.325374794085985,-15.15836942534848
7.664473795126743,1,-18.141911562706436,12.09939027949023,16.08798065851375,8.569047388531889,7.729477100538217,-26.272562200848196,-8.348358425657427,-24.122659781707956,10.692887069425499,11.237355981803459,-25.7035287493648,-14.42896860573919,19.403829601457293,10.375983375161486,2.891218340259618,24.840264657785763,-20.02878459308081,-9.409510390132997
7.369642924056246,0,-14.216266117041023,10.402945503396667,15.549940671471896,5.545029346445627,6.546973042689975,-26.69464773745341,-9.153376447398662,-28.39508277954174,13.347014905031074,8.459842716498542,-23.123825301533508,-14.821766591764236,21.284601191330772,11.231462321108118,2.530972974944052,26.759071177447773,-16.906036755612362,-7.34097350396521
7.66314527249899,3,-19.545560624857302,11.035826412561407,13.105838614433946,11.166234039989275,6.541524897458771,-24.964624807221767,-11.933105543463006,-16.52095035727689,9.65058939464047,16.282405029454985,-27.007067339848287,-13.339615788467876,17.45562399219386,10.240566129773354,3.835272979249037,22.632389065885622,-23.108675617676084,-13.320661725092457
6.555066734184685,4,-18.343651844026844,8.976828822615854,7.5242861143105575,11.05586505777075,4.234517290470489,-23.11591592688899,-10.571603610951504,-12.656351214011027,2.551315047036598,16.73245427741232,-22.08104023271516,-10.416617813921421,16.869004279716435,12.901601874011213,6.427876430932525,20.11989526417717,-25.006125548281748,-19.210785397656014
6.736515918748124,2,-18.964721257541452,9.142605280547107,10.46952055999183,8.877748795174776,5.547833921277514,-22.565594267174156,-8.638951848856788,-16.742240902261614,6.41689314520085,12.098199855456539,-21.042098301739472,-15.39195143995443,18.81483231644546,10.85229274358795,3.110016520601723,22.134171763109904,-20.35189847014695,-12.231621079660423
7.273127670468693,4,-22.17384531170378,11.118037236864703,10.536303517435655,11.022370322233382,5.701821292616848,-22.286785486677466,-10.180260336466274,-13.753689148881177,5.339803192637443,17.35008277143427,-25.963478815939112,-11.749795781712107,18.662506528356047,12.833381575898564,6.212976336555492,21.576442535454277,-24.13184423809906,-20.703832030843184
7.62933776587612,0,-12.923525511952919,11.839061952050892,16.34852530941292,6.436221556595455,7.841429857067808,-25.54633480894041,-6.43690692211023,-29.196978915664367,13.348891948687127,11.636581762064328,-19.2125387461542,-13.724191094330832,22.65686287935472,10.076414718614435,1.598066532953799,26.063280876803695,-17.83079401032037,-6.004353048078514
6.536084710987296,4,-16.902935680764887,9.761817751097102,7.3260522948210065,13.430134222107004,5.471485827505673,-21.099285801528524,-11.264342942890421,-12.784227094159364,6.13884577138985,18.303390452304306,-24.652751718664163,-12.115537188408057,16.761794036927,11.805814199115622,4.29352802330353,22.212577800139453,-23.59940891636709,-14.47844682234092
7.236408491150868,4,-21.44725466469477,11.035677800055279,8.531245942931667,14.309668210329464,5.223453184182427,-24.768175888498952,-11.628297399505671,-14.2636394568273,4.803352124937662,17.263437727000582,-24.69189339964657,-11.07400289340496,17.172131302905242,10.99401393038093,5.348430965580422,21.676608936457715,-22.536687350235237,-16.867509082093342
