dataset_dir,algorithm,use_prior,pattern,num_nodes,num_edges,num_samples,seed,equation_type,var_type_tag,shd,normalized_shd,f1_score,precision,recall,pred_edge_count,execution_time,preprocessing_time,postprocessing_time
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_exponential_500_0042,TetradCFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.012151956558227539,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_exponential_500_0042,TetradFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.010449886322021484,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_exponential_500_0042,TetradFCIMax,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.009490013122558594,0.0010666847229003906,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_exponential_500_0042,TetradPC,True,collider,5,4,500,42,non_linear,mixed,3,0.88,0.3333333333333333,0.5,0.25,2,0.008498191833496094,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_exponential_500_0042,TetradBossFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.004999399185180664,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_exponential_500_0042,TetradGraspFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.009335994720458984,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_exponential_500_0042,TetradSpFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.009987115859985352,0.0010251998901367188,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradRFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.011825799942016602,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradFGES,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.75,0.75,0.75,4,0.017047882080078125,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradGFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.013712882995605469,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradCPC,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.012964963912963867,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradCFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.02400970458984375,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.011012554168701172,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradFCIMax,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.013042926788330078,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradPC,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.007262229919433594,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradBossFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.011327505111694336,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradGraspFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.011777639389038086,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradSpFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.015674591064453125,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradRFCI,True,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.0172119140625,0.0,0.0008611679077148438
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradFGES,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5714408159766863,0.6667,0.5,3,0.021982669830322266,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradGFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.02238154411315918,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradCPC,True,collider,5,4,500,42,non_linear,mixed,3,0.88,0.3333333333333333,0.5,0.25,2,0.021342754364013672,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradCFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.022326231002807617,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.02335524559020996,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradFCIMax,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.01638650894165039,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradPC,True,collider,5,4,500,42,non_linear,mixed,3,0.88,0.3333333333333333,0.5,0.25,2,0.014588117599487305,0.0,0.000560760498046875
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradBossFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.01544952392578125,0.000576019287109375,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradGraspFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.011846065521240234,0.0009315013885498047,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_normal_beta_500_0042,TetradSpFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.04779386520385742,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradRFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.0059931278228759766,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradFGES,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.75,0.75,0.75,4,0.02069878578186035,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradGFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.014914989471435547,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradCPC,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.008038759231567383,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradCFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.013001441955566406,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.012218713760375977,0.0010132789611816406,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradFCIMax,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.012877225875854492,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradPC,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.007934331893920898,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradBossFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.010401010513305664,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradGraspFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.011790275573730469,0.0010013580322265625,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradSpFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.01563262939453125,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradRFCI,True,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.014452457427978516,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradFGES,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5714408159766863,0.6667,0.5,3,0.01819610595703125,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradGFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.07470870018005371,0.0020411014556884766,0.000997781753540039
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradCPC,True,collider,5,4,500,42,non_linear,mixed,3,0.88,0.3333333333333333,0.5,0.25,2,0.04321789741516113,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradCFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.014081239700317383,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.02784872055053711,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradFCIMax,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.013589620590209961,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradPC,True,collider,5,4,500,42,non_linear,mixed,3,0.88,0.3333333333333333,0.5,0.25,2,0.012715816497802734,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradBossFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.014343738555908203,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradGraspFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.012081623077392578,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_normal_500_0042,TetradSpFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.0126190185546875,0.0009694099426269531,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradRFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.011090993881225586,0.001001596450805664,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradFGES,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.75,0.75,0.75,4,0.022196531295776367,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradGFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.006921529769897461,0.0010006427764892578,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradCPC,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.010523080825805664,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradCFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.012662410736083984,0.0,0.001001119613647461
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.00736236572265625,0.0031027793884277344,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradFCIMax,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.012563228607177734,0.0,0.0009961128234863281
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradPC,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.012218236923217773,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradBossFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.01210331916809082,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradGraspFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.007926702499389648,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradSpFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.011101961135864258,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradRFCI,True,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.011146068572998047,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradFGES,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5714408159766863,0.6667,0.5,3,0.020843982696533203,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradGFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.013919353485107422,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradCPC,True,collider,5,4,500,42,non_linear,mixed,3,0.88,0.3333333333333333,0.5,0.25,2,0.00898122787475586,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradCFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.010645866394042969,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.011238336563110352,0.0,0.0009870529174804688
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradFCIMax,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.009910821914672852,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradPC,True,collider,5,4,500,42,non_linear,mixed,3,0.88,0.3333333333333333,0.5,0.25,2,0.00917673110961914,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradBossFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.012306690216064453,0.0009572505950927734,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradGraspFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.01269388198852539,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_uniform_500_0042,TetradSpFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.053934574127197266,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradRFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.00966501235961914,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradFGES,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.75,0.75,0.75,4,0.016652345657348633,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradGFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.019009113311767578,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradCPC,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.0010335445404052734,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradCFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.01001119613647461,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.01793527603149414,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradFCIMax,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.02979111671447754,0.0009999275207519531,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradPC,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.02053356170654297,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradBossFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.015786409378051758,0.00171661376953125,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradGraspFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.012000322341918945,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradSpFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.022721529006958008,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradRFCI,True,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.01830768585205078,0.0010027885437011719,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradFGES,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5714408159766863,0.6667,0.5,3,0.02022075653076172,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradGFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.014287233352661133,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradCPC,True,collider,5,4,500,42,non_linear,mixed,3,0.88,0.3333333333333333,0.5,0.25,2,0.013157844543457031,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradCFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.012350082397460938,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.011015892028808594,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradFCIMax,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.009640932083129883,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradPC,True,collider,5,4,500,42,non_linear,mixed,3,0.88,0.3333333333333333,0.5,0.25,2,0.011243343353271484,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradBossFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.010625123977661133,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradGraspFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.009720325469970703,0.0009646415710449219,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_exponential_500_0042,TetradSpFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.01410675048828125,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradRFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.010798454284667969,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradFGES,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.75,0.75,0.75,4,0.020198822021484375,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradGFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.014272928237915039,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradCPC,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.01184535026550293,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradCFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.007447957992553711,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradFCI,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.009539127349853516,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradFCIMax,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.01249837875366211,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradPC,False,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.007384777069091797,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradBossFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.010294198989868164,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradGraspFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.013847827911376953,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradSpFCI,False,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.0125274658203125,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradRFCI,True,collider,5,4,500,42,non_linear,mixed,1,0.96,0.6,0.5,0.75,6,0.017133474349975586,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradFGES,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5714408159766863,0.6667,0.5,3,0.0165555477142334,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradGFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.013639211654663086,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradCPC,True,collider,5,4,500,42,non_linear,mixed,3,0.88,0.3333333333333333,0.5,0.25,2,0.010701179504394531,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradCFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.013037919998168945,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradFCI,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.007101774215698242,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradFCIMax,True,collider,5,4,500,42,non_linear,mixed,2,0.92,0.5,0.5,0.5,4,0.009921550750732422,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradPC,True,collider,5,4,500,42,non_linear,mixed,3,0.88,0.3333333333333333,0.5,0.25,2,0.011227846145629883,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradBossFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.013027191162109375,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradGraspFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.002846956253051758,0.0,0.0
csuite_grid_datasets_phase3/csuite_collider_5n_p3_non_linear_mixed_uniform_beta_500_0042,TetradSpFCI,True,collider,5,4,500,42,non_linear,mixed,4,0.84,0.0,0.0,0.0,0,0.053739070892333984,0.0,0.0
