dataset_dir,algorithm,use_prior,pattern,num_nodes,num_edges,num_samples,seed,equation_type,var_type_tag,shd,normalized_shd,f1_score,precision,recall,pred_edge_count,execution_time,preprocessing_time,postprocessing_time
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0043,TetradCFCI,True,backdoor,5,6,1000,43,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.024118661880493164,0.00011587142944335938,5.5789947509765625e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0043,TetradFCI,True,backdoor,5,6,1000,43,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.02380990982055664,0.00012373924255371094,4.839897155761719e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0043,TetradFCIMax,True,backdoor,5,6,1000,43,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.02406167984008789,0.00012063980102539062,6.4849853515625e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0043,TetradPC,True,backdoor,5,6,1000,43,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.02419757843017578,0.0001361370086669922,6.0558319091796875e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0043,TetradBossFCI,True,backdoor,5,6,1000,43,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.028377294540405273,0.00014138221740722656,0.00011134147644042969
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0043,TetradGraspFCI,True,backdoor,5,6,1000,43,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.02429032325744629,0.00013327598571777344,9.489059448242188e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0043,TetradSpFCI,True,backdoor,5,6,1000,43,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.024342775344848633,0.00013709068298339844,0.00010395050048828125
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradRFCI,False,backdoor,5,6,1000,44,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.02442026138305664,0.00012874603271484375,8.797645568847656e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradFGES,False,backdoor,5,6,1000,44,linear,continuous,0.0,1.0,1.0,1.0,1.0,6,0.02736520767211914,0.0001251697540283203,6.532669067382812e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradGFCI,False,backdoor,5,6,1000,44,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.027968883514404297,0.0001289844512939453,0.00013065338134765625
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradCPC,False,backdoor,5,6,1000,44,linear,continuous,1.0,0.96,0.8333,0.8333,0.8333,6,0.025346040725708008,0.00013899803161621094,7.176399230957031e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradCFCI,False,backdoor,5,6,1000,44,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.02579975128173828,0.00012755393981933594,0.00012803077697753906
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradFCI,False,backdoor,5,6,1000,44,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.025343894958496094,0.00012969970703125,0.0001533031463623047
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradFCIMax,False,backdoor,5,6,1000,44,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.024554729461669922,0.0001392364501953125,0.00013303756713867188
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradPC,False,backdoor,5,6,1000,44,linear,continuous,1.0,0.96,0.8333,0.8333,0.8333,6,0.02424454689025879,0.0001385211944580078,0.00011920928955078125
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradBossFCI,False,backdoor,5,6,1000,44,linear,continuous,4.0,0.84,0.4999624990624766,1.0,0.3333,2,0.02597975730895996,0.00013756752014160156,0.00010204315185546875
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradGraspFCI,False,backdoor,5,6,1000,44,linear,continuous,4.0,0.84,0.4999624990624766,1.0,0.3333,2,0.025347232818603516,0.00013637542724609375,0.00010657310485839844
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradSpFCI,False,backdoor,5,6,1000,44,linear,continuous,4.0,0.84,0.4999624990624766,1.0,0.3333,2,0.024962902069091797,0.00013494491577148438,0.0001227855682373047
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradRFCI,True,backdoor,5,6,1000,44,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.024437665939331055,0.00011849403381347656,7.414817810058594e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradFGES,True,backdoor,5,6,1000,44,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.026098012924194336,0.000141143798828125,8.177757263183594e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradGFCI,True,backdoor,5,6,1000,44,linear,continuous,4.0,0.84,0.42857142857142855,0.375,0.5,8,0.026439666748046875,0.00012373924255371094,7.772445678710938e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradCPC,True,backdoor,5,6,1000,44,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.02430891990661621,0.00014472007751464844,7.200241088867188e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradCFCI,True,backdoor,5,6,1000,44,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.02418804168701172,0.00012254714965820312,5.269050598144531e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradFCI,True,backdoor,5,6,1000,44,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.023999452590942383,0.00013756752014160156,8.440017700195312e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradFCIMax,True,backdoor,5,6,1000,44,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.023879528045654297,0.00012612342834472656,6.031990051269531e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradPC,True,backdoor,5,6,1000,44,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.023506641387939453,0.0001399517059326172,7.987022399902344e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradBossFCI,True,backdoor,5,6,1000,44,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.02487349510192871,0.00012421607971191406,9.131431579589844e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradGraspFCI,True,backdoor,5,6,1000,44,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.024620532989501953,0.00012564659118652344,0.00010609626770019531
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_1000_0044,TetradSpFCI,True,backdoor,5,6,1000,44,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.026566028594970703,0.0001583099365234375,9.34600830078125e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradRFCI,False,backdoor,5,6,2000,42,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.04365181922912598,0.0001246929168701172,0.00010204315185546875
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradFGES,False,backdoor,5,6,2000,42,linear,continuous,7.0,0.72,0.2857020401165781,0.25,0.3333,8,0.04906582832336426,0.000125885009765625,0.00010275840759277344
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradGFCI,False,backdoor,5,6,2000,42,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.04774904251098633,0.0001270771026611328,6.937980651855469e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradCPC,False,backdoor,5,6,2000,42,linear,continuous,1.0,0.96,0.8333,0.8333,0.8333,6,0.044175148010253906,0.00013375282287597656,8.440017700195312e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradCFCI,False,backdoor,5,6,2000,42,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.04350423812866211,0.0001380443572998047,0.00010228157043457031
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradFCI,False,backdoor,5,6,2000,42,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.04515862464904785,0.00012612342834472656,0.00017952919006347656
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradFCIMax,False,backdoor,5,6,2000,42,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.04414200782775879,0.00013589859008789062,0.0001418590545654297
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradPC,False,backdoor,5,6,2000,42,linear,continuous,3.0,0.88,0.5454545454545454,0.6,0.5,5,0.044157981872558594,0.00012993812561035156,9.679794311523438e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradBossFCI,False,backdoor,5,6,2000,42,linear,continuous,4.0,0.84,0.4999624990624766,1.0,0.3333,2,0.04578709602355957,0.00012993812561035156,0.00011229515075683594
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradGraspFCI,False,backdoor,5,6,2000,42,linear,continuous,4.0,0.84,0.4999624990624766,1.0,0.3333,2,0.043898820877075195,0.000125885009765625,9.989738464355469e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradSpFCI,False,backdoor,5,6,2000,42,linear,continuous,4.0,0.84,0.4999624990624766,1.0,0.3333,2,0.04511737823486328,0.00012350082397460938,0.00011944770812988281
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradRFCI,True,backdoor,5,6,2000,42,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.043795108795166016,0.00013899803161621094,9.703636169433594e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradFGES,True,backdoor,5,6,2000,42,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.04595232009887695,0.0001308917999267578,8.416175842285156e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradGFCI,True,backdoor,5,6,2000,42,linear,continuous,3.0,0.88,0.5,0.5,0.5,6,0.047017812728881836,0.00012493133544921875,0.00014209747314453125
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradCPC,True,backdoor,5,6,2000,42,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.04972505569458008,0.0001895427703857422,0.0001518726348876953
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradCFCI,True,backdoor,5,6,2000,42,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.04545927047729492,0.00012803077697753906,7.2479248046875e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradFCI,True,backdoor,5,6,2000,42,linear,continuous,3.0,0.88,0.5,0.5,0.5,6,0.0449676513671875,0.00012063980102539062,0.0001049041748046875
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradFCIMax,True,backdoor,5,6,2000,42,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.04447293281555176,0.00012969970703125,0.0001087188720703125
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradPC,True,backdoor,5,6,2000,42,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.04368925094604492,0.00012803077697753906,0.00012063980102539062
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradBossFCI,True,backdoor,5,6,2000,42,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.04676032066345215,0.0001277923583984375,0.00013184547424316406
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradGraspFCI,True,backdoor,5,6,2000,42,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.04482388496398926,0.00012683868408203125,0.00011014938354492188
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0042,TetradSpFCI,True,backdoor,5,6,2000,42,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.04464530944824219,0.00012493133544921875,8.940696716308594e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradRFCI,False,backdoor,5,6,2000,43,linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,12,0.044938087463378906,0.00015544891357421875,8.606910705566406e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradFGES,False,backdoor,5,6,2000,43,linear,continuous,0.0,1.0,1.0,1.0,1.0,6,0.046640634536743164,0.00012254714965820312,7.510185241699219e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradGFCI,False,backdoor,5,6,2000,43,linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,12,0.047446250915527344,0.000152587890625,0.00011801719665527344
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradCPC,False,backdoor,5,6,2000,43,linear,continuous,0.0,1.0,1.0,1.0,1.0,6,0.043755292892456055,0.0001251697540283203,0.00010514259338378906
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradCFCI,False,backdoor,5,6,2000,43,linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,12,0.04431748390197754,0.00012826919555664062,8.916854858398438e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradFCI,False,backdoor,5,6,2000,43,linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,12,0.044521331787109375,0.0001239776611328125,0.00010991096496582031
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradFCIMax,False,backdoor,5,6,2000,43,linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,12,0.04359078407287598,0.00012421607971191406,0.00012421607971191406
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradPC,False,backdoor,5,6,2000,43,linear,continuous,0.0,1.0,1.0,1.0,1.0,6,0.04338479042053223,0.0001399517059326172,0.00011277198791503906
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradBossFCI,False,backdoor,5,6,2000,43,linear,continuous,4.0,0.84,0.4999624990624766,1.0,0.3333,2,0.044272661209106445,0.000133514404296875,9.250640869140625e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradGraspFCI,False,backdoor,5,6,2000,43,linear,continuous,4.0,0.84,0.4999624990624766,1.0,0.3333,2,0.044168949127197266,0.00012350082397460938,9.822845458984375e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradSpFCI,False,backdoor,5,6,2000,43,linear,continuous,4.0,0.84,0.4999624990624766,1.0,0.3333,2,0.04528021812438965,0.00012445449829101562,0.00010704994201660156
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradRFCI,True,backdoor,5,6,2000,43,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.044104814529418945,0.00014066696166992188,5.14984130859375e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradFGES,True,backdoor,5,6,2000,43,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.045171260833740234,0.00012493133544921875,4.100799560546875e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradGFCI,True,backdoor,5,6,2000,43,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.04546308517456055,0.00012373924255371094,8.0108642578125e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradCPC,True,backdoor,5,6,2000,43,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.04468512535095215,0.00012683868408203125,0.00012135505676269531
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradCFCI,True,backdoor,5,6,2000,43,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.04420280456542969,0.0001239776611328125,0.00013518333435058594
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradFCI,True,backdoor,5,6,2000,43,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.043215274810791016,0.00012302398681640625,0.00010323524475097656
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradFCIMax,True,backdoor,5,6,2000,43,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.04367184638977051,0.00012302398681640625,0.00011157989501953125
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradPC,True,backdoor,5,6,2000,43,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.044469594955444336,0.00012350082397460938,5.364418029785156e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradBossFCI,True,backdoor,5,6,2000,43,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.046492576599121094,0.00011730194091796875,4.792213439941406e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradGraspFCI,True,backdoor,5,6,2000,43,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.045501708984375,0.00011467933654785156,4.982948303222656e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0043,TetradSpFCI,True,backdoor,5,6,2000,43,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.04471635818481445,0.00011515617370605469,4.6253204345703125e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradRFCI,False,backdoor,5,6,2000,44,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.04403066635131836,0.00012683868408203125,4.792213439941406e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradFGES,False,backdoor,5,6,2000,44,linear,continuous,0.0,1.0,1.0,1.0,1.0,6,0.04797816276550293,0.00011539459228515625,4.458427429199219e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradGFCI,False,backdoor,5,6,2000,44,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.050707340240478516,0.00011658668518066406,6.175041198730469e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradCPC,False,backdoor,5,6,2000,44,linear,continuous,1.0,0.96,0.8333,0.8333,0.8333,6,0.044672250747680664,0.000118255615234375,4.482269287109375e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradCFCI,False,backdoor,5,6,2000,44,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.044875383377075195,0.00011587142944335938,4.8160552978515625e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradFCI,False,backdoor,5,6,2000,44,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.04612565040588379,0.00011897087097167969,9.417533874511719e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradFCIMax,False,backdoor,5,6,2000,44,linear,continuous,1.0,0.96,0.6249906247656192,0.5,0.8333,10,0.04556632041931152,0.00011849403381347656,5.030632019042969e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradPC,False,backdoor,5,6,2000,44,linear,continuous,1.0,0.96,0.8333,0.8333,0.8333,6,0.04410696029663086,0.00011658668518066406,4.506111145019531e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradBossFCI,False,backdoor,5,6,2000,44,linear,continuous,4.0,0.84,0.4999624990624766,1.0,0.3333,2,0.046366214752197266,0.00011801719665527344,7.462501525878906e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradGraspFCI,False,backdoor,5,6,2000,44,linear,continuous,4.0,0.84,0.4999624990624766,1.0,0.3333,2,0.0480649471282959,0.00012302398681640625,4.9591064453125e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradSpFCI,False,backdoor,5,6,2000,44,linear,continuous,4.0,0.84,0.4999624990624766,1.0,0.3333,2,0.04716062545776367,0.00011873245239257812,0.000102996826171875
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradRFCI,True,backdoor,5,6,2000,44,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.04513382911682129,0.00011944770812988281,9.775161743164062e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradFGES,True,backdoor,5,6,2000,44,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.04880213737487793,0.0001227855682373047,5.3882598876953125e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradGFCI,True,backdoor,5,6,2000,44,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.05093812942504883,0.00011920928955078125,0.0001556873321533203
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradCPC,True,backdoor,5,6,2000,44,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.04584980010986328,0.00013756752014160156,4.482269287109375e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradCFCI,True,backdoor,5,6,2000,44,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.0445249080657959,0.00011563301086425781,4.5299530029296875e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradFCI,True,backdoor,5,6,2000,44,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.04435300827026367,0.00011730194091796875,4.553794860839844e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradFCIMax,True,backdoor,5,6,2000,44,linear,continuous,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.04845404624938965,0.0001163482666015625,8.368492126464844e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradPC,True,backdoor,5,6,2000,44,linear,continuous,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.04450869560241699,0.00013566017150878906,4.38690185546875e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradBossFCI,True,backdoor,5,6,2000,44,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.04667544364929199,0.00011968612670898438,4.696846008300781e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradGraspFCI,True,backdoor,5,6,2000,44,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.04592418670654297,0.000118255615234375,4.5299530029296875e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_continuous_2000_0044,TetradSpFCI,True,backdoor,5,6,2000,44,linear,continuous,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.045519113540649414,0.0001266002655029297,5.0067901611328125e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradRFCI,False,backdoor,5,6,1000,42,linear,mixed,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.024103879928588867,0.00013947486877441406,5.507469177246094e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradFGES,False,backdoor,5,6,1000,42,linear,mixed,1.0,0.96,0.9090710740195277,1.0,0.8333,5,0.02785325050354004,0.00011777877807617188,4.76837158203125e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradGFCI,False,backdoor,5,6,1000,42,linear,mixed,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.028786897659301758,0.0001430511474609375,4.649162292480469e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradCPC,False,backdoor,5,6,1000,42,linear,mixed,2.0,0.92,0.6667,0.6667,0.6667,6,0.024780988693237305,0.00014138221740722656,8.058547973632812e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradCFCI,False,backdoor,5,6,1000,42,linear,mixed,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.025205612182617188,0.00012350082397460938,4.839897155761719e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradFCI,False,backdoor,5,6,1000,42,linear,mixed,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.024346113204956055,0.00012111663818359375,5.316734313964844e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradFCIMax,False,backdoor,5,6,1000,42,linear,mixed,2.0,0.92,0.5714408159766863,0.5,0.6667,8,0.024585723876953125,0.00011920928955078125,6.961822509765625e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradPC,False,backdoor,5,6,1000,42,linear,mixed,2.0,0.92,0.8000239995200095,1.0,0.6667,4,0.023830890655517578,0.00012183189392089844,4.553794860839844e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradBossFCI,False,backdoor,5,6,1000,42,linear,mixed,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.025762081146240234,0.00011658668518066406,5.555152893066406e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradGraspFCI,False,backdoor,5,6,1000,42,linear,mixed,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.024873018264770508,0.00011897087097167969,4.649162292480469e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradSpFCI,False,backdoor,5,6,1000,42,linear,mixed,5.0,0.8,0.2857632639067455,1.0,0.1667,1,0.02645087242126465,0.00011730194091796875,4.482269287109375e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradRFCI,True,backdoor,5,6,1000,42,linear,mixed,3.0,0.88,0.5,0.5,0.5,6,0.025101423263549805,0.0001323223114013672,4.553794860839844e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradFGES,True,backdoor,5,6,1000,42,linear,mixed,3.0,0.88,0.6666666666666666,1.0,0.5,3,0.02642679214477539,0.0001163482666015625,4.363059997558594e-05
csuite_grid_datasets/csuite_backdoor_5n_p2_linear_mixed_1000_0042,TetradGFCI,True,backdoor,5,6,1000,42,linear,mixed,4.0,0.84,0.3999759990399616,0.5,0.3333,4,0.02681708335876465,0.00011587142944335938,4.673004150390625e-05
