a,b,c,d,f,h,e,g,i,j,m,k,q,n,o,l,r,t,p,s
0,-2.030310189940823,3.1090951857415683,-1.2283832336080214,2.4772643430869064,4.155606370674103,-4.486770639390329,2.194831834485779,-2.5602694001337127,-5.177031820100241,-9.879851412455599,-6.88397984238413,4.212915185599774,-41.01149987739491,4.095584633849612,4.110080281765853,-4.251226804712904,-7.156452613997205,-1.3682719681136433,4.60870627283423
2,-2.298875628296065,4.105178944045693,-1.837918603974793,-0.10763268370270793,5.096890601062055,-0.9308002500878785,2.5035733646338985,-1.2674726661170796,-1.4559664311775227,-0.06835058032787122,0.17311375894051717,2.2856634992946603,2.5927682754063675,0.6068676257226215,2.7270631368936975,-1.225284612128747,-1.8466177162093864,1.3770952030389125,4.070897828417223
3,-3.5239372958724964,2.385633520653487,-4.011585109109581,0.8202752574032045,7.017890392983878,-2.097138166683951,4.839099811121034,-2.6504700698615995,1.05770895610675,0.8293917134573343,-3.0302301860768424,2.8683999820491572,0.5841246859415012,5.580408043553104,3.6654481787048256,-4.250198810976089,-6.289869077154196,5.090785479610166,10.038935612696102
2,-1.7148093174300603,3.6627076991393803,-0.7392999026972091,-0.023544952095583688,4.749929712431041,-0.6606129164694583,1.3745725841773282,0.2542857089380327,-0.634633301623197,1.2292632043932563,-1.6552568521682955,2.8228836380562923,-0.5455960665995332,-1.1381219285279676,1.4864737418508618,-5.3820661756345825,1.2666511017220727,3.2794340835644284,6.658204057439804
1,-4.172704632823687,3.08122565792394,-0.910914705875513,0.2529146118723212,5.402689798969429,-3.194683277524731,1.9394229092728072,-1.9296726329570821,-2.5447537442283075,-2.359216661795707,-3.1652584844276146,2.077325946217058,-1.7424582275995357,-0.592742387880026,0.3003341607181389,-3.261098825024229,0.6503145097052172,2.5629255214023408,5.3773206259758775
0,-1.7978735792104645,3.186530836486513,-4.122428492766361,2.6201097558335444,5.820999344468799,-3.909172045802788,0.7312322688988666,-2.0340321336030582,-3.514867646115299,-2.7883003055205102,-6.128810950357711,5.257222024122628,-1.0411335763222458,1.0765843546520926,2.2806240958249857,-3.628414495530537,-0.7584798360127567,-4.926319253316244,4.354295321141554
0,-2.817510120801636,2.512838718907061,-0.8832864223171208,0.07153343908793253,4.589024067701358,-2.9520074456251244,-0.4091475957473842,-2.4846245050798976,-4.771654580557967,-4.931867295875297,-6.877236374280646,1.0271515381083582,-10.381033058008548,4.1711734180270605,2.7499685649193957,-2.4401651763821475,-1.5503979713047238,-0.11990375058586489,2.49369774253823
0,-1.3434485381800496,4.264840777668795,-2.5294650461265276,3.2232604747821614,5.8001718590994376,-2.7551042560817547,2.2851836085408745,-2.6752054090846795,-2.569790617951531,1.8680659243868312,-4.327130765477878,3.648987896041786,0.7339088099957118,1.6061249137660751,0.21657291232809217,-4.247985055731496,2.853270555882487,-1.9440243524058303,5.252734676147762
4,-1.7222018680945879,2.765330572745143,-2.964226723903852,-0.36792926874585014,7.107000247305965,0.6398522844211438,4.030187692920837,-0.41289494998471976,2.8942644569226594,-0.6876579257435358,-0.1844695020799647,0.7532566608872291,4.355842378462744,1.8252702630827033,2.7706677342076107,-0.7073851137427578,-2.950159021560758,12.382035814182169,3.4399984579831786
2,-3.916537793637035,4.503503096256713,-2.1344945574630287,0.5756210525152546,5.408445102425542,-2.541869636849295,0.535385942857777,-0.6186217158223625,-2.4108838279920923,-0.6736940591235536,-4.526718663980407,4.881771151298075,1.048263371173944,1.6637013089397492,1.5550726277685916,-3.1641726616978367,-0.7761784429403394,4.392327855479858,3.9628141284967087
3,-2.974675214854666,2.826651669930763,-4.642978494971441,-1.8874225998118268,5.23022347073806,-1.2867365956089922,3.2646256015229778,-1.6816529147041401,0.6667381971843391,3.9394514469285014,-1.018413493674644,2.621035570156784,-7.275644682728771,1.5084696430770574,6.286481718024557,-2.8551093226741804,-16.60698087947711,2.5852358673542226,6.152385190588422
2,-3.749255866807372,1.8853999098855585,-2.207232969172132,1.5421589939240388,5.662258073600454,-0.8134583443421841,1.9876802868030803,-1.8788744239933368,-4.264409828335458,-7.07322317899657,-5.1701647590361635,4.238305366030727,-22.350306624073387,0.6606845782481212,4.952866546226973,0.03856872897370911,-12.249119092233652,4.232995453686186,2.7938346071444236
1,-2.5672752261821796,3.484425535172304,-1.0775332986564652,0.7025664833850184,5.747871083429461,-1.5145018438953526,1.026836291901745,-0.7724637237534839,-3.0352922129560973,-1.5590411302930924,-3.2748489747340033,2.251566632071986,-2.1501930523759767,0.4707132110343559,0.714996072657888,-2.2788080691161157,3.01873179779273,1.5841612544474948,3.3676029298523087
2,-4.853041378973604,0.5253744595142007,-1.9863933713510178,1.6767808618784512,5.630193792972533,-0.967111416047205,2.517687628232702,-2.992770375823163,-0.9943938081164438,0.8947841703475922,-2.6684081708941703,5.139149544583356,-1.7309457000711799,0.6050634424236748,3.7484872234255735,-2.7813530684101453,-6.099379272301805,-0.5341989343132563,4.124320307254516
1,-3.9950798695929306,3.2521671716477663,-0.6366394537221032,1.0193345704161472,4.4117704296029085,-4.194645776641238,0.45142338395391923,-1.8492990769214432,-5.661304947525445,-12.835275686716486,-3.7562940860747998,2.5629399294948336,-43.84939342183293,4.170733895687318,1.4791746133424208,-3.41204014395676,0.14060686791574062,3.0536875837362913,7.438066023951359
3,-3.04417512677236,2.047761298225446,-2.666930283870249,-2.7985460118093686,4.057776499480896,-1.1114279960966837,4.495909127860005,-1.7223457356348217,0.31131061088006173,2.4053522960555362,-3.228297956147843,2.393818903530143,-3.2016275508953242,3.4785349349397365,3.2270813916431376,-1.8876992191826718,-4.532123364025486,5.600564441868963,6.515536485955203
2,-2.8241099052069867,4.445903147940275,-1.507093310690557,-0.14804579546654145,3.6214607198197832,-4.159547420878152,1.2924467071734662,-0.6617107709267005,-2.3075539838947163,0.9564003027320735,-3.2302555567902713,3.5789751355972186,0.2831050626950559,1.3923820500122939,2.699154762310018,-4.658220097642805,-2.945411339993447,3.880808882865836,3.88999017094194
4,0.47673512884243374,3.090175631995085,-5.3344493170658644,-1.0837243960040506,4.198785018699557,0.9073454965540093,3.0439797264769104,-0.1858697158738905,4.036016094608224,-4.623619017285276,-1.5722078662627108,0.43727163204920094,-10.605594417826198,3.158739767137244,1.7881670629397088,-3.590509852404611,1.7709346428343022,11.302614028618246,8.522801368286014
3,-0.7850529633542449,2.1632229596548362,-3.218911078204773,-0.6372499125340979,6.377524589798627,0.29067553495529186,2.6091298534919756,0.7956754594729387,-1.5697081636699182,2.0166619599906084,-2.6560191187069346,2.8668518532814353,1.9823044296023489,1.2092437018874154,2.7772022695365113,-2.0741036400859874,-2.4856746479554417,5.901442389691324,5.371891996517766
1,-3.2832933488805622,4.270000180268483,0.6933102690243058,-0.3687951432804657,4.247650484896701,-3.4863675115735955,2.6943148325435744,-0.9777873639375656,-5.192446745645903,-10.171911789136706,-4.3895144680710345,3.087709891227434,-39.217879452355824,3.5731531474506206,-0.3321025501845042,-4.468298235434283,1.861989631225948,-0.4733296287879618,4.319836086423836
0,-1.886157673483579,3.5529564405741727,-2.925668182010814,-0.17022899433672412,4.379632263581154,-1.5491553635429698,1.5018680352617504,-3.758550420006727,-6.029424700625923,-13.184461442296566,-5.9822064276688645,1.4852020620121715,-41.18838996978387,5.10448084621239,2.2885807633200965,-2.381521967718549,-2.323867135242119,-3.2004060057164194,4.097042759153306
2,-4.947307098444567,3.3751853796654387,1.013880512235679,1.8117168836421358,5.102404499012681,-2.1212857928189166,3.6952273048854147,-3.9623035550336283,-1.6217699426073444,1.1900569320384597,-3.859088739457783,5.622153150202723,2.733565211527639,0.754136956780928,3.5571293284174157,-2.4040501915666437,-6.808548054085057,3.3621453704803597,6.023000431870134
3,-0.634032414707558,4.962197928006174,-2.558085972110732,-0.22435505618518498,4.729442396270661,-0.42590221459561184,2.424080715533975,-0.7004978479077424,-0.5281047408889563,1.6347512457351308,-2.5233665615863403,2.9005781064772322,0.6429432055832256,2.5057752340550286,1.5575544512551707,-4.444089831931896,-0.06686710402146337,7.7744126713926915,5.699093204310551
4,-1.0887394134309076,2.7500249038904654,-3.0903720309607308,-2.4477423089390866,4.149318959527894,-0.48304425636314924,6.3229175120897985,-0.43487103026039864,5.724078995554023,-12.697706609372956,1.067420695497065,1.5331116459471856,-40.15147277273077,-0.1426991537674851,3.631962309890446,0.464546028354493,-6.358292817561202,11.411896010952805,5.347357387135385
4,-2.679338197179935,1.5409833891810585,-5.198071297667236,-2.951400990064515,5.414897468338926,-1.083972524817768,3.3062269579753805,-1.7960681609745768,1.662453573456154,0.04664253056805023,-2.7690400120199685,2.61432746020506,0.09392874567233678,2.236306856049998,0.6640009024452065,-2.947762749264563,3.2753086648488643,9.004050894830948,8.705147358696685
1,-2.5917585072411238,1.0887868481884255,-1.3312140287423229,0.06965810709091946,6.305149345159991,-3.2796036113922673,0.4540108602138434,0.022106738178948815,-3.5738489482623277,-3.9597724230400138,-4.7711222305299295,3.48764567510545,-9.465578773418569,1.8329006700150963,2.0535692064221207,-2.7639633989717294,-0.6956532504793882,1.4622982049271411,0.6279555453729981
3,-2.1108729970171125,3.023845315076484,-1.958430446014496,-0.07757173086468683,5.304677424861331,0.49532635147397786,2.3487379227202827,-0.6760556309169885,-0.9509813975618884,-0.3097031925927609,-2.0942107318542056,2.6314364787133373,1.7735061992986805,1.981358980894012,3.496927873799913,-3.869216925335368,-6.798762702785604,6.878025068948511,5.66881111096303
2,-4.27493551886618,2.7843100258757625,-3.3636115592399856,0.26532829820769677,4.368433129421925,-0.8383916192534745,1.9047621315607492,-1.565775875027707,-2.865111165772055,-3.1497395574233993,-2.8087806564923756,2.987425630698076,-2.5999789023441453,-1.1450958669664812,2.099440702286029,-2.325886942329036,-1.7469876493162142,2.475924648042743,1.9054647997839305
0,-0.9718315222419149,2.9779157405215217,-2.2154327156684377,2.1904947315549896,5.222802807706323,-1.6102783922978685,1.8657887143393206,-2.9775657664485315,-4.009611963931195,-6.584316660451386,-5.584042592933207,2.4573859740022335,-16.46428593850467,2.0248620164029423,4.484148391538765,-3.79455387860987,-10.557837306833077,-2.1483154628769365,4.422915770511611
1,-1.850837991218379,1.921781428212497,-1.9492431317257013,0.021871576540397397,3.300087046866987,-3.290133321536313,1.8515716381777636,-1.7678042837964911,-3.6591137628810277,-5.276844591513127,-5.290156472608744,1.8426263434824932,-13.119313371615537,3.3805416211800656,-0.6338307826660909,-2.5732912597551385,3.3083362637132216,-0.7935009441552104,0.015723664302951024
2,-4.991033850861506,3.792924155823649,-1.801544826015691,1.0748430124657244,8.095523882226043,-2.099731829532576,1.9662028467837371,-2.434169213589023,-2.4548995960724986,-1.5804992295898943,-2.7502929766345976,1.2980118746711562,-0.6813954579800213,1.9032897385178973,2.9002468907919345,-2.1536020318591564,-2.9510957034247687,1.8527551755626264,3.12498895266804
4,-0.651807814028377,1.8988351681863667,-2.7606360747729517,-0.25441365151905926,5.574006710489409,-1.4448123202522958,2.6199977425169574,1.789567032187281,4.576695975771974,-7.5490340784054215,-2.077261416053435,0.9690138225139274,-21.491011975626208,0.06561481311493922,1.5572718614174472,-0.26595009977543893,-0.5260180223978633,13.02068247394853,6.2468184868426055
1,-3.2349627914746475,3.6078950410711075,-2.525267864976895,-0.3284110432285552,5.337266838132217,-0.8940631401319514,0.8683639695540665,-1.6099751314130828,-4.263243489082985,-5.122292394065688,-3.504630002969192,3.813896485482327,-10.696554898516437,1.405216944923931,-0.12853176347612305,0.1982720278740604,3.402304548808409,-3.927057235737483,3.614950906675503
1,-2.120122783141421,4.143091445444677,-2.2092167069557993,-2.090926959814748,5.4587136315918725,-2.2635180818317773,3.1377773248252576,-2.9318966322410596,-3.4730110888055936,-1.4533751676337097,-4.820330935905439,2.544883164997059,-1.8207914108826713,3.714446383664554,4.557987542979553,-1.9118632534364508,-9.497355141151548,-0.00034635286457529446,2.5574931809036174
2,-2.5756557854749813,3.0827739471855753,-2.8376503591994826,0.8711953237307947,5.422507039473177,-1.9173347436404393,2.115987586265783,-2.5133181954581674,-1.8682687923721284,-0.5822597246291303,-3.374984395737896,4.419686223080148,0.706730573883384,3.1863220974905095,4.302418509017152,-5.001443584460741,-7.599570283981213,2.1056610377404117,8.042334239645523
1,-1.6472955896651653,3.866815516700791,-0.1425832830698024,0.11351784624605277,6.878042213171244,-3.490996169809512,1.2601899379026062,-0.9517724090389245,-4.0341333947388955,-5.099772643350508,-4.43720548649317,2.5315750753365154,-11.829507294970682,2.29688153528194,-0.27370255112275654,-2.8740817548830857,4.197193432582381,-0.023599193268553864,2.052550801504819
4,-1.073465025382201,3.318777667379143,-4.3096834509559345,0.19748589486249268,4.620065455760651,-0.3096740761830672,3.5745522779042838,-0.35117685995225123,2.6477712418830124,-0.2734084129964014,-0.1166019973025027,1.0704725984318249,4.288820268828384,1.8259006101257238,2.943835119301183,-2.341596356017365,-4.4425133984957945,8.709459398367299,5.1652615712063685
1,-3.8506374074944243,3.6261777708892775,-1.6021147732906407,0.9137715512309937,4.739759519182637,-1.5924509525794894,1.5455404851997565,-2.5933974832682867,-2.6950032396658625,-1.859544855456241,-2.88691490874,2.903175639277484,-3.0735066996944767,2.19544245014378,2.2417433685769304,-1.6356378420925235,-3.095101032148052,1.2890480042256813,1.9044118320674568
4,-0.8899553105342237,2.5608628173081627,-2.966661850630204,-1.7886484859304836,5.397763052614949,-2.2280636743287823,4.728344845791023,-1.4640952691238573,3.204122234674969,-0.659433873142015,-1.3035405557051885,2.669556440675232,0.29424090225389166,5.072404924469124,3.164545008169211,-4.488173222900345,-3.3560841059849227,12.511792064011889,5.79245308377209
3,-3.604213709249487,3.4313743576927385,-3.0400440455990867,1.5956453902842793,4.402391231597643,-0.5629744232770362,3.285872100102738,-2.283174653478506,2.057616460298216,2.6885200123616837,-1.433726039593184,4.419492250322299,-0.958691688465273,3.2443837050194193,5.520076425443458,-5.25170291990521,-13.29522656942266,6.761861471248615,8.532229836129126
3,-2.19745887734282,2.0222614813105215,-2.3440591959073513,0.3233839829927083,3.482244314648649,-1.1869622984275467,1.3627066424611871,1.5608009395391738,0.3105844820771805,2.0615192935379225,-2.7636915339008223,3.9205655175941807,-1.3088263009121994,0.7215915626590452,2.6889561849788546,-4.639867417347193,-3.068407672207732,6.657406304282957,3.946155342242413
0,-1.938708127112555,3.675489378421697,-3.591950816862756,0.22257516738328698,4.426834388588746,-3.9163262251247217,0.07782230749290664,0.15546558105524788,-5.2385654250486455,-10.767452043039755,-5.294687121202185,3.4213010809606583,-42.522360995490175,3.5643558634533443,2.520405239719258,-3.959052231062408,-3.386550474968654,-6.310953591963461,3.4103384880055323
3,-2.6780095199102996,5.03133819920485,-3.7556692515812227,-0.2701685050756475,5.889333831349832,0.5037687299440925,2.6505622468138985,-0.3531876740526039,1.1474510660168162,2.300758158700744,-2.8782463164652534,0.8120994608960914,0.7033847859630633,4.045193326303035,4.220283364532275,-3.4582367779180276,-7.7394135371314725,4.814007165049813,6.145274787101226
2,-3.8752050471704935,2.2888482032926514,-0.022196530281937354,-0.7370953198640201,4.924460506047138,-3.959628571099198,2.28705063307098,-1.5402470800916839,-1.9335783147714047,0.8351586241036056,-3.3079644699837814,3.5959310563479887,2.4680863862356466,1.4022704865893993,3.0269271272665903,-2.969709293889917,-5.632364822731705,5.192521663788559,6.604215031137262
0,-2.5752024333287933,2.8299193418455983,-2.792759329913714,1.1496290266710634,4.340759965481615,-1.7928956885499894,1.19842445462728,-3.480310434994259,-5.313454003538966,-11.121169910595091,-5.098228054342829,3.79935126917686,-43.310346569591495,1.8387079477727186,1.8122290885044903,-2.224012341853973,-0.39281750881704747,-1.8164781373507708,3.8995387665502195
0,-1.9708077701847282,3.447407196358363,-2.9489486654645507,1.345588592049022,5.944645321898789,-3.0118057912639165,4.807813130553081,-3.353259655278792,-4.619885732722387,-5.82951486293544,-5.077377286390171,5.305223446400117,-15.313032015826984,2.4781097689157114,4.113398427353033,-2.8100502501382105,-8.324025920302784,-4.507272586371323,4.197108157188355
4,-1.8467131593390316,2.0326880107067606,-2.2233158873420753,-0.25442265147793686,3.7548858654659414,-1.3344118228399129,2.7631649056832437,-0.9976806751670857,2.2511930721810347,-0.18828576649559237,-2.0956034274264677,2.050851064215137,3.0575307249728736,2.5412212203049207,0.40108996218038934,-2.359641313790495,5.051649770497819,11.436800443192249,5.64529512589017
2,-4.116283174716119,3.1600183273334657,-1.5832065754056108,-0.2651659960672649,4.6312314665893215,-1.1638632202774875,2.0653319076173657,-0.8692984370132738,-3.321898170399244,-2.775453629192053,-4.399213654946696,1.590532321597542,-3.249893032681333,1.53440447335052,3.142792217396764,-2.5094091028236125,-5.984045691087216,1.5441160330269348,3.2852896079441916
4,-1.4855097793127339,4.366837549269899,-3.6956375646549975,0.03925585237224338,5.656737382590648,-0.4808041866469217,2.9151593297105762,-1.3022607522326106,1.7158607437293287,2.0034629782674074,-2.839433363700902,1.8572839905594534,-0.673460653853394,3.972413195732485,1.0646192454173695,-4.3028944310407535,0.5711007518311104,11.614338435958953,9.776836043748274
3,-3.5995615458468304,3.3926773625140836,-1.3245142805403374,-0.5406169529896262,3.1618745215877464,-3.1906320355828357,1.9352310910472736,-2.054425317467337,1.0015147504297577,1.83820676560185,-2.552581434115915,3.0141717633452503,-2.2476371553299845,2.5282564631041047,1.3853682936473324,-3.7074535978286596,2.097823029977751,10.527554313867912,8.32965904206709
3,-2.258793795547409,2.926552779985062,-4.256978444174601,-1.7651814038257339,5.491220842707849,-1.6110292828914512,3.255425025225745,-1.2923316345548064,0.815641830048476,3.8175882046059972,-1.7771619024332113,3.175994670932516,-6.006385841564619,3.3899296283232085,4.623716784627163,-4.793984177740008,-8.203741161608978,6.471457981736398,9.689245641599637
4,-1.1631333737442313,3.879553239961649,-3.6517630294155423,-1.3231727171587941,5.220063385297356,0.35288983047075795,4.5116821665107665,0.10069139403445149,0.9596497913481485,4.673307021175222,-2.719881403661329,3.5090469886294176,-5.227864007681263,3.6224683219345923,1.8855452713575966,-1.4084268701062903,-0.1702536782998999,12.629555315461417,8.05039238408935
3,-1.7961890393494735,2.871931066893539,-3.6419839435594668,-0.14248966937671836,4.141451729669715,-0.3452633216851756,2.947379636503973,-0.7032159264081179,1.20273697655828,0.17270565013072847,-1.1889228416285385,1.5107888976814452,1.87019089016955,2.5785234368658436,1.8721574269015135,-1.9678425189482356,0.1255280441525249,6.937559604186233,6.6199053230315394
3,-2.9063077950015814,1.9880658187567808,-1.893357048001178,0.39616172171264996,5.144297922545388,0.6827095561533221,2.8054354349184902,-2.8209361352810616,-0.8332436709876359,1.465521336293687,-3.0185050351144165,2.6750635455011476,-0.6999257464177481,1.9927658360036453,2.493648011957094,-2.3063364469595307,-0.9751283154725715,5.359017758121721,6.3604380567686265
1,-1.5287540091733662,4.341827440436083,-0.8561015760909444,0.8965693404660651,4.933334970074379,-2.3833188345269325,2.0787517422920256,-1.4701935295664894,-2.1041122916867563,0.9044260145018124,-4.231857276836916,4.256455327993096,-1.033672823814893,2.9809018251276354,1.272600577655044,-4.6820531716772935,1.7442350374084925,1.93141428685534,6.732061393839355
2,-4.576054309062366,2.6389714703946163,-2.3394128787622974,1.7604704987908082,4.183905433343369,-1.2900314158551796,1.8475015165208657,-0.49041750230662107,0.5096514790134932,0.48650644763459777,-1.4721076463490572,5.254588115121956,3.184552441171086,0.7823730122267415,4.354483808526625,-1.179674588550283,-10.15897392058554,2.8949242978019942,3.608724279984938
1,-1.9146412773436055,3.2618891321549266,-2.4051007265001134,0.937318926035425,4.800925748264156,-1.3755344734707236,1.5780453436637165,-1.715012921947996,-3.0659145823625984,-2.908099641133546,-2.7029075047251934,3.775972783227529,-1.9064120050029798,1.3597393688264012,0.8471665745933759,-2.366694305587968,2.6917365094171855,-0.3493164045078133,3.919293838423614
0,-1.2526078535233647,3.1246185410689296,-2.863268249232245,1.7501100536826066,3.4237257563863888,-2.8620962889416237,0.6757530228077194,-1.5742911710725984,-4.98992823071874,-7.602225519890585,-6.44873693558422,4.896737705428611,-25.18164045118279,5.333479193068043,2.6560921086023166,-4.1086454540486566,-2.783468211874733,-3.023929566526384,3.2634313031656808
0,0.1678865118300763,3.1628300237078997,-2.483234056922275,1.218086166853485,5.37939708629367,-0.9772342438070214,1.6111984449766732,-0.7817056152710334,-4.556490138570385,-10.141072449989347,-4.214654263034276,3.6060118083785815,-44.28884812891442,2.283360269368381,4.182411672828967,-2.2432925967842383,-8.550351708958859,-3.271272164164699,4.586178557438568
0,-0.09066500824286305,4.125375489920679,-1.7284376464658742,-0.7468486809281762,4.378421326341465,-3.911743671377667,-0.4844874089069623,-1.1000318533783016,-4.59647381223894,-5.008768829875721,-5.099957799795172,4.116171144493093,-12.267769114526788,4.65530245791077,-0.189327014411109,-2.678843103388234,2.8917458289998748,-5.249901499684656,3.218397173419183
4,-3.0075518627291293,2.1479282178145835,-4.53905499636349,-2.02721267659682,4.728868844165073,-0.8655283870780688,3.8540947950343503,-0.6730455634325765,1.5740678912354436,2.0143948337248,-1.527913286574739,5.711980393938412,-2.053695014006688,3.9760207982726623,4.3847709121262834,-1.3153607294250862,-7.299264058598301,11.345883167244518,7.43081498094077
1,-1.577249131759634,2.7268106066855067,-2.189572895146715,1.3534796156193358,3.865934191935011,-2.023921403484498,1.7321751998080517,0.19126549069676635,-2.4661337095778637,-1.8868508989429926,-3.5158805007566603,3.5509788026524647,-2.694997246267158,0.19674362538989193,2.9440852121274825,-2.2844406132053403,-2.861547882615167,-0.5356868037978884,2.37142805153706
4,-2.865658237109531,3.548707378745561,-5.3148280261662855,-0.42408235158105223,3.9582517857063526,-1.3335215917276897,4.425399880809448,-0.4065414032013698,4.794562656824804,-6.279706339311786,-1.6588589629320696,0.5248349020452521,-17.28527582532349,2.2814507207669736,-0.941294787936938,-2.0000627706727063,4.246265307650558,10.281514268450572,5.81286724532676
4,-1.1640594874268637,0.8638887675191418,-2.1306706332956664,-2.4270222955719047,5.884971705506833,-1.158849789720989,4.594745864718192,-1.7865209120244936,2.418666468515903,-0.16513979717895433,-2.4451612085991243,3.456068577503663,-1.142752107598898,3.662031242214261,2.8787725088558473,-4.853981665920895,-3.2466882915048405,14.048007324987413,4.593384232711536
3,-2.1868427883104036,1.76956532880994,-1.3065459719724108,-0.2496517023331586,5.545669289909196,-2.7030747344250496,0.7901169955533918,0.3292589374102005,0.06261192175695729,3.830897937254319,-3.840918090387509,1.2942895245983006,-5.574775358602787,4.0657353045536535,3.2435821794948154,-4.112547904955098,-4.517504491390914,7.97974517118272,6.177630740016257
0,-2.31618755061916,3.2895459869425565,-1.6725653211529181,0.03611477972963284,3.7895352726001788,-3.3309447913306913,0.7932182020685541,-0.7194288779949822,-7.232856878491642,-19.20523086510181,-5.717507561518061,2.7344661484269555,-42.09686004178482,1.9253014337219496,2.0996539215235512,-2.707865600080691,-0.5578444280758463,-2.2853023489353865,4.31266836630841
1,-3.1661100971513045,1.6069687586929837,-0.6295749110197131,1.5820627565395244,4.6478596897604865,-1.6985246615792196,2.816117356638285,-1.0136419278480377,-1.5485579158630238,0.7746504715814932,-4.021441475129312,3.4477157153668987,-0.6914774084567079,0.7960207324853479,1.3002813227195897,-4.8288707621460345,3.0788338847084558,3.247085800045453,5.74369967957559
0,-3.153448501923176,3.9607998046563138,-2.6103595885233197,1.2640523889978137,6.11652160953294,-3.2378817925170895,2.5115145711184326,-4.075284521386699,-8.399831552934984,-26.959286258150474,-3.7001755690596845,4.317260880880214,-41.97426457147077,0.8148836369794676,3.0479760536890934,-2.57134302053099,-4.19641478892057,-2.318727757608439,4.129685858494515
1,-3.70567744139662,2.627069720069958,-0.5317723703963975,-0.8165768186648128,6.474098132246052,-2.7904229193400374,1.3861421027329128,-2.7597890952274144,-4.3505502780028635,-4.84492693271615,-4.230873789313324,4.163592628736904,-13.31217590579868,2.5858362700345046,0.8580814711460656,-1.9436796547031556,1.4297172779844092,2.921836765064129,4.673530361166962
4,-1.6500234896732717,5.4444745041491345,-2.7936583630911276,-0.9557377111145692,6.785529511501157,0.1896528955887684,5.782126246550611,-1.7512852406799368,4.182215591268118,-5.787840796740587,-4.8910187772099505,2.4698939631300685,-11.581338185162187,3.226840605988935,2.510674816459818,1.0710449998498899,-1.1779233970964633,11.559031470891707,3.7072869458051736
2,-4.905780403445467,4.5912458979944795,-2.21953572145622,-2.1466121320127804,5.618316370753569,-1.7494522583901144,3.378338683840029,-3.8243168713232087,-2.1621121385460533,0.5243946742409362,-3.5946677986706383,2.7738659937506682,-0.34729879839459743,1.004803469992944,4.419042170565654,-4.107516423345766,-8.39042912802208,2.9250746290051275,6.520859736639605
0,-2.2343426887756013,3.4104254655890553,-2.072952125346222,1.9873604272047274,4.471228264658964,-3.410397243129286,3.8526637358805194,-3.1356899589351843,-4.99978592520689,-6.291922514265296,-3.978823105113456,3.91296890648425,-17.90994168281383,2.987846570013904,2.5579430637318405,-2.8871922161058254,-1.3200226925480736,-1.503032452496258,2.2673637475256614
3,-2.1716324794663118,3.823807688414446,-2.4131641077877335,-1.6206938415716396,4.8305067966526165,-1.0173307737004968,3.637555916354099,-0.9756414240758136,-1.1093766296961387,3.2185159013294293,0.2682257910739283,5.400713627115367,-3.426031146512878,0.7061689386441776,5.251390233005224,-0.5605900646425589,-10.932058826467454,8.134512342758883,7.701294277913029
0,-1.5511988457387629,2.010114396112876,-1.4484081331926746,1.3970455950545122,8.530430564590215,-2.7426316596680063,2.7426851249332853,-2.793678955468303,-4.719154284627963,-8.039383612889075,-6.995697998296394,3.4741723106309745,-30.221538774294622,6.065154626356924,5.351039674651102,-1.6898443585005158,-14.041943159136233,-1.540707744858209,4.126160579464677
0,-1.7782106519757435,2.1217478422093006,-3.5326060501558185,1.5627238851051048,4.868118462691054,-1.681720455681317,0.590008158075476,-2.492820223753399,-5.514551585413802,-11.487061086195407,-6.66016617633085,4.248219684339173,-42.012272826880604,2.6928753571239397,2.959114406733539,-1.8411270693832962,-4.805465838031593,-3.830327602827989,6.740506364340712
3,-2.606762448772633,3.2903666542710663,-1.7966367124389993,0.842729166263872,4.6953915874045595,-1.8440731151778027,2.2998517394607276,-1.7285205760384308,-0.07500526317127504,1.4329726968735834,-1.1858029875252827,3.2750688924807676,-0.41031837715457653,2.277406066692217,3.0438862515235128,-3.4671275917932816,-2.7015971481502756,6.7108093837350244,6.631240387143155
4,-0.5006919918208419,2.5694727788360145,-3.1173770563511973,-0.3223373345835953,7.224406542519132,-0.22945142067741486,4.084623031212839,-0.5342160288142525,2.7561953339480203,-0.5752257919507652,-0.2383074012956683,1.4063545924953618,3.685109490334084,2.288562418572992,-0.6309418197432735,-1.325966933004101,1.4633804810008877,10.356451242074813,3.365646966063072
1,-3.2029425632224084,4.325699685074334,-0.43067486187297255,0.7023905281979859,5.546719832498755,-3.507728434155196,1.0826432180061014,-2.1002992670108256,-5.749817714188021,-10.455123207263949,-3.5379179390583766,2.304107428665258,-43.76826562798792,3.016330937047986,0.09535897984404096,-3.2718010472892622,4.941842197155365,2.169318501952927,5.556599133821595
1,-3.6631452290879096,2.0415801297610803,-1.3338260598139455,0.8077887827000199,4.1642887864105065,-0.5894395501139544,1.8157340923858385,-2.369864342887842,-3.3473771503923366,-4.825306273253713,-5.0944859750200795,2.9864004964573434,-14.386732194683868,1.1997891756081076,2.280574763433786,-1.550559402122789,-2.420159051173543,-0.644425387057266,2.0604337486517035
4,-0.02852896166702168,2.1296755617011263,-4.19880243051596,-1.0721217939427834,7.490931085269025,1.461400763508498,3.8593804938731986,0.01211879062023416,1.7065604320952485,2.3360923702795358,-4.061675765970676,3.4681632578577855,-0.7343377145398253,4.7961302520279325,1.4756513203158788,-3.8319203948577054,1.1027012439679353,10.930951276368283,7.306476604665363
