a,c,b,d,e,f,g,h,j,i,l,k,m
0,2,2,0.5531085501856368,-1.4324446605007162,0.3953961181421481,0.877589187151271,-5.163292465788197,2.920097941719309,9.531501495118496,18.00039915956371,2.9382244753256685,1.3357402353794245
1,2,2,0.6201866617154824,-0.46587561719394,0.7788145552744402,0.2590320616369146,-4.799999036013819,2.7424373176794967,5.473360702042816,10.61666397675101,8.031832054518361,2.8097054799591996
0,0,4,2.1941706378251475,-7.388175452441732,-2.322225928514245,9.675592854021849,2.584518729306531,-0.5213088944123987,13.204743351656825,6.5671556706637295,-9.846407610931038,-0.8827881031599316
0,2,2,0.3658242534847784,-0.9550878108998764,0.5834865027604141,0.3636002958156471,-5.428671317342112,4.096004992471236,8.862096946856687,19.362509926944583,6.3342898444544655,0.3309649260894515
1,2,2,1.0998448706629036,-0.9446731326591613,1.1143972095917634,-1.3736054552035315,-5.520754811348844,6.619601596409064,7.268883337793094,16.002244666167076,17.927609831883466,2.982806082635493
1,1,0,3.2713412422676837,-4.714571892602478,-2.1006390196116778,5.3260497017753945,-0.2591013296365838,-3.1370032271191257,10.691934279922153,13.224310956393456,-9.257900296299034,6.744774423885568
1,3,0,0.06155399769212007,5.321501722000971,1.410667164666718,-6.026310971821925,-7.919342317560789,7.044003104381544,-1.4516948162816432,8.468520924542657,23.49493436540535,-0.37659957802778266
1,2,1,0.8561038898226622,0.6097582669062278,1.02230461227186,-3.8666543678994065,-7.020503146415636,7.368039097183104,4.96719513388951,14.51596610878448,19.099051760525054,2.42225174059027
1,2,4,-0.18745095761014174,-2.480368449284867,5.099018898322396,-3.2861996873509627,-11.720389439323066,7.888687284827483,11.430159632968582,22.014341056767698,24.131238770200152,-0.296384558200822
0,2,4,0.19579264802052276,-5.826428731837847,2.2658501333508565,4.594454824287054,-7.071004439590672,1.3949254602924248,18.675343697523683,12.722011714620262,1.9649550716643636,-1.8868030446267114
1,3,3,0.7069265755436469,-3.8820299203175903,5.355217179166496,-2.961436123694066,-14.528570667962466,5.386209085132059,15.472587701398187,22.755308733157026,22.144287888819154,3.106809714775629
1,2,3,0.9541473238233571,-3.5529024690225675,1.4056959281540566,1.2930767546279986,-6.135761606650327,1.702997230813433,12.761253854783709,15.873743189937453,6.594447547930155,-1.1768335261499208
1,1,1,3.1517075933777967,-4.0555603296161635,-3.1567843324750897,5.081481212774511,1.228289106534779,-1.726523510108418,7.942882173344001,7.10501131706639,-8.324627591912073,6.9280087254059275
0,3,0,-0.8249377753962188,5.2132084504612966,1.0378577629077619,-4.3062109054397375,-8.715474801051794,7.313456257199316,-0.8945046564002652,8.294062562089431,16.87512495768167,3.026608853980076
1,2,0,2.1184442493182525,0.9648688396366591,-2.166162241695664,0.8854960949409845,-2.3513901119885334,0.5716797653476211,1.5262680531570572,2.1028296289393156,2.177297645197477,6.11819776658597
1,3,1,0.49170463405036774,-0.6755375175720002,2.245464469066647,-2.7793904627231325,-8.067283902738541,3.313587656535225,11.212188647719842,20.614732555524125,12.388324508068486,4.358733659666795
1,0,1,2.4772278364215765,-2.080874198748881,-2.5870426303182614,1.627130122957123,2.9327185435075034,4.325153554954001,2.8745397280773544,2.168874203450822,5.961916528050487,5.076237409803424
0,1,0,0.5912035522874991,2.0118516224090532,-1.5926781036560496,-0.5226931982418269,-1.1491743576684574,5.540539195300338,-1.468498096564814,0.6525411887439332,7.181272203388196,4.666600611395004
1,3,1,0.43379625162145885,0.9883987735054699,3.3361380595809083,-5.771105959547606,-9.231215346151446,5.276841159944896,7.482450889728165,22.692516548036963,20.243258134001888,3.2055788475387086
1,2,0,2.548795003049859,-2.352482389783141,-2.5077903648319753,3.668124335051874,-0.7929512042462756,-3.4239333187570447,7.445984313326674,11.9995191442241,-8.334911151945978,6.7237010602431395
1,3,3,-1.3496107267512185,1.0918596547265222,5.543790380345188,-6.80054399915696,-11.216940496245517,11.12596355498557,11.762860848597686,27.10028714330968,26.304777944745354,-3.1408807781851884
0,0,4,0.42845425556132133,-7.852471883374577,2.76843369204915,3.215705101037197,-6.768815242144066,2.704638141966616,18.238451952531545,17.209715902775965,3.517003301983297,-3.4961827393349063
1,0,3,2.436829168943886,-6.094793617791966,-1.6629548953899702,4.541934962147809,1.2865371773463226,0.26389434081529295,10.177562890186064,11.039023733876105,-1.736022515232142,1.753832396604146
1,3,2,0.7145278819375687,-2.6768201865024883,1.6273246981282319,2.030361403844747,-8.288529684756178,-0.16523041376870834,14.67617633149574,17.433396938309517,1.6659387010650162,6.008194651824169
0,1,2,1.9101044247640124,-4.037426919214828,-3.119308912670046,6.911262999532647,2.008603615083234,-2.527385476482034,6.942621085464818,3.970069504669846,-11.736086606703534,2.700494002673967
1,2,1,1.573087198027475,-1.1535331778365512,-1.33927111978953,2.840052939893847,-1.404393954465259,1.7944044827957526,6.1988717031707345,8.692755568011304,3.93927227915269,3.945046569537286
0,1,0,0.29575408711942985,3.6960534130924927,-0.5645288252392194,-4.384772582361153,-3.584493994803203,8.587524067572874,-0.5844468750846201,6.509322493227687,15.35977355222913,-0.3954251058758632
1,1,2,3.0590436932417626,-5.93316250605181,-3.056448026499291,7.483604871317846,3.8300956685328,-1.8973319098760397,10.601673840286818,8.39926764435159,-8.820253247579041,3.706411572027771
0,3,2,0.9101954031527308,-2.595184424725999,0.87219086527419,5.277440780411808,-6.843138736113458,-1.2757642319216602,11.014308480918562,14.921169379163313,-4.447475408374775,5.185934243252164
1,0,0,2.3540578312715654,-1.4632850573218739,-3.9856490599057444,1.2681296045940602,4.1320254176456155,3.924132603283695,0.9200438967753004,-0.8052675390385532,4.381074346431211,6.323849154849177
1,3,2,1.6626575724868409,-1.5900211345470447,1.7603983821842264,-2.452541455508299,-9.110309838049698,4.259998225948891,12.462094760187536,23.133972919694745,15.675172621562048,2.14390042466112
1,3,1,0.7026452634321285,1.252614852906026,0.8565789909453213,-1.3626578547160102,-6.580675207513169,4.411491336128824,5.879331603685353,14.570356923484999,12.90744361448679,5.413425770988402
1,2,0,0.2685169732171163,2.7690949758825427,-0.31881087891480697,-4.859617349061604,-4.541993508792019,7.602654116755256,0.012425099499123515,7.053601003570171,19.418013623098716,3.795099659827022
1,1,3,3.0078168390000046,-7.7802822249945205,-1.7365680990284114,7.894306731550602,-0.41765055031911225,-2.8348305944371206,14.736262283445518,8.103477932668541,-7.249210706788606,3.806000697763563
0,0,2,2.000613122578678,-6.028262317549706,-2.8398929556844648,7.180480608885249,1.4313575104655514,-0.8484759850746473,10.41975225476314,10.007574093080436,-12.474910828061265,0.643653874520814
0,2,3,0.821339846754487,-3.4452973279039005,0.9708699261089038,3.536009032105894,-3.259160516941977,1.4135884707423532,12.06977418133282,14.676732621240724,1.3842615683989221,-0.7136600756483191
1,1,3,3.7829535721895744,-10.675643530471014,-3.847759194440835,11.348954090587993,3.4738030125927497,-4.187588094095766,19.246214365919737,4.188460548998526,-12.63783479324199,6.749378330599082
1,0,4,0.7991278714599135,-4.9726598666485895,1.5566971007621144,1.2116796379133423,-5.516869015288111,3.990701420857688,12.63409571675772,15.150619910929201,7.603252669973216,-3.5762415763555238
0,1,4,0.3423158298404305,-4.947277426326296,0.33032006942616743,5.521879306756157,-4.1761151888448875,1.5412904365119175,13.750939899826475,10.918949330913373,-3.551905884242604,-1.1732504397315617
0,3,3,-1.0370704263743702,2.052566454256558,3.589989247873991,-4.876932317266601,-11.52848863729237,9.470156797443162,5.196637113846648,15.90867252587771,25.120139489841325,-1.1220476213201636
1,1,4,2.2167393524311945,-9.12376420752752,-1.1452212246013622,8.29518917075768,0.0836380488698999,-3.024400368078023,16.95422726354506,6.318073756714208,-9.516483176906252,3.719106385081854
1,0,2,2.4553918302339697,-4.99870563055476,-1.4418362953731862,3.386295941024269,0.8759706908652876,0.826527899083346,9.23232095191445,12.834222201015136,0.13245544715136148,0.455689614407244
0,2,4,-0.41732564777304737,-1.723045902518643,3.6535041914318844,-2.2127683573380237,-9.502457773147162,8.049043798270267,9.931505931965235,21.371263222190585,19.81764581883905,-2.8377364126692117
0,0,3,1.174841967689174,-3.6880806425184227,-1.0280369594090781,3.704993796431186,-1.1942190780896365,3.4092005273540384,7.702596730614271,12.309699828232818,-0.010139522927371747,-1.3352170118982576
0,3,3,-0.7108416785235703,-1.60802228059318,4.905281354290214,-1.8918183015623435,-13.260162970651454,3.8102527560827433,13.456327841808063,24.954935205024082,13.422757409625808,-0.14367518386520634
1,3,4,3.6974240920758916,-10.00047321460088,2.3332297602532353,7.097233726927947,-9.19727619159239,-5.069582888876001,23.977480272161856,12.817528160861217,-2.005664055651201,6.763861752307708
0,3,2,1.6817419477471465,-3.264683891097362,-2.0368474112786883,6.480754948599006,-2.848861181319409,-3.608247552013225,11.266648787799188,12.294824249402172,-11.425786856307534,5.931608603873223
1,3,3,0.5582505823153505,-2.506147663304013,2.485655109704555,-0.033241020169034755,-9.9545612770132,1.0301784322953282,13.45707790353384,20.888126389509758,9.818478702049473,2.0798127102617974
0,0,1,1.2564167096932013,-1.9625380121417961,-3.6825943106480734,3.834671756542564,2.0314111362083835,2.3824281746811713,4.27945587789288,3.0242186367146435,-2.807108345745966,3.1113794747282086
0,0,4,1.280796002811706,-7.036329327677454,-1.9711260662909638,9.44178344829924,2.5151144278669935,-0.786662065462453,13.881302107897461,3.4857127468520175,-10.424244856141224,0.6716092044324107
1,1,3,0.4018695867747333,-4.529361543867991,0.5838180267794082,3.793820939728711,-3.0546498046803556,1.5960529284977456,12.535038756790213,12.979195411594512,0.794170863556099,0.7646921436108365
1,1,3,2.1931198135914762,-5.96669861818883,-1.128089604947517,5.118775707897606,0.1016696283489601,0.029368347611738232,12.565237703010492,11.492720609333123,-2.215770795270722,2.055944255117841
1,3,2,-0.29785198324402595,1.0572186837637578,2.537410541419791,-3.3487705771374783,-9.469763844275304,3.983896096932261,6.667748432924382,17.70294626220755,13.963523072905714,1.69789197130326
1,2,4,1.82514946833799,-7.347933971602125,1.5680846065476073,4.900747999389967,-5.288197788016081,-2.489979664594971,17.509336704684248,12.669569219554045,1.9353136133938378,2.1235125032832993
1,2,0,-0.7702058490434774,3.3782134622221673,2.252284451599049,-7.101245491374604,-10.482106504124458,10.74788929493005,1.5678353922543733,15.8641006922141,24.416218954963238,0.07953033329045822
1,3,0,-0.6019744583102581,5.894026654060619,3.337773161814914,-8.606090665224611,-10.719737743871896,9.064012818149836,-0.6540279039461133,13.500189704044693,30.533975934167124,0.34243632894739195
1,2,2,1.5186270953028307,-2.453444920693208,0.8468367891673185,0.9628372169815217,-5.409372495673088,2.7432961296978795,10.145799514194593,18.698967055831265,9.071324933295484,3.373649254428658
0,1,3,1.8562095977839377,-6.601506085778546,-1.0871244874929964,5.871535425240953,-0.8108330421076413,-1.2445690708295494,12.41687901854583,10.74861519916473,-8.266002776642132,1.1498795585277226
0,1,4,2.177471958742015,-8.604725813811429,-1.8500949594752827,11.296402476627676,0.6111809317775825,-3.444136366389858,16.653200593539676,4.780510379564339,-13.247002728019709,4.334749514433605
1,2,2,0.04951101584296258,-1.7183039008238823,4.50232309061195,-3.076081568426641,-12.722433116321255,4.741737975200012,12.127099699986319,26.40501927921967,15.570103144987405,-0.1332094413817767
0,0,3,3.014685730135562,-9.16140387011785,-3.955982048406333,12.165981246024234,2.938890424963465,-3.1915077140335026,15.715378777299001,5.484603133383337,-16.22628513699914,4.904730824175193
1,2,2,0.5697883033981496,-1.6763366433718638,-0.20449049434822242,1.920130505256238,-4.5341973354597895,1.9175710921301645,7.241946614481041,10.49542061559505,3.6072751647570658,2.434289729430858
1,2,4,2.5428579146073065,-7.162437696574782,-0.7669482470703732,6.8966847994499245,-1.5840149326012696,-2.8947658045851266,18.92689246975096,7.84451157681481,-1.1271322911818107,3.6070622495995464
0,2,3,0.8093613233818069,-4.452072933273274,-1.0855152285285274,5.001624265708358,-1.797920820153082,-0.9978740795470056,13.113561308130354,11.664585171184122,-6.801516111018754,0.8507076790177476
1,2,2,-0.006387499077948,0.5215195326967267,2.4762132528696554,-3.936772599135395,-9.757191729128198,7.43242510191897,7.038935507648833,18.098157993802108,19.893294943458027,-1.7312632693040761
0,3,4,0.10380229541881197,-4.772046265752877,3.0639095853145184,1.6945066455365436,-11.133299146179583,1.035055429249366,18.799860253425695,16.75728547019074,7.601487156842089,2.2976400837239517
1,3,0,0.5253637420637673,3.1580537373990065,0.8213187006319058,-5.103476858634422,-8.058694266162492,6.626728916895276,2.30072336834383,11.31978997403576,19.275609139571486,5.518078992801103
0,2,4,1.7029653804745992,-7.415644225583843,2.0838042335408216,7.44121776636108,-7.737595732617359,0.48043886511818945,19.007161858266745,11.764192335483925,1.763977040942835,2.824865506845917
0,1,0,0.5390121025555814,2.9690051785693643,-1.2902439484753474,-4.306484395952013,-3.6263755643026157,9.910127079316386,0.7767101187315746,8.372667537397838,16.081990235101667,-0.9164485096059636
1,0,1,3.971778890601053,-6.234859974582421,-4.784674296489129,6.80306099302393,4.196568785892301,-2.141707091360102,9.983538566807507,9.905061446003018,-11.931978087635681,6.114566915794757
1,3,4,2.2475107709865587,-9.230622314648649,0.6048865403865809,7.700361135935724,-6.261939730730563,-5.291943884332329,24.557538070641677,9.29243287825079,-5.242230477218387,5.7110625784853735
0,3,3,-0.10665411639975292,-3.3631712453360696,1.8191043304646444,2.9797691234244623,-8.293863969877815,-0.9792323816621245,15.937636623391281,17.082207295371397,-0.028807395310340156,2.097418189607773
1,2,4,2.6601218121369445,-9.130293101425147,0.10923618022660231,8.030505414796883,-4.7613162906337125,-5.612700452714767,20.112517272772525,7.563737760634969,-7.456153015592694,6.565437443832064
1,3,3,2.903793485188187,-8.188774439461143,0.1367341952406468,9.187778822936204,-5.069026697612515,-5.498220784049217,22.233176537195785,8.337213881777846,-6.3650939381580365,9.271066857456628
0,3,3,2.110484600783027,-5.495345727706406,-2.1198851622028636,10.349384322971735,-0.6424378146014313,-5.93070678248513,14.535259965617271,7.195527218661346,-14.095678808449051,9.85006421870077
1,3,1,-0.7979998808224977,2.9066916241977427,3.608912811493737,-6.741798780824334,-12.977410980109598,7.555860663571194,4.8932556551252455,20.517805655556934,23.51551881959153,1.710386845071076
1,2,0,-0.09653311115715069,6.175470156774589,1.2782531073819448,-8.775691008588769,-7.343859736836343,11.326056455439137,-6.041356846316765,2.2325221781870828,27.642670710390053,2.6169110166426517
0,0,0,2.834918786733851,-3.9155208476560484,-6.135686279331181,8.888322381202755,8.097762405064588,-4.49649731070168,2.4656231647349847,-3.903989419536898,-21.46370320558885,8.676987273390925
1,0,1,1.3817189491623627,-0.9120093613075809,-2.7239797516823603,0.06880348536076752,1.644914067136124,3.4416629902048035,1.9440121330742968,2.8325483870475607,3.3083222789238844,0.5233579101832904
1,0,0,0.8474588667083209,0.582044782420603,-2.367503006645706,-0.4908470310029458,0.5665683595533937,4.701355078711941,-1.2683647150331714,0.10089158262309594,5.976879736397527,3.6768863289465505
1,1,2,1.553805869300953,-3.5836377290453654,-0.7766493519011203,1.388913353201337,-0.6894879944736401,1.4243005305454552,6.865036409485025,10.062162974410898,2.3414285125244048,2.4057585274455233
1,2,3,2.060226709474586,-5.515181802429472,0.3370848974403734,5.166657348979833,-4.642429861742972,-2.1669593792290236,15.332226642695865,10.499314110406594,-3.042518172558226,4.4955685520070965
1,1,4,2.4776032933889036,-10.810729204172645,0.04092300473999233,9.65030873681004,-1.3004309879266187,-5.637260206415002,22.234696114138437,6.77894142865177,-12.4649707338009,4.062146184959734
0,0,2,1.2394363795944079,-2.876976275094074,-1.3019603626853558,3.3871086186312933,0.007961765557515377,3.688109441960371,7.462498226738245,11.330183363933326,-1.3052163183892667,-2.236292632438597
1,0,4,2.575787538275491,-6.966236480473452,-1.8846924017301818,6.883917628206671,1.4234230865263982,-0.405281276635892,11.645427565291051,8.0202999713528,-4.873449547663515,0.8022438302341084
0,3,4,-0.2923370644127088,-3.9860016943580985,3.280192323418308,2.893756047947038,-10.00755360531792,1.5787250121738343,17.113286573680075,17.40803017614305,5.076878485401484,2.0398656360413767
1,3,4,0.3604903713410572,-4.0582601004681615,4.596574057370238,-3.306664622929312,-11.965996713847142,6.002145242084301,17.642787731026058,22.38220690251689,21.874350627021016,0.4718192413577181
0,1,2,3.501632877276062,-5.882968499653231,-4.026424783002871,10.065355310133118,4.224747960787241,-4.311085255416057,11.567326917769316,5.729914517963341,-17.114883164948996,6.5072611434845875
0,3,1,-0.0924889288144452,1.5897519039745713,1.0443591777931933,-1.7497105095850431,-8.37697598319342,4.570156557877819,5.948814287493891,16.730129325804686,9.334689075919446,1.971745686116264
0,2,4,1.9767590544047386,-8.33982371482787,0.4826983913435856,8.737989269131557,-4.655313477466101,-3.086384599342075,20.391953889603222,9.68592401631638,-6.364572485193623,3.9128869246234244
1,3,1,-0.059077468118924004,-0.21116928515125677,3.741703021841278,-3.8420108220767597,-11.899582912302693,5.2295130673078765,10.225630586146952,25.464881823928785,17.637624877045155,-0.0015866195689633322
0,3,2,-0.30595667718604896,0.8925340380142801,3.7269662469472813,-3.5611770927386774,-11.293839370147477,6.718346077326894,8.812186136023143,25.03760333174502,18.09008502246114,1.070517756831411
0,2,0,-0.703553981370355,4.392122137296631,2.5562609408246155,-8.340050255314662,-10.785373361319332,11.17053473451225,0.3863539560360403,14.57228791917555,24.5299142785051,1.4583329450765241
1,1,3,-0.34170833491920183,-2.6278600985811744,1.828558446878252,-0.9080354416201518,-4.886590682412446,4.66408589129202,9.440585197597782,17.385019713341425,10.53282933439504,-3.5581903571130233
1,2,3,0.2619907231521337,-2.347126869701583,2.7597311041510455,-1.1974579011399062,-8.018774018743116,3.8986746958119105,12.62262822686498,21.890332895994987,11.893254737842561,-0.11448743205732498
0,1,0,-1.1306186799803948,4.467514706759117,0.4928376617914088,-5.642482652776161,-6.567885245262208,10.983430365209324,-0.9591070181153143,9.443862448611961,17.631158735357687,-1.9827829560929415
1,1,1,-0.4797837779516074,1.8607911558588195,1.468825882820227,-5.326485573305112,-4.8265178514671785,9.302100905426842,1.9007690525640573,11.02000738618762,22.18295191357142,-2.0723748593952047
0,2,2,-0.6453589742981027,1.2485765406163503,1.3677860546642266,-0.9287559882662593,-4.765006889710211,6.643828572513561,6.175008187654702,14.867139975873219,13.179140689340334,0.6926277531653078
0,2,2,1.8749556793816309,-5.157053963829331,-2.9717503975715385,7.635244999330668,1.3776445295047748,-2.9620452212142188,12.406027839978995,9.61257723021931,-12.021287541391,5.3985748479202185
1,2,4,1.8655638322956456,-6.144732697089533,1.2695457191380566,4.555516005081702,-4.149350806441071,-0.20265058044350656,17.565021066046132,9.678096214838632,4.445695572993133,2.596277357188457
0,1,1,2.240563762321174,-4.1934840224268815,-4.312739289174345,9.316268162901972,3.4308439648900393,-3.240641734018379,8.940134047652498,5.1930912692944595,-19.695365034991717,7.459267140350963
1,1,4,2.9909825769008753,-10.056740569469813,-1.1914723011445907,8.109837480344748,-2.051464150231595,-2.765613645014829,23.336500525240925,7.041547320216632,-4.828458971127253,3.6328402606502492
1,0,2,3.492558825715159,-4.808882927449254,-4.9787003094429245,7.701874491334951,4.434559552334428,-0.8222059662145689,5.201354056672708,-2.0813558503164002,-8.283784248230637,10.57358720648118
1,2,4,1.0091030046954248,-4.548757556668479,1.2676884776290183,2.344179779650772,-5.362397233403397,2.0431630957230666,13.240568876577964,14.66434770505351,8.348408015229813,1.0314552739742746
0,2,1,0.8039509541926708,0.054610803574412864,-0.4231934659509148,0.2335704661392038,-4.914806244928678,5.123120964737474,6.239459341786685,14.707625216020059,8.391619245792567,2.4137917763256986
1,3,0,0.8887142340743456,1.3264455901871914,0.9356087414431559,-4.229754780701101,-8.422281884737012,4.859256232585925,6.382233924500433,18.834547471674757,14.952893433337092,3.0251506253176124
1,2,0,0.25335270776630703,2.6522934005537433,1.3571217075257667,-5.973114022633209,-7.275030998914112,8.267143159841966,3.8829269657306957,15.6893823740557,20.348626470015944,1.1423869349280755
0,1,1,1.5095403706161665,-1.4286111414049185,-0.3423973487388463,2.9047767836928884,-2.7579395775583695,2.419295467445484,5.053444186778311,9.45661361954224,2.207126152072985,3.1783887901869003
0,0,4,2.996187758574833,-9.945729100337857,-3.227411453208171,11.54088394772339,2.0947454655634172,-2.8450011591770226,18.22633911708066,4.514500964813546,-13.877504327500157,0.8121423446860345
0,0,0,0.8004473788699172,1.3323372097742834,-2.607540089565055,-1.4015919630605633,0.5616070891363956,5.948252334598714,-0.29138726752625654,2.9528015490106045,6.944639675848044,-0.8314334398304535
1,1,1,0.647231567729005,0.3635676110354771,-1.0772132080106418,-2.5763023032338697,-0.24348143764669672,6.839940571507739,2.7660132768436885,7.780292985327814,11.586565329962315,1.0419772152793076
1,1,0,0.31587166810172773,2.6465320377548274,-1.4859690591977759,-1.6866405214272828,-2.4523125523816125,8.431690935268168,-2.3720038854021666,1.5639197508268232,14.379708064822715,5.917665293228184
0,1,4,1.846505541921462,-9.180293544841001,0.5661867435025019,8.197598267561222,-2.9461568416979724,-2.9020041209118084,21.28946633352748,7.524399195428031,-5.677846910961151,1.60820116324412
1,1,3,2.637009868789315,-7.40401820991792,-2.368923497550451,8.25521182793414,0.7627864809434377,-3.477178795996933,15.820234429299497,6.545080616219175,-11.335282848702665,4.488862169390766
1,3,3,0.17747416954208528,-1.199505226102644,2.70936683286786,-1.8557240381648366,-8.898869663473992,4.3053790161122185,11.69519021236893,20.834755659400493,14.883324568127819,-0.12963279034953934
1,0,3,3.006585341326099,-9.119990351698311,-2.88825254565983,8.679611192781381,4.245418956853812,-4.136135934695898,15.093965023137569,5.240593926085292,-14.590594667021584,4.2075000077494416
0,1,3,2.0605370361384856,-6.426706065504398,-2.064338893609883,8.345211433837637,0.97498855905418,-0.7158098004767792,13.63054952712739,9.33830351607351,-8.145114419925857,2.9747852725136
0,0,3,2.778190714665301,-8.537151493728427,-4.76419159982806,15.182946056836858,6.687717657928456,-4.115598351586328,13.436397661156912,5.270510893195734,-19.86043338082081,1.158285024226227
0,1,0,2.2318801201224887,-0.7890773832186937,-4.497286585683359,6.007092315668629,2.1140440451397913,-1.2956652958708317,3.1591358668443084,0.4501769171124455,-11.27426130365136,9.251396173563403
1,2,4,3.186980832198043,-9.919589254057355,0.5694723608948244,7.746079359197719,-3.2367428251601558,-6.049098318123578,21.873624621958395,8.740114490928676,-6.138773079587648,5.684067092570921
1,0,3,1.978708567243456,-4.4549204990462465,-2.2263985173002014,5.285118096569995,1.1288307860149138,0.43641591949221503,6.893021604999749,4.347832343398372,-4.1017740747907405,3.147336448935821
1,1,3,3.9935862095380226,-8.782064436692044,-4.724757315624023,11.341884058222291,5.4526389095074155,-7.16545822746093,13.818183385106586,3.2151266486947656,-17.957334999153655,8.134318352608368
0,0,1,1.0890234954442852,-2.2793747527135966,-1.8911490377677642,0.9959503084230481,0.4474725958601763,4.774827512378691,4.3423592138624025,8.130683788594954,3.863058352841409,0.16054684456177848
0,3,4,1.4648728124544275,-5.971596866430638,1.7861237026263832,6.993205519174962,-7.439978677106716,0.6373191910429208,18.994351013489702,11.850999699902973,4.0637876988979285,4.341439632352424
0,2,1,0.3479866260510889,-0.010588184372490428,-0.6442200308596752,2.071254528985353,-3.5822129821330417,1.9666787418795404,5.745395594631334,10.866752114193202,0.7428550317361282,3.5806710655662077
1,0,0,1.7578506215430323,-0.47839197150870094,-4.675579380071732,3.248037850801157,4.202612549410374,-0.1411183519670247,-0.06984698943252951,-3.421988587662895,-3.6534488180400424,5.49540301303583
0,0,4,0.6223031402250674,-5.467657538091247,-0.9496247213514066,5.70928279835704,-1.6693047188852403,3.1263794902351503,12.165730155908467,9.332019279623749,-0.7242605928183137,-4.289762490642579
1,0,1,2.2684354897836516,-3.1768782366471977,-3.197829767648547,3.3557528011133364,3.787861150280623,0.41750494258758375,3.9443973542871746,1.7242403352662246,-3.418268625336985,3.943669807702679
1,1,0,-0.05938323530560896,4.417964142813883,1.488214786958616,-7.607382377696161,-6.24674961638631,12.10651442641662,-1.6809380691375735,7.074420692846445,24.078584277622937,-0.2271917863376173
0,3,3,1.1172992358427722,-4.922129708955103,0.08037208730889,6.800617334711294,-4.268028477280714,-2.848949196635276,15.892663820717955,12.605328288996759,-6.539461180831286,5.105948737751014
0,2,1,1.796792657139248,-2.4192695557278325,-2.122061674935028,4.364606900342515,-1.4648184157888717,-1.1381913358829348,8.240093781937002,11.885643917639227,-5.157416005185986,4.883860072227647
0,3,4,-0.3769109892966903,-4.039238442492967,4.529050935017298,-0.4759018846689391,-14.032906950499054,4.0064321706084955,17.913657119556248,21.768906202334385,16.25039316731405,0.6773113164240958
1,1,2,2.3419707425192713,-5.050926962614149,-4.076606672223707,7.646018203011439,4.7162171209556885,-2.2097803032703633,7.411636023502317,1.148528922850817,-9.539815242473948,8.616439973784125
1,1,0,0.7746084779920246,3.148134549501929,0.19708038352998591,-4.676522830364227,-4.601054502928168,7.829947509830754,-2.69432717215888,5.065095491943253,20.157306435341436,1.4732030523482282
0,1,4,1.1315152698632107,-5.843985734047578,-1.2052567973162998,6.410326341943395,-0.5690637321950538,-0.027244597925331127,14.369482485153753,9.09015407184979,-6.552431725008486,0.06958356313582942
0,0,2,2.6644947038653717,-3.9262116718296367,-4.031652144915931,7.827062405346791,3.551624380187862,-0.7343475460015177,4.1351067220208755,-1.3630383147035192,-9.484006423093328,4.621939842027923
1,3,1,0.3914617381565872,3.5347569273620953,2.382551333573088,-6.103544602367673,-7.9828043955449886,6.915293681745202,3.1140996059330694,16.11932824080571,21.854453243890937,2.267055888927529
0,0,3,3.8996480419310116,-10.73309406615023,-4.335924386820261,14.326383576471025,4.191069657938435,-3.738989515190159,17.792962177463206,4.20585360173461,-17.47367032521229,4.318527914019299
0,1,2,0.7377675212970791,-1.945429385368541,-0.2445724737093996,2.816237410958907,-3.555114699529393,1.1700628670412712,7.022181941276701,10.790196833558777,-0.7962951826818717,-3.2658541758777315
0,2,0,1.009336332474489,0.29727437487672126,-3.9802679938695205,3.1529152300706933,1.427751877122134,0.22939328256724206,3.596069562784912,4.339090710594397,-5.987442005016421,9.152481850370776
0,0,3,2.2574134129577823,-7.573227668683542,-3.9225838911673083,9.287971736444463,3.275066366979663,-1.69346774171169,14.16731711210855,8.76970153348754,-13.556236426454651,1.6649834518877582
0,1,2,2.0157780097442335,-4.908009587502963,-2.4337263041912043,6.558542659638966,0.8216760467377732,-0.9359061635206141,10.270724671022602,11.338643790842937,-8.638431370322895,1.8985092275789424
1,1,3,1.8628423426700533,-6.574385820664269,-0.5643307424311605,6.393868845854392,-0.17342311317969572,-1.2141137706725338,14.757347328935392,11.737062398590414,-4.069561125932633,4.289128499517806
1,1,4,2.5304411624484175,-9.630768130432113,-0.15970248604652948,7.810861879539366,-2.599138796265684,-3.38314780286034,19.1714299120943,9.388152623246551,-7.384142301372734,2.040846509877581
1,0,3,2.8645011207010653,-7.644451362161139,-1.862290002104775,6.438172218066343,1.7953076668869783,-0.08336417928464224,12.511536223224343,9.504843068571658,-4.438383382407645,1.3672023270434916
1,0,3,2.143942885154213,-7.4414973251093635,-1.0416288739346768,4.207036562731721,-2.7561907240523578,1.362620470028019,13.716425175419186,11.05614155623894,-1.9800694764391034,-0.8023552941062346
1,0,1,3.1020815345817527,-3.31855735707207,-4.516168275623101,6.880643218184397,5.135523001413193,-1.0062534786295063,4.059363291713636,-0.35721389655077807,-11.059233365590018,9.049156588968428
0,1,1,1.6002490055783642,-2.580194277291219,-4.500683128874407,7.5944555380996555,3.3099808187673028,-0.9520928493559376,7.024356074106773,2.6838363092444952,-12.563742315064074,6.321495804863203
0,0,2,2.4835546949055667,-2.5063228398864608,-4.567622274773554,7.266386713317825,4.2590831079800715,1.3516866586349394,2.9205286094991334,-1.9998032549418019,-7.4570980393399084,5.496266023455022
