a,b,c,d,e,f,g,h,i,j,k,l,m,n,o
2,2.8523047911862447,-4.346518847618893,0.11219655421023789,-0.9123757315412131,-3.48437033076567,-1.0401233348084071,-8.932293007188942,-6.13859234107953,-23.79382525044832,-19.612904092065403,31.56245671469621,3.7794989839948703,21.808425729630876,5.826725481494673
0,-1.090744743756916,-1.6979703118757132,-0.5040942324800899,5.130421430203602,-4.656292310630662,9.058341185071223,-16.375907648493854,-29.202174517337298,-13.272175811980926,-31.23041526876313,48.97192053764238,24.645457235952815,30.592912977855843,-32.13029608546738
0,-2.245095343185184,-5.018151969868377,-6.67247628889031,8.458368128129525,-14.903588205641489,30.306116464801985,-26.077567231131685,-46.542324158891915,-8.7394898041894,-31.383205266969096,57.50025805744265,21.430529436338812,41.97095957475512,-54.99989007425762
0,-1.6350437095863022,-4.477292654337958,-3.6951197677724323,5.79759729938124,-9.466546370445721,23.181520807188228,-26.330556866976664,-37.491916995103246,-12.953247858960577,-35.816006769330805,56.9991039799565,19.782746888587038,35.595862888373944,-46.5564689141694
0,-1.611045160678322,-2.5757954183648324,-2.702795926483335,5.623491687034245,-8.127347504612343,19.31403725557695,-22.78059591726333,-36.57006865367936,-14.133279871136654,-33.3523565520384,52.457042352546,21.568379476679922,33.34072199657472,-43.1671789562356
0,-0.5378266813424665,-3.1038724339942223,-2.3320847586671634,4.260832825111845,-8.014078143168243,17.338590189200332,-21.425076050850777,-34.56084115456328,-14.737684235205032,-34.53177154467217,56.537647239542444,20.634843772716735,34.366204131115275,-37.878631716040346
0,-0.8638505055462371,-1.1975994248321935,-0.9340649676332629,6.5164177212832435,-3.6885395499175,8.438115977483006,-13.87219759161898,-33.203155720440144,-10.413401740707979,-24.071288838017352,44.189239158824485,23.364557923612697,34.65695742906813,-32.34856456851932
0,-0.9268319676405928,-2.8481022179122433,-1.8433467983726235,5.251886752666973,-6.471456115317569,14.223161840585806,-21.487737614511857,-34.47661361927522,-12.398546244543775,-31.641669471077485,54.28445667206708,23.882276112522224,33.15813909094838,-38.178817012249716
0,0.029701965482478943,-4.1135410084846,-2.452598462716591,1.252040815686328,-9.62096027377486,19.226861705787684,-25.59182276734484,-33.447703402431756,-17.525451600215387,-40.18542572423095,58.85607275941891,18.908081572408054,28.182612478296992,-36.82758882074571
0,-0.2501246388072962,-3.5505600332026965,-2.5241675901860043,3.4812212163937852,-9.032437484952585,17.578583316295276,-24.26642751938465,-36.319388600175586,-16.16716775317734,-35.98446071663893,57.516753892632074,21.72889038670864,31.9584563216802,-41.15214969506045
1,0.7260478706442863,-6.551038307492189,-6.826600048773274,4.386784206799621,-13.520460613508602,24.6232815430015,-28.490333437846953,-40.08212228075091,-11.727119927983813,-34.491251800962445,59.325051779668144,17.784687975353037,41.53544186804235,-45.35836767734641
0,-0.1801715426713073,-2.490789008071296,-0.9938598546490491,3.2337603582554912,-4.660185188433924,8.398009305386598,-18.475193775913745,-27.92315585779991,-14.192546239344203,-30.401588089072106,48.79475735902813,21.99025728943115,28.716942834338493,-27.155031083087366
0,0.026134668002238293,-2.368714300103555,-0.8045852823700657,1.3366021902233842,-4.931278401497844,7.024007766189019,-17.405769231982916,-23.891469921472087,-19.798059854903197,-28.420294278070006,47.52434775469904,18.63113968069352,25.05247313224767,-20.889153375709338
0,-2.697953341777443,-3.6127054462395516,-6.74114999062232,10.98196803056015,-14.402428001290035,29.646001315544506,-27.06205739279885,-49.10995810192552,-10.505067068715464,-28.00745779845644,53.48603143481171,22.470998148800973,45.64078490935671,-60.44233568503015
0,-0.9544382522644612,-1.4642631143081117,-2.184843482933892,6.3424418393992,-6.30404996530481,16.559376466767,-20.195295565158506,-39.98628019247484,-13.45203849868611,-30.870150868799815,51.142418932088255,25.27406832527226,37.74881126069436,-38.06770584561588
0,-2.770210064489474,-2.016457887344412,-2.9136230327621897,8.160066348513991,-7.155084533813276,20.760450184797943,-21.973077286038848,-40.20179145031694,-10.896118093075616,-28.980593786137085,50.40230216837271,26.445559078948104,38.607608029571864,-48.59524459968087
0,-0.5539400732022045,-2.5653462504409266,-4.245716274057769,5.115562339474216,-10.665201445160088,22.190805198917907,-23.57997595910368,-43.119265896462785,-15.735533238129666,-32.878081374175935,55.379274171618,20.625816056699097,36.5395621393538,-43.6198723701929
0,-0.5946329722243453,-4.544707867199864,-3.9788029740463218,5.409127861765884,-11.736779609518916,20.89875569735039,-27.03837761804209,-40.338685438676066,-12.460782825623022,-36.1499367356422,60.64452678817488,21.818925252445844,36.357234883968964,-45.30336284632918
0,0.4555322747896803,-1.4041714778355598,0.49196767343360576,1.906387941758463,-1.8258764465461832,0.779784391251654,-5.6793784720249105,-7.223600930502196,-14.412635280723434,-15.567109191985411,25.93773385027562,6.967169830679846,27.95126579586112,2.5728149646435226
1,1.5976343927211207,-2.9235150461846096,0.8359208563893799,0.8583693321651926,-2.266254290350003,0.7429987699255495,-9.271980403130488,-9.339647777795014,-21.343598657756008,-23.42935895756091,36.195721532885806,12.288216143328981,16.195064550019683,-0.23556539440533275
0,-0.3872249517476326,-2.023881661989679,-1.2649955482531723,4.664500917720664,-4.789607946173489,9.657824298643495,-18.34589311783362,-32.12023525552071,-9.891445656659322,-29.140972689042403,51.67646926926285,23.036284986163434,34.80858170226632,-33.295709074620426
0,-1.0903610773968997,-1.6119538493287373,-0.3945892641347786,5.153112052722928,-5.271056239019596,11.891825851377677,-17.8631556388171,-30.26573649203507,-9.98046758673731,-31.93136030367812,51.6921587694375,26.508568625575716,31.677038496868246,-36.20038620360993
0,-0.10483888745426212,-3.393618484819117,-2.5723894638077374,3.7494976348742193,-7.473108587796724,15.893654563469099,-21.97697547088976,-36.09075529599268,-13.181834143400925,-33.654241438895006,55.96068918519139,22.476618679912953,33.02087003416575,-35.4392007852638
0,-1.1179176373243136,-0.5948741396248574,0.30978063100910613,4.9930619994885745,-1.1793522060689166,3.3953253525622134,-7.723114831426396,-17.823487142145325,-12.535232091261836,-18.761623051907844,33.30704068292168,17.820100471765276,26.68500277511774,-11.848813935769154
0,-0.5913926514433488,-3.368243034175907,-1.9613373147870088,5.046584148016535,-6.963436656617731,13.158860763589217,-22.109699221504144,-33.85200402488096,-12.692991182401558,-34.864386564232234,54.45918203935928,24.319296634172872,32.934279633204426,-38.2804787903364
0,0.3961363169607678,-1.2942066355236614,0.5783393242508819,1.6846111621442614,-1.681256364343054,1.5889063173877696,-4.094980937109739,-7.3148615238386565,-8.33471672652441,-19.104102717190813,28.108524710256752,10.158391413569484,23.22546855590783,6.377487833775602
0,-1.1477713459894234,-4.3020230924294385,-3.5124535463906303,3.3833420455263994,-9.500743200924617,21.560037823216664,-26.04585057498436,-34.303556635297355,-17.167166530269718,-38.65638182937286,58.089406676783454,18.613996200423394,30.90181093152809,-41.996991572903724
0,0.21567863924250097,-3.0404635907503255,-2.3588083527154415,3.864619848736131,-8.199038882054806,16.89207800313424,-23.54141722229086,-37.44017953600021,-15.465004219585376,-34.343987688073135,55.72481507574964,20.84379546869413,34.43844111678539,-38.09347437657418
1,1.0874013686923023,-2.151292846858512,0.2136014158258786,1.7740106802162443,-2.4338571613898634,0.7487290307108969,-7.511253437505394,-10.122961690224873,-21.808159083285602,-24.032751556046076,35.147121176930256,13.445209761077283,19.031783418720476,0.8184572855805501
0,-1.5447918171308215,-3.0224727953392536,-2.4267386708687426,6.219976302904016,-6.601021592097044,16.479165224813137,-21.59086640811697,-34.53606744048131,-10.519275615379073,-31.27386387513849,54.88945385876146,22.291417259380694,35.692095039278676,-43.30870026518486
0,0.383894128217401,-1.2080365674267635,1.7955507230004504,2.4378310722709156,-0.7365318594038007,-2.501732573206562,-1.9183410662637965,3.2245613538121907,5.350429898846542,-0.930955372163301,-5.522379393093677,10.053537110903205,-28.695115161280583,-28.204509326611653
1,1.1085663453715051,-3.4228750634932967,0.25738793045737207,0.07242491005520829,-3.8190637283995907,3.2352245579008274,-12.568938903366007,-15.501832035696546,-23.666932391024414,-28.079002640606046,40.83602683251024,15.637591985540471,14.58472725843361,-7.595265374507419
0,-0.4880741126273425,-2.4755455776722894,-2.2190312335729154,5.259490645332772,-7.505492212282399,16.37595842143988,-23.091330291541325,-38.362399632785866,-14.128160940828506,-34.10930820734025,52.89908633204067,23.871167827010137,36.703563736324014,-39.621093965987846
1,-0.3523234580276522,-2.836509354537542,-3.9647997802174135,4.727195229412605,-8.150233220163793,19.742200717735766,-23.54876607840057,-38.121830383221116,-16.92173423350769,-33.14648961242127,53.495088990792446,21.206300969192576,34.523201307233144,-41.2607922672777
0,-1.44920601857557,-2.962865051524861,-4.159639934592594,5.984334195270635,-10.062647779955178,24.054131631342027,-25.160700121472157,-42.32425123066863,-13.568915437764915,-31.77179289996416,55.79308834479284,21.37039356829959,36.46811962778374,-45.76004330422952
1,-0.1276625769030224,-5.897973261017588,-5.526539080003169,3.214413134481648,-11.957209093257998,25.797041761002056,-28.39893246083233,-38.686787387409716,-15.117180521820194,-35.539947676982436,60.07931089302221,17.985511965867044,35.281762058096675,-42.99369224998939
0,-0.04740553670803993,-3.01078014053368,-1.129702354650223,5.06286144773859,-5.773815471013769,11.424221022367153,-21.069484687827185,-31.719070214116773,-10.534774426814634,-32.00613007044246,53.75309416420848,25.43214646786369,34.98653369336029,-35.43728676148719
0,-1.5456251674013979,-2.2106895832368227,-2.225224906068574,4.355671584775173,-5.410598612133467,13.528036592453308,-19.396073979042264,-32.33394878126456,-12.520803010740211,-29.239124836517306,50.06918155620192,19.932347348451046,32.82748943401899,-36.37283653209811
0,-0.15248775138013004,-1.8509113616481399,-1.4089414013571337,4.460036702459127,-3.9185481858932607,8.8377938928195,-15.859150900282879,-32.110681453098685,-10.077462545039822,-27.941229365742704,47.4685723409267,21.090152509548805,33.982653863256324,-29.138574751271232
0,-1.8317555288783924,-4.4348077959204435,-4.689191832452065,4.768697549337995,-10.167978442851602,24.93194557931764,-25.978855674861816,-37.121782622557745,-15.275757779594397,-33.92265950673111,56.38061716105636,19.822373535223665,35.226778821841286,-47.64250304180783
0,-0.7940685844388489,-3.208147895650575,-3.952209312430553,5.218101121405875,-10.48698809276309,22.028186748408423,-25.24928563244996,-42.059840924219245,-14.912233739695669,-34.567862295957525,56.68121236287306,19.602829565908333,37.50373209049413,-44.14250987586951
1,0.5196477545740087,-4.459451680009863,-2.4775610942211577,1.520593037208671,-8.19663026864304,16.788973299763203,-24.077966099568805,-30.159493191917296,-15.738004340662755,-38.566778123925324,55.622689735247555,19.83399447034344,29.090106192225235,-32.43238779476035
0,1.8551301450589168,-1.8690714404424256,4.837256773549574,-3.9235317418589015,3.882707830397335,-19.79985233178659,8.864326416282871,46.95895729449529,21.463740766726264,9.455186963302067,-42.57847926508345,-17.279460000584876,-25.90635624817388,39.150407518922115
0,-1.9673156555203675,-4.293820381144087,-5.066502380963217,7.283926284840169,-12.689774163914525,27.426884824563192,-26.301017260796012,-41.00689388949603,-12.389294110020517,-33.03367018288265,57.20604327158879,20.854580067239905,40.32226393983485,-51.88313451903163
0,0.8820145664901334,-2.4920257185181294,0.6686523361236524,0.7923944238621943,-3.749508351958076,2.5511633438016714,-10.37872117904175,-14.298926043501856,-23.723873134390097,-25.09939255210032,42.09899636412113,14.195293091607862,15.850816925611149,-7.084909995354452
0,-0.4401575860127199,-3.081468792084234,-2.6572900949761946,2.183304111938681,-7.521422251681074,16.247629221181466,-21.288026011179788,-32.0021803810156,-16.35826049365795,-33.65423467002242,53.44594133477203,20.360628468515223,32.880901460856876,-35.164110913237785
0,-0.17882808198403682,-1.484633130572174,-1.6647150790695573,5.160654140870754,-5.989230241319136,12.76751321185652,-17.998961147425035,-36.41099629011144,-11.621945738992325,-29.911384434213023,50.25895263236856,23.229502711949145,34.198088551898394,-33.70619908577969
1,0.5283479133882045,-3.0653899610561206,-2.4727940926983814,4.1415792642936875,-7.531289977128319,15.632704873012324,-21.558487951630944,-34.5979396268145,-13.568580455734626,-36.04636355946545,54.19870651624817,21.997911153020826,34.741501791925025,-35.48560661075753
0,-0.14527318180476695,-2.38956153535658,-2.0493542029054743,5.451485237953706,-7.183893294003953,13.786630229905986,-21.248158801272876,-39.0056349051898,-11.32391020287309,-33.895827484880115,55.44679701153471,22.87613261934802,35.46903436431205,-37.70973837824573
0,-0.7436851043620177,-2.857203284484678,-3.6748817338384097,5.675160161490539,-7.899659613353554,19.952629795850832,-22.254019407075425,-39.37845903654571,-13.212113513993929,-29.4136373534403,53.64388239867179,21.552261794217962,38.29765354888101,-42.26176813732837
0,0.8640501814574583,-1.730377120821627,2.7471019766219014,0.6647120211208408,0.6531121956970771,-7.565365642626214,4.6977995758847,23.765771508097156,20.867281222257247,12.927981116769914,-38.56128763078757,-15.232120960094615,-23.338891292092576,12.157908969479797
0,-1.0464711442247223,-3.3937694308187223,-2.976264069222,6.434785077644423,-6.500703282403972,14.784090060047106,-22.561282446274145,-36.6386957654836,-10.18268657497607,-30.117724749820724,53.816078353856945,23.60044451106924,38.36526941935346,-43.43220811163643
0,0.5422345721792478,-3.1362052904611195,-0.7337836730826846,3.645980783337017,-5.449592415812686,8.029085753453,-19.015166709907575,-28.68759194527246,-13.496199057235174,-32.87283484946825,52.4523867572966,20.218425263170875,29.721402457496943,-27.588564115575867
0,-1.2343671202130229,-3.5869370434045353,-4.01574155692881,6.894079573425061,-10.715728409053321,25.256178583535217,-25.688811689968283,-42.22911545346626,-13.102847666932433,-34.93594925422504,59.33985944769002,23.389616045180478,39.662321011751466,-49.2747658566645
0,-0.650251846401287,-3.0654063471399327,-2.556570184737218,3.59349266201489,-7.36161781964069,18.03029361218251,-21.71664579035178,-33.78900769449365,-13.77876475264168,-32.820131441244,54.38728548031987,21.690107523613996,32.7177991811146,-38.80409262226278
2,0.33803744770978095,-6.988399944139652,-6.895470556987477,2.987678698975506,-13.922782918809439,26.434426926150746,-30.255054722240217,-38.66205900832713,-18.329378791049816,-36.580786600541835,59.62846783092383,18.483169907879187,36.788131956606875,-44.13654582424827
0,-0.13497627965248005,-2.077881664408543,-0.5843409746538066,3.8547819254175044,-3.9993147348491283,5.8065212973023925,-13.749592880048201,-25.396633031795645,-15.447283088664719,-26.749632134993778,45.05026414826127,18.181904755853665,24.858666970791862,-21.67959465133262
0,0.8551259569265338,-1.1438877221534742,2.284238999007604,-0.6338150157531723,2.963019310382118,-10.127098301774037,9.075505593752284,37.06792506260999,23.563579263219292,15.34521973274043,-48.5372397826329,-18.035981259919705,-20.674297162522873,29.827429275863857
0,-0.667356179820854,-4.024020087331958,-3.8070556528790567,5.1011614149211315,-10.963328616081201,23.331220190701586,-28.41288158094592,-39.21714299194698,-13.078305241383779,-35.53034853682205,57.81239251600205,19.3494411587686,36.028457582284396,-44.33902969135968
1,0.2131143012960905,-3.9660189973044133,-3.7063865238580647,5.514518030112267,-8.584190479959535,19.700159432400913,-24.716736467783697,-38.89952113304109,-12.955834381573023,-34.503578382176215,55.47298949978215,21.42006520209804,36.922755222103866,-43.771372838159415
0,-1.7046169630679269,-3.040644071601468,-4.961389033717148,7.808466241268633,-10.987869369160153,27.12242582038904,-25.384501804113942,-44.471813098457865,-12.632769714412055,-31.694742842236053,54.37297079570706,23.349047435876038,41.3533602530794,-51.211777341740515
2,1.180707346447692,-5.171629596277551,-6.5879959787264735,3.940071661715518,-14.20918642546639,24.827614402425226,-27.135898273005452,-40.86678839303677,-13.743602512673952,-37.52934547823801,58.293139575018465,19.764955900856396,37.7025652022426,-42.17596504992308
0,-2.1827942597215277,-3.010572644200553,-4.32326888884164,7.72635286347531,-9.570513429192602,25.326563286011115,-23.481148647005718,-43.197646524222975,-13.002983214213465,-31.27497982691536,55.1501256346777,21.85522121049833,38.714267742267715,-50.91129483459693
1,-0.5028779867188272,-5.709664135017597,-6.320961022988402,4.459528094330102,-12.224178100385362,25.512068338107856,-29.297548007477754,-38.08196185302023,-13.635166047708458,-33.930704672167074,58.28979760919372,17.87353127868146,38.72097775461316,-46.85340181773941
0,-0.3632139538908645,-3.586778461796785,-3.9995348060083256,4.923187338885041,-10.790665223484687,20.544555993486036,-26.347115584464284,-40.655488848132684,-14.599875102892877,-34.966243440931414,55.62593664476134,20.072904308499826,33.773064447315726,-44.10288827003873
0,0.7290131977413962,-1.8908415412507107,0.634139838414663,0.9164950370280974,-2.1238638388481372,0.9027331858343342,-9.42882981014424,-13.63431155469948,-23.40755729609345,-19.833074386534832,37.65198953041556,13.258792959846868,17.806982946259836,-1.6191850183298826
0,2.219210861229503,-0.3401110615995746,4.3751130071766715,-2.245593611667966,2.5044032406869956,-14.919280486510075,9.449860758279998,36.74651057875249,22.916845511641696,10.423189465221338,-46.380738576872005,-18.97030534136503,-24.886870822018132,36.99694620024196
0,-1.1765850850709008,-4.8395238525192354,-7.375115057214442,7.87007493399527,-16.90954069312274,29.207509939426647,-27.602611858067828,-48.680241941646266,-9.407961965153262,-29.96014958211278,59.95833907879569,17.772229033276922,44.00867182208063,-52.86879078823797
0,0.84530015664544,-1.531512362239607,0.33881194267439574,3.282413593413863,-1.8487036743140826,-0.8836494181172094,-5.1206561811463605,-8.251695737870442,-13.786038251081212,-14.191044492848354,27.106979820046128,10.163611126363058,24.826511630064687,2.2844811862650363
2,1.6537524804016481,-4.148489576963747,-2.374555145580974,-0.6417050607968343,-6.073373611112444,11.409443245722215,-20.318990753663048,-25.007599870983007,-18.766339449922025,-37.861297081946574,51.84811037728644,17.56577889390691,27.19236781705953,-22.117369688385118
2,1.2587523532536242,-5.637287505502371,-4.720945844828112,2.1738789110225163,-11.528410626265538,23.288419001295154,-26.771909862106057,-33.48962138292236,-18.214285394676093,-40.26483905793487,56.96008161308325,18.394711707369904,33.17841269485289,-35.758896397933476
0,-0.15740554827384778,-1.6980375568348829,-1.2526445630438992,3.889182470496513,-4.6149211147400715,9.35773692133993,-16.817319475062547,-31.499502639404184,-12.011133912162853,-27.467955097679265,49.246590987706696,22.444614185523807,31.818666948792757,-29.439183697650243
0,-0.5280835163200408,-3.088459981936217,-2.115026735344745,4.480404505075845,-7.720415367265758,15.971098267836108,-23.009297865959226,-33.755162547610986,-13.35784475157836,-35.52087661656875,54.25240110665831,22.639749065932683,33.955538134008926,-40.21766906572056
0,-0.4796042743877814,-2.4868197808003556,-0.43773457125004644,4.059230295593906,-5.116715303304161,9.393119708474057,-17.644475523909545,-29.359259458027445,-11.284142697178984,-32.8326107070701,50.122036030059014,23.234627982604422,31.138645014680556,-30.119387377403264
0,-0.9983331628266692,-4.180296788554019,-3.4082008002095683,5.808806714849271,-9.241047127586938,23.067306486057184,-25.783302824346396,-37.93424163013486,-11.283330235928876,-35.08197330018686,56.77729273755019,21.43870272592695,35.99503397199958,-45.98369933690429
0,-1.9881096597988508,-5.269943882544449,-6.781860091190629,7.293014337355647,-16.208970443373314,27.886731734096188,-28.786717187164918,-43.617796734800365,-12.520869376059766,-31.302099780393075,58.53922894482747,20.325666909617745,41.67767104320409,-54.85010489344146
0,-2.1336252025220817,-2.036675523707895,-3.2465202040714125,8.904059186722565,-9.540088971113246,24.083858772677335,-25.506793869677878,-43.83227927444959,-12.59880258996586,-31.542743468799383,55.0772880209319,25.554883896440124,38.23752856366615,-52.04378868248115
0,0.06324488328122702,-3.1515943209103874,-2.3082541617409937,3.6860875731339826,-7.170047603422994,13.616265407452369,-22.35891916368823,-36.09824024832209,-14.32956744490629,-33.76595832306597,56.9634424916002,20.4810659348356,34.116500205027414,-36.92676656675293
0,-0.8667000900857134,-2.9662068783351443,-2.0376389864903377,5.265550328119707,-6.220964222188831,13.404057112174893,-20.265296868742976,-34.63178765157387,-8.683310276325624,-33.36785249529941,52.366136643074206,24.184576916406098,33.066240522069116,-34.05126661264403
2,0.8139111003438335,-7.035295146142975,-7.181509256605289,1.4031130917767272,-12.882748836328624,25.347148469102702,-26.952920538944127,-33.45937006376081,-17.59103052657447,-37.915885955736705,59.173739227380416,15.867412784440672,33.315722541530825,-41.34278211104205
0,-0.5814943732768464,-3.8151226211963087,-2.620554082140754,6.216484707329242,-9.636449996803433,21.233476048645507,-25.674188373829125,-37.82973060766637,-11.868087052158087,-36.62626279590524,58.029805956260134,24.559174753597972,34.19726321181285,-43.43168680071
2,2.2049322529156274,-5.3080127665158345,-3.482599504364985,-0.05279016783627222,-7.253421047315752,14.989123260636923,-24.777618505335415,-27.43609510570307,-18.01058660867686,-38.24855828233016,56.09827411864772,19.03846800768191,30.039438249517776,-26.54390357092192
0,-0.4096360569736018,-3.071142535215879,-1.2978607489744718,4.306236309677418,-7.016747168209794,13.798470737157679,-23.09793555432269,-33.03147774605927,-12.401746043019386,-34.57805956167959,54.58887596304528,24.216848511114254,31.451013419697727,-36.610436112276346
1,-0.24605493664096734,-3.7830693285624597,-3.5625774488017017,2.303179595434867,-6.179198066686728,15.173022778571477,-20.99211078979364,-29.70212596360951,-14.323526417809044,-32.28544380026191,51.8752570544633,19.50193174615149,31.81174485105553,-33.97890715482106
0,0.6362929556489497,-1.5020331874302966,1.8375008694093156,0.674732098165724,-1.4530672556727073,0.3008539231058318,-6.9579321570663994,-4.651123295387224,-12.868891099304664,-11.633022394328266,25.072909341535187,5.220597620314861,24.861757376824354,0.21470616590545077
0,0.989185502981632,-1.5031517175721891,2.324523079624741,2.0104113158896824,1.0626915853593573,-8.283512652637057,5.518877848666506,23.083663104310766,23.778488987652768,12.815164073974955,-38.554624964061986,-13.923391914831464,-20.42127196032102,13.52069908871668
1,0.9045566553228533,-3.4967132466021003,-2.7891907338754063,2.385176634022878,-7.768465504012525,14.641984360030301,-21.890241521903754,-32.96470534353849,-13.286149776729594,-37.08843483401808,54.32927613192158,20.282380781152124,31.232344705221795,-33.49338438916896
1,1.38366351134409,-1.9802762958708005,-1.3359157767356917,-0.34498440549301934,-1.3036950666759735,-0.05743655345463816,-4.353336588285027,-2.935926971372984,-8.590693538647006,-6.708212090530836,14.648623582635079,-5.358976293204719,41.6428528584017,17.11900281966888
1,1.6519599968138112,-4.5263685702237755,-0.8864971460996591,0.6180814499173812,-4.895690337082817,7.124187695594156,-18.575378962356563,-18.564808180833104,-18.120563938706994,-34.29100051246111,51.0279796538309,19.066598892013953,24.968739954091966,-17.143676151160054
0,0.5400993164045137,-2.0450981191332476,0.5155483213055152,1.423211986095069,-3.532287410460535,4.362147931437072,-11.074121015997354,-18.24197146131238,-21.524047155454518,-24.324051296825672,42.20588264696996,17.524174319125397,21.881400891558744,-11.78822661421669
0,0.02409917711262366,-1.0483934839487405,-0.7879886233631435,5.269437252732667,-4.729381580857307,11.057841101438111,-16.68246979704576,-35.14949126875531,-8.126889665646981,-28.980865912279754,49.15132953361067,25.586737885095086,31.064966846497594,-30.1383637071432
0,0.008347047074882874,-0.9223717832442568,0.353507689558892,3.3135737541896035,-1.404094575036725,-0.10682121625036167,-4.986944798729718,-8.902312892577942,-12.556243459503712,-15.372591304278627,27.312937910675796,12.58469136995349,25.224499749800117,2.2295165996979
0,-0.07033942665349735,-3.637789237206367,-1.671927092895181,3.194219413195076,-5.819791247709629,12.623454940875428,-19.319368460115523,-29.335659300073182,-11.769442656962323,-33.06011001757401,56.104244324067935,21.771518779256255,32.99902440003291,-33.41505278765497
0,-1.6873376745470434,-3.126670381238276,-3.92284646047675,7.7776515375598265,-10.17470138498593,24.697287562275275,-25.79953087978535,-44.163405891708564,-12.458201798836948,-33.5592252092258,56.936887938105805,23.935845871351535,38.47874719127632,-51.126495794457206
0,0.11072315685958578,-0.7909113360946929,0.8376146960214879,2.201545552168118,-1.141367320267161,0.7720578621557801,-3.694917667443792,-4.9818770887942065,-6.386265437415594,-14.074360327734746,21.777275856403946,8.138095695966017,22.532794460469784,7.744607690324056
0,-1.945813971126554,-2.4018720641177596,-1.6237048675596815,5.260183313195849,-5.258912142789831,12.004237823781903,-21.952388882747044,-32.69411409156974,-10.403974581290726,-30.630722773144825,49.32389308107421,24.19865604578408,33.00768301693402,-38.79660806773879
1,-0.3845994551250549,-4.017038766916498,-5.157199371541159,4.544179198761401,-10.56467958869043,26.14944637885817,-24.696704187038584,-39.099515716347696,-16.592431521962574,-35.10552975559194,58.68901734970337,19.811384036623217,36.061056556521784,-45.127653240843344
0,0.7135650678080875,-2.1436656183456644,-0.46570785956915106,2.9698410378710576,-5.524624219074574,8.773218964550269,-16.29059392215157,-30.935959085716096,-14.226617898650442,-31.866591881666356,52.815688266102946,21.88607843053592,29.922680105046744,-24.350197050368585
1,1.2502201626941976,-3.991219465510892,-2.002299066024071,-0.3627504330978617,-6.676518182895691,11.369876922120397,-21.94821680068782,-26.455432130999373,-16.698891567444246,-37.26117556404045,53.980821925234075,18.31707833407424,27.02244420550424,-25.596127971818863
0,0.8973982896858627,-1.5697435697259063,1.655612084441124,-0.4834709864334341,-0.025882147209607187,-4.118430302595123,0.8629197005232908,13.92994142105426,15.89509920955333,10.425354124766818,-32.47430145891373,-14.274692743424229,-24.676895437174352,0.22379933183550388
0,-0.8616743836872922,-2.761193646948781,-1.745069758218246,5.430425298492057,-5.514316637883877,11.581245156976856,-19.48101201331765,-31.51773993144382,-10.04900679266839,-31.654797120993464,51.83399982424257,22.69873635625331,35.70873696822413,-38.00431951625723
0,-1.7422488412767674,-2.877210692316848,-2.4802111068057964,5.516783027300218,-5.911881522775028,15.030295729696428,-21.379456971461344,-34.20177293596314,-11.04603100543186,-30.966363962129844,51.1790923942865,23.324156381943897,35.648216112371955,-39.59686626071041
1,0.1695628029296572,-3.9286630568009895,-3.168235235547921,2.672069922829951,-7.109561104564046,15.291068936886488,-22.164612582125084,-32.4105869334117,-14.017094432550815,-33.57530031716727,53.1807450587779,20.63234742408503,31.830085987757595,-34.9006982584704
0,-0.4879687027594258,-3.048619948514487,-1.6881615173355897,2.0450426515335507,-5.6242735735217195,9.934338037944991,-20.937771559309205,-28.781585908835517,-12.51278254565622,-31.932632602818956,52.39634681307316,22.497436595633154,27.805132268169668,-33.05021907867243
0,-0.5110112836599903,-1.8469448010727578,-0.9489125720391469,3.560984763924177,-3.722221057074516,8.680464187983198,-16.232760510140412,-26.44213727982478,-12.176507282490126,-28.02715932191082,48.10821501374247,22.429643381673035,29.914866533944824,-28.40986767731097
0,0.5436804787567017,0.9254064255553993,4.068506145219158,1.8828074222473083,3.3517350183986707,-11.712300117974763,12.957031465949033,31.543969702077998,28.38613313253718,15.374291736808836,-51.41913424213264,-13.15832020953672,-18.47536852482499,30.83774624226189
0,-0.9512704250034455,-4.3189566965773505,-4.198799542137755,5.982641345486261,-11.209353595392873,22.74937879006334,-25.699198433320635,-41.76893038194214,-13.29017908081434,-35.1242335292532,57.80644480642529,20.92701275081468,36.225696082742196,-46.75085457282687
0,-0.23796552819707573,-1.954034721242938,-0.2982663150917319,2.7179906525197115,-4.443283804304124,7.8832393883669765,-16.48470769305724,-23.115248254925504,-16.302549012563496,-29.47684080408327,46.7465854293548,21.94674060822533,26.264994173747713,-24.59167888171084
1,-0.578627149434606,-5.04428213390971,-4.852890631498924,5.956700187415741,-12.956268032919152,23.85600112555969,-28.241601957326754,-39.29587152561848,-12.772851507898592,-36.080417126742795,58.09375053551845,20.71999100370217,36.069606807916095,-45.74028867758937
0,-0.13968272195618697,-1.664280029604539,0.5189145416130587,2.4351699630825343,-2.033873026931597,2.414813095227968,-8.69970749931144,-15.678123669087602,-19.057517197823376,-18.77494985954525,38.182325930941325,15.64440843691222,21.922018262713372,-6.583041210059575
0,-0.5868914498143633,-2.3605923631034536,-1.3791856273985423,3.5863706151011905,-5.229311782391562,10.377857080090884,-18.309415385512423,-30.849151206639274,-13.581812923712517,-31.185420761837616,51.95430882714339,21.555762292527127,31.643666221221896,-33.26283986963956
