a,b,c,d,k,e,f,g,i,h,j,l,m,n,p,s,o,u,q,r,t,v
1,3.8200349727728025,0.5667251750511981,-1.5768852805087554,-6.3007971065288775,4.1016543389499684,1.0449265332985376,-4.069180133349201,5.477996844035231,-14.344123816174967,2.852269064054563,-4.700351723097576,-24.823078243925227,1.327334744681833,-15.698802452760582,28.207110279882738,22.40563046699271,0.3148383445243702,28.378136594992505,24.897471783076128,-5.842847664200086,-8.075499411829675
1,3.7742768032932643,0.9459677997025631,0.6023757054524008,-5.03139364384871,5.988771331940035,6.363335440128102,-16.850141860063772,2.7933236907438146,-14.905887088394365,3.720845150157161,-13.346245884781041,-35.39110902151958,5.850359372760302,-15.544196846950937,28.752260705183556,29.36451855022373,3.7739258019889506,37.003246241788354,23.764483191373838,-5.881648122955252,9.13788203160808
2,8.067384842924422,0.4183502699117023,-1.1393683974995017,-13.039751005517905,4.89914362858598,-0.5346362859755391,-1.477010495451006,4.7046772130198695,-51.58937182770672,0.8992673893116463,0.05218009396780321,-17.40460380829839,-3.8604478719212714,-14.684128194858609,64.57488463357511,22.79690993127285,-1.0829269008154219,26.51056186708543,27.54322450254879,-6.231412408857001,-23.102882469118597
1,4.399475341774215,-0.5129381507847428,-1.4212351023417147,-7.775777730306192,3.798704118903949,1.392109693075425,-3.0273796999030944,3.8233142109113345,-18.924300766637867,2.7321677209668582,-3.6421327794803693,-22.335273491865404,3.103102433110296,-17.219341890536587,31.69198092082479,23.77652903967807,2.655048238289021,28.191827498879654,24.75987757329193,-5.889831227782083,-7.714004101960782
2,8.308868668296093,-0.05464416982451059,-1.6225071415357712,-15.081055191682832,6.787606861929347,0.4171184693253,-1.0754085723672988,5.902732636577416,-53.24886694103427,5.363512845513542,-1.979089358360175,-19.82390570105122,-1.1095790863843207,-17.870175335399054,89.18491790890039,25.12096742256368,-0.38756348737428814,25.322913712287367,25.5670883746378,-4.17870552586814,-18.362721241729716
2,9.72987281285321,1.641529667539599,-0.1344790193196418,-17.45633585938158,4.714788216894616,-3.578085212014587,1.7247608379698476,5.71324380940957,-70.13493451434096,4.199970430273998,1.5084750195161336,-11.401575382748637,-3.3569520637471046,-12.822215812733297,101.06418575120388,21.38879804898753,-3.503699714069648,26.36997029238882,21.13040419609461,-6.291164656903547,-34.96656246271763
2,7.723521914695492,1.643387043386014,-0.25291731686599006,-12.404240468475368,5.5334128271160825,1.2545575521128156,-4.431346668587985,3.08847274117998,-47.94324642102138,0.23823299663057995,-4.818302955745193,-26.04843993082307,-1.747808015410325,-13.227131908393183,56.18824818885316,22.80908555785442,2.6954091970868106,27.60515102145139,22.435514048357174,-1.9078387008788935,-7.7433562137380925
1,4.35187394684625,0.30704857119234663,1.2935006938220965,-7.48293204487621,6.136073100363887,5.8236223008482,-13.293249638673268,1.5637976597690275,-19.84519458837242,4.340724516595571,-14.39440664522153,-36.91964242133739,4.707234645797694,-14.613772045481548,36.059547117152256,28.426176589766584,4.0125759960098755,36.747302231146385,24.30711595302176,-5.359418564436326,11.73959049126257
1,5.847857474452832,0.24127315394692184,-2.6134753694753474,-9.457738769400052,5.479647972924422,0.6047950047164612,-2.594971968122641,4.492012110073494,-30.793316360381233,4.568086774562376,-5.828107901476186,-25.111258514538324,2.297048435801185,-18.115378162129453,54.56533034015358,24.5969808117853,3.711569091941152,27.747148150354,23.987946414180886,-4.419824060281701,-5.5866230796232355
0,-0.0532734228207537,-1.4566457142493074,0.2648088558674178,1.2661069422659632,4.591289755083714,8.733486020868632,-17.74091606700193,0.8961574956228557,0.6789630796572081,2.037480563503165,-13.13145150312218,-20.44867720940781,5.285642014251165,-3.2895925288407506,4.212742231333076,24.731349996324308,4.100764969588214,8.108028520166645,6.603551401507852,-3.202148410966532,19.54878953595381
0,-0.7282180588100818,0.10934602747448137,-0.7988790956507132,-0.32509991354672657,2.5126207687710735,7.488266781053108,-18.156231417580877,2.5935611191281893,-0.9352722041478183,3.206613503862692,-13.736111700277787,-22.272978198745616,7.596422735845441,-4.59486538484406,11.636132202797043,21.78107536763415,-1.2871631535714647,9.894977795649101,10.803228202569352,-4.115872824066136,2.200486646661002
0,-0.5671928058077527,-0.7627122671184754,3.559408420529415,0.504229386951538,2.6491259090833843,10.957940748020572,-19.54417917275093,0.6189007121394605,-0.07361781575220328,1.1808906730415434,-13.67867849068781,-24.707437726475675,5.370146076388957,-0.9362493313902976,0.4141827766473734,21.260159891402967,-5.137485666081193,7.827137226548439,2.854773498770501,-5.66178188008329,5.988946351337947
2,9.694359135570085,3.215796210505576,-0.6747232758337427,-17.081022953041437,6.916811701888441,-1.628960623306245,-3.7500935295284,5.6962056788009,-68.46608115928524,3.7027430849442644,-5.532857667046352,-26.0098835285011,-2.2817409240506907,-14.201648273517877,95.8314026819187,23.215925353712564,-1.4902941391029676,27.205432673419434,12.87250726204686,-4.111712942073935,-17.779233235143472
2,8.128378905931534,1.902652459412358,-0.31555603766405294,-15.022797008155852,5.525846798126789,-0.9547926568811825,-3.9388090044316155,4.440119713250856,-52.085649557764015,0.9251766873998499,-3.7927819472373927,-21.56748256931991,-2.572084130662965,-14.317778687025827,62.39223411403648,23.597196286215876,0.7594047183806403,27.494572496217824,23.791270807288058,-3.9541774331334794,-12.463667926489205
2,8.836258475926522,2.0719731541744717,-1.6280898129579184,-15.036076537575234,2.245900988893859,-6.020438903956843,6.1593850285399485,4.142580250293281,-60.36794487566856,1.5180094041446457,10.027650547997176,2.8480631692303144,1.5749186299325684,-15.087194590821625,75.7394599104575,-7.037886150651638,-1.5594069632089882,29.543482914368887,21.247925553042645,-5.10167934394088,-42.11551486052845
0,0.3003581150035639,0.854096921322893,0.16953651499262423,-1.0034313842114748,5.584559341892818,11.048895630433268,-24.155458511450625,2.611376117071782,1.268785032620532,0.8493563793344898,-13.127405294675372,-20.235837537351287,5.287268040241665,-1.7715809283253965,0.47162680552645053,27.87541919560033,-1.2982233874732094,10.606337047676385,4.25155343752261,-3.993966679963756,12.245551574607045
0,-0.1717844258580259,1.3462229170201871,0.28806892847162613,-0.6492116443934453,4.26488233648886,8.527838605199538,-21.252373080972408,2.9336595139373625,-0.28157768341278994,1.6483639138899555,-13.308377330617517,-21.552195985427424,4.376297713249927,-2.9120657351673436,2.0888291833700956,24.843113707277222,-0.7436526973147697,8.632555971874389,4.460704753179114,-5.433192742552806,10.790437969472528
2,8.374699015992045,1.7188333534330469,-1.5988748245060183,-14.394452918810417,2.260062757097759,-6.380481277653439,8.624889506646635,3.619781582988657,-52.89348466038365,0.9685499693622641,10.425654555527446,3.9030560366038127,1.0978195973655878,-14.821602583617672,68.11331545399787,-6.24517021903959,0.5036449551836892,35.124766794504865,24.829085037184978,-4.965920184663186,-41.57126958240841
1,4.371620276225966,-0.6929318697094708,-0.7363080007610218,-7.778155955998572,3.8039873223187324,2.8267619204300094,-5.695459303105344,3.549348528940706,-16.771846781788803,3.481671484588862,-8.91082148891931,-33.202605517383574,3.307806461738063,-17.148654555166466,34.94360121356877,22.020639841434082,3.78488676728295,31.26664018976857,24.217692189549005,-6.35778747027773,0.8938722003207056
0,2.368811139691346,-1.016503285915192,0.9861152143747368,-3.5246808590704397,5.7393072455136505,9.021094613017699,-18.49867104043705,5.500535691124619,-7.610290919103322,5.273529345774164,-14.386091048211867,-37.15164571829105,6.30160966987516,-15.282404701876303,29.233263553154828,28.668813067498505,0.19114606133873685,28.4550576813172,23.75333388852081,-4.6013715845704,5.395730299671673
2,7.984648510265725,1.2856584081818725,0.27050780078904013,-14.371761336394894,6.471697926687006,1.7022660102811606,-4.887040390911016,5.201849286292806,-51.39326944739718,3.2134062766653084,-5.53036475687192,-27.096527480727246,-0.09786412695501112,-16.329027330808348,71.30376292786718,25.63777498024343,-0.6209282240554965,29.34915772497449,24.934462899821447,-6.390290968983364,-10.324174148237294
1,4.234903212646469,1.2519734889370628,-1.4480094179833822,-7.949329868431582,1.899618603536644,-1.3623129867845536,-3.566892487492781,4.614979483749316,-19.43293931867378,3.458558977114621,-4.240622630610568,-21.4500404062824,0.7491273610644205,-16.291480817435172,33.71076303241379,19.220207673231094,-0.4460887815961454,28.630763418231577,22.878367134324506,-6.713381970447652,-13.940382963038045
0,0.23833767869053252,0.6596361845473078,0.5698504656866249,1.0260346796788642,7.393443794035958,15.812119712743492,-22.337585491995775,2.3286038300171756,-0.9910834491030523,3.048284164864555,-15.423748296525453,-25.00967415389061,6.319939444536333,-4.723887645221088,8.037438805191487,31.919496133961527,3.302640320260628,9.129934769364569,8.483853866922502,-7.55295547316542,16.758113938975722
1,4.843394406945856,0.7415690782918372,-2.393485092085493,-6.225921482875835,5.617130388069347,4.255492077343991,-12.663712325719967,3.2585398110735597,-22.883874824319935,2.7437765387144584,-12.612335501044727,-35.69452605137704,3.7870546225539017,-18.148461119368417,32.02067462284583,25.3627880229127,4.903947751981676,39.392522084473256,24.891588228774012,-4.468192312338046,9.393377873939896
2,8.179218058776653,1.9632877968602553,-1.9779071920818758,-13.116252468817994,1.7716677601152857,-6.747584354034446,6.547451251698155,8.093612258664434,-51.962882545283065,3.5063139504983605,7.943494550436829,-0.0837449693328377,0.6615175232760935,-15.307548874202544,75.7722622142526,-3.3331903087917767,-6.701284843252083,29.403547428379127,22.915569507976013,-5.0444437420475206,-52.13026986238457
0,-2.0246732581307048,0.4054146703831417,1.2639748084129274,-2.832197463172307,3.5833585495685862,10.441571559118945,-23.212665512228984,2.3276306157053432,-4.781035401557689,2.2553723954546725,-16.10270109669205,-31.247512958745453,7.516273525246234,-8.530010240545284,11.898784022145888,24.52933959500215,1.9931342558193463,17.17679704775859,18.742709721618766,-4.879334163481359,14.06514613577804
2,7.8400206371497,1.5765900055211648,-0.10546220487431668,-14.52013209012248,4.633696735340199,-1.4664287962975826,0.14273855982602335,6.842900235290096,-47.69295170261791,4.058309871850605,0.39518906409029475,-16.07600636000286,-3.6482419465915688,-12.841784081226773,74.22845966743918,21.08804426474894,-3.500659383752597,24.63730149488963,20.98391816229004,-5.443232824715708,-29.04793001265803
2,8.38296323291527,2.4564682165990357,-2.388876167582623,-15.44676991213944,4.585336652449046,-2.8203548271265624,2.031045252008478,4.605934690942593,-52.852868805463075,1.6517646617699724,2.7984564977575372,-11.779576729978038,-2.2466589501069554,-15.265677204473059,68.20309783680335,20.71380777475096,0.5701129001729984,25.06472461507213,20.29605596441732,-4.321347127206922,-26.11375290214423
0,1.0302114115424477,0.5458911065151184,1.0942284727330294,-1.1048467529946042,4.7605592044280804,8.726506057153694,-20.06538337738108,0.7565718424933507,-2.0915227100306772,3.6312528729152023,-14.96213565283002,-25.18359370032085,6.135000355357388,-4.274457996941462,13.181095277056688,27.38918211994009,3.550506455545964,10.977728106707719,10.631246304763344,-4.2197117843162255,12.81816837598884
0,1.4704530487728267,1.4244936666713917,0.56885904174257,-1.9621222556992701,5.343449069432456,9.654429611277033,-23.116870361018798,2.3859370225255625,-2.633367150495336,2.771215922207496,-15.223327454037246,-26.820518050438814,3.9369719118423685,-6.099899792581986,9.25860443016917,26.283899433589973,3.04300610087737,14.326073215728474,10.197225350598032,-5.114609106686505,12.74941440876872
2,9.270514340852522,0.6328780682622128,-0.8760363246841466,-14.709622304994758,4.9352112650272595,-2.637153772202295,2.960944701331782,5.420290788661571,-63.640376439635716,2.109900380301313,3.917528944784628,-8.558896770932904,0.4707359859200855,-14.92884675418113,81.70228189258974,20.551405524342847,0.15713153147500725,25.25715156679904,27.745849741103516,-3.352261157756108,-31.684068815990813
1,3.4108450877637875,1.451886530667008,0.3618286127242381,-4.612602989209604,2.106904342022502,1.7645124574328355,-9.700104259091436,3.228096630032224,-13.198919866503052,0.5128531112733103,-11.09906696652505,-31.31710473038394,2.928722560702324,-12.954836327422624,13.120440005966497,18.114506257105027,-0.7863536222846281,38.71791056020323,18.936627081472157,-5.5681240356929065,-4.441201996401683
1,5.8595077592839555,-0.18883569098163577,-2.1404017031504665,-9.228746070024838,5.955948069067697,1.6987485200640906,-3.1395701905233793,3.8930188539480626,-32.18096398334346,4.079790561531102,-4.529497914722269,-24.217600966261696,3.736949236294368,-17.82992100862032,51.40431629163735,27.00307844248442,5.199577736882466,27.72246199956687,23.73004062983785,-5.149263652609937,-2.978092069696418
0,0.04503550237460286,1.5402235960842339,-0.05981411057280135,0.7582413241864645,4.961818716426693,8.507931055032921,-21.99724224083934,1.3290202445596822,0.31591044558593084,0.5099321824751406,-13.03060754755214,-19.50287909089007,5.851566950710689,-2.5517343679573936,-1.2559463455664046,25.892359392626712,4.225928360520164,10.174270943010521,2.371910064183419,-3.6535448319911072,26.54302057788287
2,8.936944437003325,1.5489999697577757,-0.9103069248167162,-16.722156968801333,4.811747737536733,-1.6782891992281765,-1.7546490502360346,6.337289823631646,-60.03937214043444,1.3844891360670704,-1.2498385337225912,-17.701005192623615,-2.6195009437487955,-13.30025004955778,74.43769982853125,18.771814750786042,-3.9816397768766194,25.16120691123026,22.759431389984588,-4.934458865837356,-29.6643412293953
1,2.952897967465042,2.033051977106597,0.7162485486802981,-4.025905966896554,3.37088794596052,4.438526611593767,-13.65442629235954,5.281761984853502,-10.011499061880162,3.1413395255521683,-12.936884745833565,-37.48941912435002,3.760122625904025,-13.063178440399415,20.046027972882307,24.332741459219715,-3.252275131904545,39.09824518624271,18.448582010517065,-3.892840852156074,-5.652520108408961
2,9.071505485334427,4.389253507143145,-0.24370041026878841,-17.61925467774359,6.503862144061376,-3.5440198872801205,-0.998988107468628,5.367957001496624,-62.970428125310214,5.5699623784666725,-0.8848469895041065,-15.910136917066229,-1.7874217151044478,-14.938547900434807,98.17435892510312,25.154908769925164,-0.42732086793035007,24.947688682723857,-1.502849166523474,-5.320846195794165,-6.839704992480773
0,1.1530418297949934,0.06248291887388014,0.09417631646709716,-2.1542930918281433,6.49255162328792,12.129096486632877,-20.944861128138363,1.0001574600837737,-3.9539540433734244,1.4982207108732684,-14.348687713746404,-30.03809284638103,7.956396446427114,-9.67600997306056,3.425771149805386,31.287398923976802,11.141349125723703,16.738668858463377,24.300314415244195,-4.95408314882257,27.882281957207706
1,4.494708413903375,-0.21784500046558075,-1.2752000914741566,-6.612887366170291,5.277168994064767,4.403953991928969,-8.693338535485966,2.9170643398478324,-18.323045092209416,1.878900987381093,-9.988859277447078,-36.02411286010535,4.758780445921463,-14.262640657614845,26.294382622233506,24.631974449096834,3.4051379020746317,38.256618555653965,24.20587702989059,-6.806642910523135,4.83987504120973
2,8.471494940531151,2.4630040121467807,-0.2187658494528556,-15.35942492099678,4.779950658253729,-1.7786895314495772,-0.5452691947342696,5.957585234661708,-53.542121619695685,-0.29756509653647933,1.7973287471020443,-13.666340641755308,-3.7904090957572723,-12.553696485009322,65.3958431387801,20.748645998261395,-4.948412778501078,25.25148485424902,17.986066434998644,-6.096114617091581,-33.24762089309915
0,1.3344475297410843,-1.446094852487396,2.2019888901665277,-0.18206909925943804,1.7788050447207728,5.542984741722722,-11.916517531420228,1.7668630484420726,-3.04577243735282,1.856306926351676,-14.625968341249056,-25.166065316411704,4.4585025624260215,-7.189055208415149,6.051301783221245,19.83428528926607,-2.500309295838021,15.759247283108637,12.866101477870899,-4.696360020543749,-5.350765943707127
0,0.34972603126741014,0.7561192312072473,-2.4956860131644674,-1.8502653434864307,4.021770896900891,6.081284718636385,-14.55861517674022,2.4947688630026814,-2.4578070513935875,3.8194384579424874,-12.690832299937952,-23.560578352255234,6.739115081574863,-8.810580276321566,13.865595036334025,24.721463800058466,6.881644897912416,13.431578528633985,19.04127755655721,-4.622133128302354,17.231970544640742
2,7.730334992015749,0.32566126806524687,-1.1650386633908993,-12.761165668748518,5.761759632864427,-1.4423348972021426,2.1478848098248,6.675385795616052,-49.30889343086786,3.949527114281494,1.736877424430538,-15.649505897667336,-0.8046319273583306,-16.41973169747836,70.95077125196394,25.311060077440406,-2.324301934940418,24.8518936548808,23.161330300730256,-4.538908618598137,-29.596672545067058
0,0.4394748564629574,0.3922457384557736,0.21293640047110665,0.22359079782676106,4.577747152265274,8.334448638968377,-19.83433837955622,1.8725317386103737,-3.8249194346333297,2.9945367724377823,-13.500144837706097,-27.824458719935368,5.260374028718176,-9.088052883004018,7.894096519843333,25.0455180682967,6.179867494869518,16.581757839682517,21.451068440955606,-4.380027698164902,17.60728542989599
1,4.799947028377469,0.9386827757433857,-0.18391473592755886,-7.259931825464418,4.9540503099683795,3.879471677858133,-11.910659051402217,3.7585091949931493,-22.143385181769933,3.3067605925289265,-13.391881202044566,-35.83818523866174,5.3834771416775755,-14.689068179770151,35.34103343568066,25.011742163838626,1.6377406859519508,37.22573720017014,25.018040071705222,-4.55749861059055,3.956067224755566
0,-0.2828823088666308,-1.0800082204560337,0.8379181693620602,1.1357337311745168,4.251073747560032,9.39818451322973,-17.84201669517308,3.8548805866412934,0.22650478376166694,1.283129225085415,-13.864580544728918,-21.927110623199894,6.158399025536892,-2.5816295105402847,0.48457834930331495,25.00732441796357,-2.4885385464669696,8.286521675033116,5.030713026850931,-4.561722102428644,9.781226821032194
0,1.1491515730020718,-1.0952476270393339,0.913410118478883,-0.9231983115286346,4.47948045161469,8.448821712942785,-17.35297851854535,0.7471839778657599,-2.139845205468878,3.8992683790257274,-15.075464612045806,-27.7707188244589,5.524912644195606,-6.207902210802449,14.302529051417803,25.56080293875,3.9517546366836687,12.719350348445737,14.730462486817977,-6.331478556903695,12.254123159541882
2,9.090541677114297,2.706581580947832,-1.508248546268515,-16.383395901246693,4.536925890188845,-1.9798198241228633,-3.0062392154339146,6.477886565749871,-61.13719131595126,2.599340717319697,-2.9001350862154625,-20.895991359126537,-2.3695490868531546,-15.50502827329521,82.01235792574562,19.29617043969149,-2.5680988798770015,25.07407202129383,14.675425716140177,-5.165031646606029,-24.133726869269868
2,8.822146895832718,3.9234192213222645,-1.0253885238076874,-13.669510428214933,6.041021259391045,-0.2609274919923441,-7.529458546979921,4.081672756758361,-58.72914833365713,1.6522686212630289,-8.431092040135626,-31.44056518948783,-1.310246560944336,-12.453928675268562,75.60154800460046,24.83078585542374,3.241914749983512,32.5970175043926,6.567985909521785,-3.593357479259562,3.8108622960521377
0,0.984451493165938,0.9388141951220346,-0.9413594639721953,-1.2843991566976438,1.7292623221436423,5.003233117310404,-16.384190329340605,2.705556879129471,-1.933740833720622,0.6337995227214823,-13.103419150010394,-24.490078864542994,4.6192609269178035,-5.017429978622117,-0.06699238583174338,20.5475641510625,0.22912665288908673,11.137161034245008,12.089897402398067,-5.209243493239196,3.726533215212656
1,3.661757233744178,0.7851831127385374,-1.4778342952530437,-3.417357902032081,4.172172598524308,3.2452245293635693,-9.426229720684978,2.5366547120659724,-14.541517019322296,3.0095221661460227,-9.873534162122821,-35.30129395084586,3.419083387969594,-16.20296154188162,25.58375559809973,24.41497350791028,4.47229985042644,37.14391330320139,21.72745019306069,-5.527911778999781,9.277657334676668
1,4.146413227588084,1.2285093965685434,1.1718964938011274,-7.845776017515549,5.659140733885212,6.964062966498243,-16.70758029733018,5.445877817769871,-16.410836430025945,3.690625326697703,-12.909801469009288,-37.570734613360436,4.989140192263291,-13.881714438023977,30.8900286593239,24.259917338424085,-2.384315589430513,38.936585024900886,25.25146973585843,-5.463877602929842,-0.214528090165238
2,7.269632365644415,1.2157770454441068,-1.31485938352328,-11.440031861481422,4.02690229076813,0.10086589368731658,-3.4885389543553376,3.4607954718688516,-42.20524743084453,1.0145699352278224,-2.1514487041229646,-22.240688853934405,-2.2065269301665515,-14.457890456768185,52.58485958377102,19.247794721540743,1.2232046484525136,26.533282565175533,24.594983439727894,-4.538995960210103,-14.680007140388796
2,8.73042461733398,2.056079179232722,-1.3150697330610044,-14.98706193432889,5.351938055927224,-2.61110900184734,0.8399009174086143,7.02471473614025,-59.192723442909355,5.069548876615532,-1.9922582748178195,-18.508256594442866,-2.9803887642260554,-16.10627155720658,92.16363508693597,20.45637595255813,-3.085315760498518,25.957947720682377,20.77866787873282,-3.940014478513964,-28.790314373406652
0,0.38706645224348274,0.4510229621682936,-0.13621228403986813,0.26936942565917027,3.305209219597105,9.383439792559955,-21.64646934920658,1.2858632892501451,-0.44646080186415504,2.3922300191056483,-14.818558906153312,-22.591463673935184,4.745297312936187,-2.671528105571581,4.762546926273841,21.37033748873634,0.3646628491222472,8.92699330230036,7.584724745394071,-3.1127220327204927,8.207484804195362
1,4.23342573865987,2.4295290188850864,-0.1901274512272138,-6.817047864519468,3.5095722862838645,1.5951717393850513,-9.512036854680463,3.217279748433128,-19.543952500016978,0.6625209447616158,-10.26760431929655,-32.603976349210726,1.1759242943866632,-14.195907282207452,22.49253394610581,20.2966948840939,0.9988732502282807,38.791822657915574,17.12778728730662,-6.723724355266359,2.017935791406627
2,8.22402283483457,1.273542288905237,0.35067522657176464,-13.117003358434747,4.4621961619983255,-1.82014932464145,0.38294313310457684,6.330714357615213,-52.12352564242404,3.6123743163070614,0.5099492405184767,-15.619702328297848,-2.0887402152893766,-15.972293772185727,76.10309056382286,20.26776230576777,-3.5571653718057306,24.629290933613664,24.43957565484044,-3.495677268916774,-29.97263041506169
1,4.770399593374818,1.5889167836150686,-0.7479648795083162,-8.441529329779014,2.429727067606398,1.0556392259163914,-6.7466369171303615,3.7080179846939507,-22.842276585672096,-0.7486994214101754,-6.11858613913191,-25.392448260784384,1.7969944155295619,-15.262451647309879,28.29762811900313,19.16950530967184,0.004942680717086312,32.55285347293345,20.77135065312058,-5.4661944468188555,-8.442362739000036
0,-2.062916454828994,-0.6189566963113889,0.34527138780152167,-3.1214506341546135,4.671361813070372,13.829733108556296,-21.2012034085823,1.99450813756755,-4.180635628171716,3.5845574270057696,-13.978980314724337,-31.438715520618167,6.053237553695869,-10.415795091406165,16.131541276463093,25.647879498819186,5.661924430057594,17.43097063805985,20.786544395921194,-4.647387246018226,20.69811608619039
0,0.33915800669870816,1.6256851599147852,-0.4617205490177085,0.1922806535793868,2.084133068304909,6.221495330688112,-18.019126776586702,1.8569500360889106,0.5032849465510931,-0.12774697023953507,-12.807419516367409,-20.069516555532275,5.646257312638133,-0.2812987992535565,-0.46219750409287674,22.51605263639178,-3.035140387062834,9.956230363940826,0.4808764018502065,-6.442859429400019,10.709087508511555
1,5.504596128910249,0.6935484525321962,-0.6352084547097974,-10.73341060674169,4.260738255504539,3.0643317847748355,-7.722976169314098,5.22576350634696,-27.13686729728823,4.891846024840016,-10.650962121145202,-34.47904969758557,2.8960306935002587,-17.06962765058402,53.642273618351865,21.11878339731554,-1.3006697467206851,34.60605564549758,24.73757431673292,-5.164840979091452,-5.414835459658764
0,0.3525160393446621,-1.716529880984965,-0.2250158154320428,1.4237705279816604,3.474911520453982,8.210252481689569,-15.0618581224612,0.9249375054332429,-1.2706057292190271,2.2607244289786186,-14.532607514554273,-25.137599142727744,6.181674102581317,-5.2623153473073945,5.653036848250714,23.45707297784379,5.959491198563464,10.894949537933257,8.713859353356618,-4.449687550513273,16.8018743872259
2,8.673651981192236,1.7187936054285342,-0.7922834813353026,-16.67691649547131,3.8983909370499656,-3.384238614008357,3.1841497669538117,4.891472949439202,-54.76059098055815,3.025989320258318,3.1783322713953908,-10.703594830467077,-2.6570872311721323,-15.633489587798577,77.59579968670967,19.62210592165644,-2.3175154042471258,27.537399636649102,24.15707354502733,-6.20391106512424,-33.97883407480203
2,9.564862796932847,2.8730267212487783,-1.2265483353810298,-16.925267737278567,5.256276171935192,-2.9005067096546173,0.06648372147266879,8.159045089693914,-65.94630544907345,3.379503384150604,-0.14758688598103653,-16.036401749208043,-2.443945132198169,-13.978265126333017,91.64632979003554,22.84397889698948,-5.875069299436777,24.810778127625834,16.147371849752624,-6.230274815110648,-34.71653724419514
2,8.930573002531087,2.9040782627899637,-0.7711407425689514,-15.0846092438641,5.399871480079002,-3.433916859278191,-0.8080811843951308,6.4999225287449205,-59.75170822233538,4.384925643844431,-1.8139316510344987,-18.537144500893085,-1.3217918068037793,-13.999953361057285,90.04757902923882,22.271340094745046,-4.183161726912926,25.996040157665938,10.296974737392523,-4.222658246716114,-28.991057602670512
2,9.858076386706042,2.175262490132798,-1.4745121655166453,-17.511221720801533,4.808032010807767,-5.673145249217115,4.385885179880944,4.921489643931816,-69.12449237499584,3.1620281375767925,7.0519338484436265,-2.63899097896931,0.9699742801687756,-16.590142188678982,94.94768928307147,8.238037908334089,-0.5916686379827037,28.186542105071037,23.120161559643492,-4.992303393499091,-34.697527436057634
2,9.101788883770869,3.2578959492679243,-1.2989874976541356,-16.957364831783007,6.017258735715034,-2.5507238710809985,-4.380667895135318,6.538876966905118,-61.46146803041256,3.7936335033105073,-5.823484020846854,-25.767743911684565,-0.8906852551460234,-13.825425478252136,88.34210318815451,25.291540733648535,-0.659742088216374,27.2502321463907,9.606521902614798,-4.7313370773353745,-14.406930695006759
1,5.734119125738001,-0.47166593746240526,-0.9434880373114412,-10.781251491559665,5.617397970822936,3.1906149711511183,-7.252579667926939,4.406783016632195,-31.21300798619015,5.63300204769663,-11.143866205722858,-35.08756434430498,5.202204180912567,-15.038268445270518,58.4145660028044,24.86382143602378,1.7943089422304388,33.53572347950953,23.93623184307768,-6.948755269250515,-0.5312750604077007
0,-0.7718546860798016,-1.788677135022462,0.5824237743632392,-1.250787067826436,3.6926018485287244,10.652017347115128,-19.507427192223656,2.6263433166874117,-0.554806326259774,1.093779677792201,-12.788023163097224,-24.807436024864163,4.228067986305794,-3.7548775493068476,-0.7154339093110653,22.472959304600284,0.36699011444619467,7.6002911452515765,4.994386985093752,-3.8529885247003888,16.767143654287686
2,8.380073488922966,2.5127597844631584,-0.6110693598249681,-14.975397701326928,4.62803372321561,-1.3611523063186173,-2.617464101792525,4.037310948933749,-53.72868225094892,1.4008270234170346,-1.8260897183916598,-19.19567407631622,-2.2425232933379156,-15.593924777497406,67.8603787096155,21.440571653921445,0.9445354998283928,25.79380383763118,16.93594356137625,-4.228081078342347,-15.721415773333915
2,9.86329666497644,2.021052585565529,0.02084094095990008,-18.72264848721277,4.462347898239342,-4.508977586374643,1.1657826527360973,6.831991854952568,-69.51009154023923,3.1630400950677657,1.3184729752826279,-12.77768927389151,-2.7680463354374676,-15.814334046728689,95.89446508013194,20.804233461897855,-4.42730488589526,25.368259553069237,20.60658996786617,-4.396096487327903,-36.7877007340147
1,5.749871278442413,0.8396091099923804,0.23774415245760122,-10.853915173360544,4.441653966162808,1.4549508917391436,-7.086048996283413,3.932107957576012,-31.41653220650834,4.369822690548005,-9.461031620339105,-32.08592047934538,3.212208316978179,-15.434849239901137,51.09988779332695,24.98012356422963,0.371739840489984,35.32969715408436,23.3231979051951,-6.446679847224885,-3.829538899729503
2,10.32692065507769,3.3179959666509906,0.5806680035410227,-16.6428198749078,7.283184927709027,1.0035348642642945,-8.86337310024081,4.359309264166941,-73.7787856350119,2.854882787601174,-11.185190426263194,-33.52317229882824,0.35147129392975773,-13.030047172872262,99.69424308874675,26.214473628818897,0.6008654196853648,36.73265175584958,12.83305414373216,-4.90218924288259,-3.940081272394293
0,-0.1515396164632264,-0.2335023345049364,-0.11100054207644042,-0.21748174994080738,6.491636936360901,12.821132793635108,-22.38383480701346,1.0464772304149796,1.5849410652139002,1.3357991002092577,-13.002871760652333,-21.644900427730718,6.560161600204697,-2.3321654153320903,-0.6699556024901068,29.06304900550299,3.44075965429001,10.748698664943255,5.946387564465778,-3.265498098389986,21.38276560183055
2,10.125776238764447,4.365516320061601,0.2544013813974858,-18.241388885566046,7.064907914822462,0.0306064571734595,-7.5084139469912285,4.377087956244292,-72.50901582377209,2.3037062430325084,-8.225570969018886,-31.884292896763952,-3.3141536730402588,-12.699466598561381,95.82562905168302,24.248976259824254,0.8592229226922047,32.03904565783672,2.47097480302196,-5.183397531079104,1.982795269550408
